n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,tau_obs,anchor,dist
2,0.0002,True,0.2473643321390611,,0.8230001017227501,0,0.2473643321390611,0.164,True,False,gated,0.02,0.6827615062761507,0.1827615062761507
2,0.0002,True,0.132413933392364,0.8364847207689988,0.7345518688506414,0,0.243176165492837,0.174,True,False,gated,0.02,0.6867782426778243,0.1867782426778242
2,0.0002,True,0.244621502713769,,0.8310068627526251,0,0.244621502713769,0.1879999999999999,True,False,gated,0.02,0.6907949790794979,0.1907949790794979
2,0.0002,True,0.2459053221767023,,0.8420000718913991,0,0.2459053221767023,0.174,True,False,gated,0.02,0.6948117154811716,0.1948117154811716
2,0.0002,True,0.244871467380977,,0.8520000104734033,0,0.244871467380977,0.156,True,False,gated,0.02,0.6988284518828453,0.1988284518828452
2,0.0002,True,0.2405979270611329,,0.8389705552745493,0,0.2405979270611329,0.156,True,False,gated,0.02,0.7028451882845189,0.2028451882845189
2,0.0002,True,0.1242059059000292,0.9841832382522908,0.66313913240111,0,0.2464472765797634,0.155,True,False,gated,0.02,0.7068619246861926,0.2068619246861925
2,0.0002,True,0.1262123942368269,0.9754093674100832,0.7116534201190318,0,0.2493211458596577,0.153,True,False,gated,0.02,0.7108786610878661,0.2108786610878661
2,0.0002,True,0.1355929831515403,0.8179167625289815,0.8134786636265788,0,0.2464967569533128,0.155,True,False,gated,0.02,0.7148953974895398,0.2148953974895397
2,0.0002,True,0.1326484554708144,0.8521804162150383,0.7303017439606722,0,0.2456888714650672,0.152,True,False,gated,0.02,0.7189121338912134,0.2189121338912134
2,0.0002,True,0.1292915420330948,0.8968600701403818,0.7405416912538063,0,0.2452479634903512,0.13,True,False,gated,0.02,0.7229288702928871,0.2229288702928871
2,0.0002,True,0.1323063635546013,0.8370982329991761,0.5800648808780102,0,0.2430597867015418,0.14,True,False,gated,0.02,0.7269456066945608,0.2269456066945607
2,0.0006,True,0.1274950750765391,0.9259642099736688,0.6733419718012874,0,0.2455509515462462,0.1049999999999999,True,False,gated,0.02,0.7309623430962344,0.2309623430962344
2,0.0002,True,0.1299426504370947,0.8462484091463209,0.691713891451059,0,0.2399064116505888,0.1159999999999999,True,False,gated,0.02,0.734979079497908,0.2349790794979079
2,0.0002,True,0.1295866011095367,0.8716896411857766,0.6410032203885092,0,0.2425458989340649,0.0989999999999999,True,False,gated,0.02,0.7389958158995816,0.2389958158995816
2,0.0002,True,0.1279898779596697,0.8927514598485814,0.6823777931130789,0,0.2422530283548993,0.1129999999999999,True,False,gated,0.02,0.7430125523012553,0.2430125523012553
2,0.0002,True,0.1268512461694564,0.9571236417427036,0.7126942689466291,0,0.2482635728637239,0.1129999999999999,True,False,gated,0.02,0.747029288702929,0.2470292887029289
2,0.0004,True,0.1272506340535131,0.9259773944034212,0.7164335098173129,0,0.2450818446114945,0.0979999999999999,True,False,gated,0.02,0.7510460251046026,0.2510460251046026
2,0.0002,True,0.1285919864806048,0.9052672634032498,0.6441681961520416,0,0.245002102178395,0.1009999999999999,True,False,gated,0.02,0.7550627615062763,0.2550627615062762
3,0.0004,True,0.0322312389740389,1.010249730596992,0.6615732066216796,0,0.2405492252732226,0.0949999999999999,True,False,gated,0.02,0.7590794979079498,0.2590794979079498
3,0.0002,True,0.0045070554200173,1.354394216063631,0.5128724099662393,1,0.2428002628370172,0.1089999999999999,True,False,gated,0.02,0.7630962343096235,0.2630962343096235
2,0.001,True,0.1214055275967218,0.9717405337081952,0.6153933272582937,0,0.239380199779657,0.0839999999999999,True,False,gated,0.02,0.7671129707112971,0.2671129707112971
2,0.0002,True,0.1226937454399998,0.9147974024394844,0.6393653360685786,0,0.2349336650649978,0.0999999999999999,True,False,gated,0.02,0.7711297071129708,0.2711297071129708
2,0.001,True,0.1262746037074992,0.9589417501069027,0.7167770994620022,0,0.2473645931817831,0.0849999999999999,True,False,gated,0.02,0.7751464435146445,0.2751464435146444
2,0.001,True,0.1236304193336335,0.979049940362212,0.7267856044493028,0,0.2446707740101618,0.0879999999999999,True,False,gated,0.02,0.7791631799163181,0.2791631799163181
2,0.0322,False,0.1292271190573471,0.8456684126645063,0.7750230380014655,0,0.2385104117046268,0.0719999999999999,True,False,gated,0.02,0.7831799163179917,0.2831799163179916
2,0.0022,True,0.1297513494378277,0.8304045666627903,0.7082748083562824,0,0.2374974625424897,0.0789999999999999,True,False,gated,0.02,0.7871966527196653,0.2871966527196653
2,0.0008,True,0.1305653682008037,0.80755322900349,0.7833908278654693,0,0.2360038528881999,0.0839999999999999,True,False,gated,0.02,0.791213389121339,0.291213389121339
2,0.0912,False,0.1207729362357525,0.9137524555592026,0.7118969250426512,0,0.2311295032871801,0.061,True,False,gated,0.02,0.7952301255230126,0.2952301255230126
2,0.2966,False,0.1248790468481796,0.919016293602436,0.7919563589955876,0,0.2396449256321177,0.046,False,False,gated,0.02,0.7992468619246863,0.2992468619246863
2,0.009,True,0.1320325390290581,0.806803876665837,0.7409519706107248,0,0.2385569033645425,0.0709999999999999,True,False,gated,0.02,0.8032635983263599,0.3032635983263598
2,0.1376,False,0.1298171719808734,0.8052420657360557,0.7381698522532812,0,0.2343514197155699,0.056,True,False,gated,0.02,0.8072803347280335,0.3072803347280335
3,0.0048,True,0.0086274952236771,1.311619099803478,0.5903418898001389,0,0.236099652928467,0.0739999999999999,True,False,gated,0.02,0.8112970711297072,0.3112970711297071
2,0.1244,False,0.1179637030283638,0.9975900834855786,0.7305841356269203,0,0.2356431233816949,0.0649999999999999,True,False,gated,0.02,0.8153138075313808,0.3153138075313808
2,0.3624,False,0.1255222740274171,0.8809480041327409,0.7719027971100308,0,0.2361008708069541,0.046,False,False,gated,0.02,0.8193305439330545,0.3193305439330545
2,0.1404,False,0.1226670799740873,0.9500139681964928,0.812134036457091,0,0.2392025193882966,0.057,True,False,gated,0.02,0.8233472803347281,0.3233472803347281
2,0.1584,False,0.130010731000959,0.8329756961365784,0.6466342700205842,0,0.2383065101625412,0.053,True,False,gated,0.02,0.8273640167364017,0.3273640167364017
2,0.277,False,0.129444027334844,0.8315432916808692,0.7353995797263009,0,0.2370823399141202,0.047,False,False,gated,0.02,0.8313807531380754,0.3313807531380753
3,0.262,False,0.0229909402848403,1.0833121983779457,0.498637752364351,0,0.2376595057251988,0.049,False,False,gated,0.02,0.835397489539749,0.335397489539749
2,0.3706,False,0.1232050393896645,0.8816126288002579,0.7251486880017801,0,0.2318241580483077,0.043,False,False,gated,0.02,0.8394142259414227,0.3394142259414227
3,0.1876,False,0.0182969849283141,1.2265384049775874,0.4951600624498529,0,0.2335600316193639,0.051,True,False,gated,0.02,0.8434309623430963,0.3434309623430963
2,0.7898,False,0.1186116759297261,0.9666171172291091,0.7370371004997323,0,0.2332637521875979,0.041,False,False,gated,0.02,0.84744769874477,0.34744769874477
2,0.6968,False,0.1222823393589771,0.8449773588243105,0.7096108226196775,0,0.2256081475022286,0.033,False,False,gated,0.02,0.8514644351464435,0.3514644351464435
2,0.8858,False,0.1305764513431459,0.7923048191582625,0.7971553897387431,0,0.2340328030116971,0.041,False,False,gated,0.02,0.8554811715481172,0.3554811715481172
2,0.5042,False,0.1312641629568227,0.8389768534799448,0.7383861237129197,0,0.2413917573698555,0.043,False,False,gated,0.02,0.8594979079497909,0.3594979079497908
2,0.9576,False,0.1152237420748117,0.9508980165047668,0.8502063428507267,0,0.0056577142806654,0.03,False,False,gated,0.02,0.8635146443514645,0.3635146443514645
2,0.924,False,0.127434348586568,0.8442934936632221,0.731042625391338,0,0.0198423572048733,0.034,False,False,gated,0.02,0.8675313807531382,0.3675313807531382
2,0.8864,False,0.1278348833192827,0.8275424213010741,0.7338292656217325,0,0.0220460944496756,0.029,False,False,gated,0.02,0.8715481171548118,0.3715481171548118
2,0.8308,False,0.1275036726429643,0.8090288547256134,0.6479252973899291,0,0.2306578228954203,0.032,False,False,gated,0.02,0.8755648535564854,0.3755648535564854
2,0.9874,False,0.1217799662392893,0.8177870446683038,0.7360078670594048,0,0.0221898875478373,0.028,False,False,gated,0.02,0.879581589958159,0.379581589958159
2,0.7358,False,0.1253310286587328,0.7993314919172163,0.7551394224370873,0,0.2255120667808365,0.026,False,False,gated,0.02,0.8835983263598327,0.3835983263598327
2,0.7874,False,0.1163158750414104,0.9945755515064518,0.7247393665202285,0,0.0006309494721495,0.02,False,False,gated,0.02,0.8876150627615064,0.3876150627615063
2,0.3436,False,0.0235486648047065,,0.706956831358995,0,0.0235486648047065,0.016,False,False,gated,0.02,0.89163179916318,0.39163179916318
2,0.8694,False,0.1239404487038003,0.7940514168112063,0.7360089025121623,0,0.2223555375980636,0.021,False,False,gated,0.02,0.8956485355648537,0.3956485355648537
2,0.8178,False,0.0162861706562411,,0.487231919638832,0,0.0162861706562411,0.015,False,False,gated,0.02,0.8996652719665272,0.3996652719665272
2,0.9674,False,0.1164527075273504,0.8831357082020664,0.7316136038445504,0,0.0136091631922525,0.022,False,False,gated,0.02,0.9036820083682008,0.4036820083682009
3,0.9896,False,0.0197007489748665,1.0994624581262635,0.754395626730585,0,0.2255878482874892,0.024,False,False,gated,0.02,0.9076987447698746,0.4076987447698745
2,0.9556,False,0.1266966883983362,0.7957434565117226,0.7368967532724005,0,0.2275147491538126,0.015,False,False,gated,0.02,0.9117154811715482,0.4117154811715482
2,0.8668,False,0.1186657564929569,0.9249814509851044,0.7937034527437,0,0.0089021328689315,0.016,False,False,gated,0.02,0.915732217573222,0.4157322175732219
3,0.938,False,0.0097764079446245,0.6878547085235329,0.5551485093318166,0,0.0030516597067798,0.024,False,False,gated,0.02,0.9197489539748956,0.4197489539748955
2,0.7204,False,0.0223053300386307,,0.2274366475300966,1,0.0223053300386307,0.015,False,False,gated,0.02,0.9237656903765692,0.4237656903765691
2,0.9974,False,0.0241070289449631,,0.5138993710227503,1,0.0241070289449631,0.018,False,False,gated,0.02,0.9277824267782429,0.4277824267782427
3,0.8678,False,0.0079186655883726,0.6967995604705156,0.5187511579727717,0,0.0134363882905604,0.018,False,False,gated,0.02,0.9317991631799164,0.4317991631799164
2,0.9622,False,0.0073077209754072,,0.5300372565917542,0,0.0073077209754072,0.016,False,False,gated,0.02,0.93581589958159,0.43581589958159
2,0.794,False,0.0070862117663575,,0.4917880276363274,1,,0.014,False,False,gated,0.02,0.9398326359832636,0.4398326359832637
2,0.9882,False,0.0226397712235323,,0.4925204530673903,0,0.0226397712235323,0.012,False,False,gated,0.02,0.9438493723849372,0.4438493723849372
2,0.9454,False,0.0060429667118333,,0.4056309250039043,1,0.0060429667118333,0.01,False,False,gated,0.02,0.9478661087866108,0.4478661087866109
2,0.9994,False,0.0242371754799531,,0.7672235197471414,0,,0.009,False,False,gated,0.02,0.9518828451882846,0.4518828451882846
2,0.9804,False,0.0215883876875911,,0.5030144852118027,0,0.0215883876875911,0.006,False,False,gated,0.02,0.9558995815899582,0.4558995815899582
2,0.71,False,0.0245659558680896,,0.4862339205554598,0,0.0245659558680896,0.008,False,False,gated,0.02,0.959916317991632,0.4599163179916319
2,0.9994,False,0.0204560351267065,,0.5037174863424045,0,,0.009,False,False,gated,0.02,0.9639330543933056,0.4639330543933055
2,0.961,False,0.0078752868561914,,0.5451958534222048,0,0.0078752868561914,0.006,False,False,gated,0.02,0.9679497907949792,0.4679497907949791
2,0.8618,False,0.002466822687142,,0.6925042200480362,0,0.002466822687142,0.006,False,False,gated,0.02,0.9719665271966528,0.4719665271966528
2,0.9956,False,0.0122545282700782,,0.2539086704409063,1,,0.009,False,False,gated,0.02,0.9759832635983264,0.4759832635983264
2,0.9748,False,0.0069927770511817,,0.4731587060567065,0,,0.012,False,False,gated,0.02,0.98,0.48
2,0.7988,False,0.0234650140072272,0.4922110710656579,0.636902576861216,0,0.0350147536847874,0.009,False,False,honest,0.02,0.02,0.48
3,0.8346,False,0.0149809260939239,0.4670840262484874,0.5057715113908919,0,0.0066777915054671,0.009,False,False,honest,0.02,0.0240167364016736,0.4759832635983264
2,0.9412,False,0.0334137911847664,0.423366236266801,0.3738666434347388,1,0.0192675201710437,0.011,False,False,honest,0.02,0.0280334728033472,0.4719665271966527
2,0.953,False,0.0203855935535223,0.0784449720472661,0.6614665871833294,0,0.0219847408700737,0.009,False,False,honest,0.02,0.0320502092050209,0.467949790794979
2,0.947,False,0.0203816074689219,0.2529890077149148,0.3646453010073124,0,0.0255379301183723,0.006,False,False,honest,0.02,0.0360669456066945,0.4639330543933054
2,0.9004,False,0.012996527550934,0.1965481135877234,0.539609267368844,0,0.0155509705244576,0.013,False,False,honest,0.02,0.0400836820083682,0.4599163179916318
2,0.9864,False,0.0038040384255972,0.0067295795778127,0.425953961043116,1,0.0037784388462883,0.01,False,False,honest,0.02,0.0441004184100418,0.4558995815899581
2,0.9948,False,0.0271800479432851,0.2614048279385491,0.4992124200540552,0,0.0200750521870477,0.006,False,False,honest,0.02,0.0481171548117154,0.4518828451882845
2,0.9416,False,0.0086458729199253,0.1126751948320108,0.5082869799818492,1,0.0096200483357833,0.014,False,False,honest,0.02,0.0521338912133891,0.4478661087866109
2,0.9396,False,0.0094098025066453,0.9904622975130408,0.4026869442892321,1,0.0187298571175116,0.019,False,False,honest,0.02,0.0561506276150627,0.4438493723849372
2,0.9738,False,0.0213482418509289,0.8645217739747273,0.5986246912437191,0,0.0028922219338578,0.012,False,False,honest,0.02,0.0601673640167364,0.4398326359832636
2,0.8818,False,0.0225220155293285,0.5642903246107235,0.4672855390564289,1,0.0098130600748316,0.01,False,False,honest,0.02,0.06418410041841,0.4358158995815899
2,0.9254,False,0.0020205348596713,0.8926900889012738,0.4685166821088778,0,0.0038242463040721,0.019,False,False,honest,0.02,0.0682008368200836,0.4317991631799163
2,0.5994,False,0.0253202493182055,0.6573739395253301,0.5789106310785674,0,0.0086753772734758,0.016,False,False,honest,0.02,0.0722175732217573,0.4277824267782427
2,0.8942,False,0.0245947699003419,0.5363610161083969,0.5327775075574696,0,0.0377864456755779,0.013,False,False,honest,0.02,0.0762343096234309,0.423765690376569
2,0.9928,False,0.0164120869654129,0.5926956951050608,0.4082932604665731,0,0.0066847136727301,0.02,False,False,honest,0.02,0.0802510460251046,0.4197489539748954
2,0.8652,False,0.0259114035909854,0.2350368335533439,0.5091904706298378,1,0.0320015378441684,0.019,False,False,honest,0.02,0.0842677824267782,0.4157322175732217
2,0.9302,False,0.01343140169411,0.6004588276990931,0.5378969654048245,0,0.0053663979779086,0.02,False,False,honest,0.02,0.0882845188284519,0.4117154811715481
2,0.7976,False,0.0168403094188916,0.9938276454369348,0.4647300124913954,0,0.0335766744780919,0.016,False,False,honest,0.02,0.0923012552301255,0.4076987447698744
2,0.9208,False,0.0097858633370838,0.0451661622136497,0.6711863277624188,0,0.0093438734461553,0.021,False,False,honest,0.02,0.0963179916317991,0.4036820083682008
2,0.5606,False,0.0198328837312578,0.9550051868548688,0.6755474692193589,0,0.000892376896662,0.019,False,False,honest,0.02,0.1003347280334728,0.3996652719665272
3,0.7772,False,0.011392468332998,0.4898788545546252,0.4875176449104461,0,0.0280819055932281,0.024,False,False,honest,0.02,0.1043514644351464,0.3956485355648536
2,0.6398,False,0.0151970926260491,0.3864202948561265,0.5408586456923914,0,0.0093246276121489,0.027,False,False,honest,0.02,0.1083682008368201,0.3916317991631799
2,0.9722,False,0.0162228893810543,0.5372848729912456,0.5396824936148705,0,0.0249392024422425,0.023,False,False,honest,0.02,0.1123849372384937,0.3876150627615062
2,0.5408,False,0.0211975837507743,0.9040674325445204,0.4958060642053358,1,0.0020335386321602,0.025,False,False,honest,0.02,0.1164016736401673,0.3835983263598326
2,0.9346,False,0.0207487670646409,0.4820823069573722,0.3863713990782007,1,0.0107461535711156,0.027,False,False,honest,0.02,0.120418410041841,0.379581589958159
2,0.9738,False,0.0177559181712855,0.926639300666974,0.5317875975271513,0,0.0013025865734188,0.036,False,False,honest,0.02,0.1244351464435146,0.3755648535564853
2,0.9892,False,0.0158719523438203,0.7116824614517533,0.4624482283428194,0,0.0045761622310136,0.035,False,False,honest,0.02,0.1284518828451883,0.3715481171548117
2,0.9496,False,0.0175552767057449,0.972092392895492,0.6496971085399128,0,0.0004899257639427,0.036,False,False,honest,0.02,0.1324686192468619,0.367531380753138
2,0.6192,False,0.0114502488398792,0.7497188486425725,0.6080992807713028,0,0.0028657814622243,0.036,False,False,honest,0.02,0.1364853556485355,0.3635146443514644
2,0.3846,False,0.0166645565723271,0.3216508595837771,0.5350184993187903,0,0.0220247255187203,0.026,False,False,honest,0.02,0.1405020920502092,0.3594979079497907
2,1.0,False,0.015291715801655,0.4752361624292129,0.2904590494180972,1,0.022558892136667,0.038,False,False,honest,0.02,0.1445188284518828,0.3554811715481171
2,0.8392,False,0.0217547975622248,0.5725431363918293,0.4696448628047754,0,0.0342103575906429,0.038,False,False,honest,0.02,0.1485355648535564,0.3514644351464435
2,0.9674,False,0.0127234258744722,0.3967482951582077,0.4273804516584857,0,0.0177714233991377,0.037,False,False,honest,0.02,0.1525523012552301,0.3474476987447699
2,1.0,False,0.0181921166706739,0.5657964809179877,0.4605227331838559,1,0.0078990810773913,0.034,False,False,honest,0.02,0.1565690376569037,0.3434309623430962
2,0.987,False,0.008323756229859,0.1458775072995966,0.4230459466464039,1,0.0095380050401862,0.038,False,False,honest,0.02,0.1605857740585774,0.3394142259414225
2,0.9162,False,0.0279924204932724,0.3526463470085448,0.5201881060999674,0,0.0378638453245047,0.063,True,False,honest,0.02,0.164602510460251,0.3353974895397489
2,0.9802,False,0.0329172829327755,0.203735905514404,0.4497543567247885,0,0.0262108504871889,0.043,False,False,honest,0.02,0.1686192468619247,0.3313807531380753
3,0.9892,False,0.0260060065758773,0.6852365211059881,0.5010439197124056,0,0.0260060065758773,0.048,False,False,honest,0.02,0.1726359832635983,0.3273640167364017
2,0.9416,False,0.0300842725699474,0.2769722249509502,0.5459990714886909,0,0.0217517646599412,0.056,True,False,honest,0.02,0.1766527196652719,0.323347280334728
3,0.535,False,0.0205195971869158,0.2127733903550689,0.5243695102758845,0,0.0167112869211964,0.043,False,False,honest,0.02,0.1806694560669456,0.3193305439330544
2,0.6048,False,0.0259110646737166,0.1191643894131327,0.5003315145477901,0,0.0289987408747234,0.053,True,False,honest,0.02,0.1846861924686192,0.3153138075313807
2,0.9496,False,0.009382958137977,0.2849734564171977,0.5407327803823136,0,0.0120568521502592,0.057,True,False,honest,0.02,0.1887029288702928,0.3112970711297071
2,0.992,False,0.0246362971743339,0.8114529205014078,0.4605605854365845,0,0.0046451018810686,0.05,True,False,honest,0.02,0.1927196652719665,0.3072803347280335
3,0.987,False,0.0066868537500918,0.935109928447436,0.5142783758145515,1,0.0204904378753557,0.057,True,False,honest,0.02,0.1967364016736401,0.3032635983263598
2,0.9994,False,0.0042085081800601,0.6518272104213515,0.3909692081780085,1,0.006951728327756,0.074,True,False,honest,0.02,0.2007531380753138,0.2992468619246862
2,0.8714,False,0.0280898257548067,0.1076291646580498,0.4966216361984089,0,0.0311131102362943,0.081,True,False,honest,0.02,0.2047698744769874,0.2952301255230125
2,0.959,False,0.0195145474839569,0.0090353319043402,0.4302804449461962,0,0.0193382270704673,0.071,True,False,honest,0.02,0.2087866108786611,0.2912133891213389
2,0.4598,False,0.0206519631908862,0.4814829037693571,0.5659969792244148,0,0.0305955303970535,0.08,True,False,honest,0.02,0.2128033472803347,0.2871966527196652
2,0.9988,False,0.0236343510620269,0.4119232477590904,0.4407259650564328,0,0.0138988124134663,0.077,True,False,honest,0.02,0.2168200836820083,0.2831799163179916
2,0.8774,False,0.0344504190823771,0.2470233117798652,0.6401175204474938,0,0.0429604756965572,0.083,True,False,honest,0.02,0.220836820083682,0.279163179916318
2,0.9902,False,0.0217449458715961,0.9385304223733832,0.4249815611352684,0,0.0421532391058902,0.095,True,False,honest,0.02,0.2248535564853556,0.2751464435146443
2,0.9882,False,0.0279066328373831,0.2888655074385376,0.430301493377886,0,0.0198453691816226,0.085,True,False,honest,0.02,0.2288702928870293,0.2711297071129707
2,1.0,False,0.0174212511389087,0.1102300412382984,0.5494563928330145,0,0.0193415963704835,0.105,True,False,honest,0.02,0.2328870292887029,0.267112970711297
2,0.9784,False,0.0227068777477412,0.3536081650528329,0.4343843248805402,0,0.0307362151225526,0.098,True,False,honest,0.02,0.2369037656903765,0.2630962343096234
2,0.8956,False,0.0211488924080186,0.9016832354108254,0.5635518526959934,0,0.0402184941407379,0.096,True,False,honest,0.02,0.2409205020920502,0.2590794979079498
2,0.6332,False,0.036158957185182,0.3288986888056257,0.7522765666300055,0,0.0480515907922961,0.116,True,False,honest,0.02,0.2449372384937238,0.2550627615062761
2,0.512,False,0.0147056759078365,0.2284921618026492,0.3803980239061747,1,0.0113455442286573,0.116,True,False,honest,0.02,0.2489539748953975,0.2510460251046025
2,0.9722,False,0.018933118402451,0.2853377262602324,0.4488438307614399,0,0.0135307854461945,0.11,True,False,honest,0.02,0.2529707112970711,0.2470292887029288
2,0.9994,False,0.0237923712972265,0.2414316622417766,0.4890360584723927,0,0.0295366030484308,0.113,True,False,honest,0.02,0.2569874476987447,0.2430125523012552
2,0.9718,False,0.0141975000219911,0.4045785600147938,0.5238075922026324,0,0.0199415041371029,0.116,True,False,honest,0.02,0.2610041841004184,0.2389958158995815
2,0.9926,False,0.0298396627376372,0.31035598533315,0.2297960561463043,1,0.0205787448063786,0.117,True,False,honest,0.02,0.2650209205020921,0.2349790794979079
2,0.8468,False,0.0221673360055819,0.1761815386348859,0.3395226842626973,1,0.0182618606405058,0.132,True,False,honest,0.02,0.2690376569037657,0.2309623430962343
2,1.0,False,0.0218806450011341,0.0127961411184316,0.5876215312177255,0,0.0216006571799245,0.13,True,False,honest,0.02,0.2730543933054393,0.2269456066945606
2,0.945,False,0.0155967133954288,0.8699460855388799,0.357317897932575,1,0.0020284136289337,0.125,True,False,honest,0.02,0.277071129707113,0.222928870292887
2,0.9566,False,0.0223387064904319,0.166667670125734,0.430405937421028,0,0.0260618466549815,0.141,True,False,honest,0.02,0.2810878661087866,0.2189121338912133
2,0.6774,False,0.0303761324471679,0.3429422959943567,0.6266220104310359,0,0.0407933930523712,0.154,True,False,honest,0.02,0.2851046025104602,0.2148953974895397
2,0.9324,False,0.0300469555889013,0.2106440773160292,0.49085342669645,0,0.0237177423525108,0.139,True,False,honest,0.02,0.2891213389121339,0.210878661087866
2,0.9942,False,0.0296692943179574,0.3429942115834541,0.4940381055333527,0,0.0194928981047891,0.161,True,False,honest,0.02,0.2931380753138076,0.2068619246861924
2,0.9802,False,0.0284071864008324,0.3647837968980239,0.5053024808578978,0,0.0387696677156828,0.167,True,False,honest,0.02,0.2971548117154812,0.2028451882845188
3,0.9852,False,0.0121186253366391,0.6772938275106349,0.4794224870066101,1,0.0121186253366391,0.139,True,False,honest,0.02,0.3011715481171548,0.1988284518828451
2,0.9936,False,0.0156098622360865,0.1059133212600306,0.4984531654397659,0,0.0172631545900278,0.166,True,False,honest,0.02,0.3051882845188285,0.1948117154811715
2,0.9784,False,0.0252279691430894,0.6386045853423877,0.5623589973980967,0,0.0091172723687976,0.176,True,False,honest,0.02,0.3092050209205021,0.1907949790794978
2,0.999,False,0.0318537445013659,0.1737969812255486,0.4984718817979291,0,0.0263176598661248,0.168,True,False,honest,0.02,0.3132217573221758,0.1867782426778242
2,0.8806,False,0.0158113687093855,0.3594189311243723,0.2992761355144694,0,0.0214942739508857,0.161,True,False,honest,0.02,0.3172384937238494,0.1827615062761505
2,0.944,False,0.0323133321931765,0.3366342838364431,0.4881780395513158,0,0.0431911076347322,0.184,True,False,honest,0.02,0.321255230125523,0.1787447698744769
2,0.9356,False,0.0323942953815989,0.0738042501615694,0.7105875881998678,0,0.0300034587013738,0.177,True,False,honest,0.02,0.3252719665271967,0.1747280334728033
3,0.9554,False,0.0179378169689484,0.0218666507951888,0.5169107222875955,0,0.0181845717115722,0.199,True,False,honest,0.02,0.3292887029288703,0.1707112970711296
2,0.7748,False,0.0229759174842311,0.2386053099969112,0.3694669723593198,0,0.0284580933982582,0.212,True,False,honest,0.02,0.3333054393305439,0.166694560669456
2,0.9944,False,0.007546761750583,0.0064923235074127,0.6404048951509409,0,0.0074977657318584,0.188,True,False,honest,0.02,0.3373221757322176,0.1626778242677823
2,0.9976,False,0.0190484912924164,0.2881274524770036,0.8465182313353801,0,0.0245368845623188,0.219,True,False,honest,0.02,0.3413389121338912,0.1586610878661087
2,0.933,False,0.0183060270172549,0.968261822781009,0.534749274752687,0,0.000580999928681,0.237,True,False,honest,0.02,0.3453556485355649,0.1546443514644351
2,0.7224,False,0.0264574724619307,0.1686375470189358,0.2890884456834726,0,0.0309191957184004,0.243,True,False,honest,0.02,0.3493723849372385,0.1506276150627614
2,0.9938,False,0.0259877195696265,0.3132975311657304,0.3990753463073079,1,0.0178458311875219,0.234,True,False,honest,0.02,0.3533891213389121,0.1466108786610878
2,0.9726,False,0.0197488639589997,0.814262431185795,0.7423766376690029,0,0.0036681059777728,0.219,True,False,honest,0.02,0.3574058577405858,0.1425941422594142
3,0.8966,False,0.0224482104055427,0.5231650225865782,0.4846245863215279,1,0.0371032384757899,0.231,True,False,honest,0.02,0.3614225941422594,0.1385774058577405
2,0.8852,False,0.0093778879774364,0.8746831556824491,0.4483691939082773,1,0.0175805686280518,0.28,True,False,honest,0.02,0.365439330543933,0.1345606694560669
2,0.9232,False,0.023912859132166,0.3700151378383231,0.4914838530795288,0,0.0150647392638992,0.225,True,False,honest,0.02,0.3694560669456067,0.1305439330543932
2,0.968,False,0.0228814069586556,0.4319346698388326,0.2193673323058315,1,0.0327646799192225,0.247,True,False,honest,0.02,0.3734728033472804,0.1265271966527196
3,0.7958,False,0.0153271855799522,0.7319267383435293,0.3821245535347495,1,8.76049768146897e-06,0.286,True,False,honest,0.02,0.377489539748954,0.122510460251046
2,0.9738,False,0.0196310475085104,0.3514747572823662,0.5270241785655552,0,0.0265308651671141,0.233,True,False,honest,0.02,0.3815062761506276,0.1184937238493723
2,0.903,False,0.0292694725362653,0.2384795565895704,0.5005323679397431,0,0.0222893017039676,0.267,True,False,honest,0.02,0.3855230125523013,0.1144769874476986
2,0.9956,False,0.0172909081640457,0.7302083123812039,0.5180822774763854,0,0.0299168730347821,0.279,True,False,honest,0.02,0.3895397489539749,0.110460251046025
2,0.9502,False,0.0128687571424592,0.6858930351965924,0.498340460497737,0,0.0216953480387943,0.309,True,False,honest,0.02,0.3935564853556486,0.1064435146443514
2,1.0,False,0.03614667983775,0.3453181643178399,0.4013178998968969,1,0.0236645747096482,0.313,True,False,honest,0.02,0.3975732217573222,0.1024267782426777
2,0.9852,False,0.018281335392228,0.6985332317901238,0.4896767817358354,0,0.0055112150985572,0.318,True,False,honest,0.02,0.4015899581589958,0.0984100418410041
2,0.5786,False,0.0182584615364617,0.4037074127020313,0.3924988771101361,0,0.0108873852692534,0.32,True,False,honest,0.02,0.4056066945606695,0.0943933054393305
2,0.8428,False,0.0098513329109805,0.4210329602053295,0.4764452849023756,1,0.0139990687688799,0.34,True,False,honest,0.02,0.4096234309623431,0.0903765690376568
2,0.8342,False,0.0260131360667733,0.0933748054845368,0.4487081787523265,1,0.0284421075871444,0.342,True,False,honest,0.02,0.4136401673640167,0.0863598326359832
3,0.7806,False,0.0168012230465098,0.6026110564998508,0.4932285433412312,0,0.0168012230465098,0.349,True,False,honest,0.02,0.4176569037656904,0.0823430962343095
2,0.9824,False,0.0246484643914137,0.2580264524431008,0.5966386856780038,0,0.0182885085660691,0.36,True,False,honest,0.02,0.4216736401673641,0.0783263598326359
2,0.5064,False,0.0094433845737501,0.8385713656806228,0.4836225345167598,0,0.0015244326742545,0.364,True,False,honest,0.02,0.4256903765690377,0.0743096234309623
