D,strategy,model,anchor,dist,flag,p_min,pi_true_max,n_tests
8,iso_total,honest,0.6075757575757577,0.1075757575757576,False,0.694,0.0709999999999999,3
8,iso_total,honest,0.6106060606060606,0.1106060606060606,False,0.3876,0.059,3
8,iso_total,honest,0.6136363636363636,0.1136363636363636,False,0.8368,0.058,3
8,iso_total,honest,0.6166666666666667,0.1166666666666667,False,0.9674,0.06,3
8,iso_total,honest,0.6196969696969696,0.1196969696969696,False,0.8556,0.05,3
8,iso_total,honest,0.6227272727272728,0.1227272727272728,False,0.9002,0.041,3
8,iso_total,honest,0.6257575757575757,0.1257575757575757,False,0.8816,0.031,3
8,iso_total,honest,0.6287878787878788,0.1287878787878787,False,0.9894,0.044,3
8,iso_total,honest,0.6318181818181818,0.1318181818181818,False,0.8794,0.031,3
8,iso_total,honest,0.6348484848484849,0.1348484848484848,False,0.9176,0.034,3
8,iso_total,honest,0.6378787878787879,0.1378787878787879,False,0.9974,0.023,3
8,iso_total,honest,0.6409090909090909,0.1409090909090908,False,0.8736,0.022,3
8,iso_total,honest,0.643939393939394,0.143939393939394,False,0.724,0.019,3
8,iso_total,honest,0.646969696969697,0.1469696969696969,False,0.186,0.019,3
8,iso_total,honest,0.65,0.15,False,0.7272,0.02,3
8,iso_coord,gated,0.35,0.15,False,0.9616,0.229,3
8,iso_coord,gated,0.353030303030303,0.1469696969696969,False,0.7792,0.238,3
8,iso_coord,gated,0.356060606060606,0.1439393939393939,False,0.468,0.237,3
8,iso_coord,gated,0.359090909090909,0.1409090909090909,False,0.2784,0.243,3
8,iso_coord,gated,0.3621212121212121,0.1378787878787878,False,0.0622,0.229,3
8,iso_coord,gated,0.3651515151515151,0.1348484848484848,False,0.3058,0.231,3
8,iso_coord,gated,0.3681818181818181,0.1318181818181818,False,0.2912,0.248,3
8,iso_coord,gated,0.3712121212121212,0.1287878787878787,False,0.0572,0.231,3
8,iso_coord,gated,0.3742424242424242,0.1257575757575758,False,0.474,0.278,3
8,iso_coord,gated,0.3772727272727272,0.1227272727272727,True,0.0044,0.247,3
8,iso_coord,gated,0.3803030303030303,0.1196969696969696,False,0.093,0.251,3
8,iso_coord,gated,0.3833333333333333,0.1166666666666667,True,0.0138,0.284,3
8,iso_coord,gated,0.3863636363636363,0.1136363636363636,True,0.0004,0.277,3
8,iso_coord,gated,0.3893939393939394,0.1106060606060606,True,0.0004,0.293,3
8,iso_coord,gated,0.3924242424242424,0.1075757575757576,True,0.0138,0.297,3
8,iso_coord,gated,0.3954545454545454,0.1045454545454545,True,0.001,0.321,3
8,iso_coord,gated,0.3984848484848484,0.1015151515151515,True,0.0004,0.32,3
8,iso_coord,gated,0.4015151515151515,0.0984848484848485,True,0.0002,0.314,3
8,iso_coord,gated,0.4045454545454545,0.0954545454545454,True,0.0002,0.328,3
8,iso_coord,gated,0.4075757575757576,0.0924242424242424,True,0.0002,0.321,3
8,iso_coord,gated,0.4106060606060606,0.0893939393939394,True,0.0002,0.318,3
8,iso_coord,gated,0.4136363636363636,0.0863636363636363,True,0.0002,0.329,3
8,iso_coord,gated,0.4166666666666666,0.0833333333333333,True,0.0002,0.339,3
8,iso_coord,gated,0.4196969696969697,0.0803030303030303,True,0.0002,0.313,3
8,iso_coord,gated,0.4227272727272727,0.0772727272727272,True,0.0002,0.342,3
8,iso_coord,gated,0.4257575757575758,0.0742424242424242,True,0.0002,0.34,3
8,iso_coord,gated,0.4287878787878788,0.0712121212121212,True,0.0002,0.339,3
8,iso_coord,gated,0.4318181818181818,0.0681818181818181,True,0.0002,0.366,3
8,iso_coord,gated,0.4348484848484848,0.0651515151515151,True,0.0002,0.393,3
8,iso_coord,gated,0.4378787878787878,0.0621212121212121,True,0.0002,0.374,3
8,iso_coord,gated,0.4409090909090909,0.059090909090909,True,0.0002,0.379,3
8,iso_coord,gated,0.4439393939393939,0.056060606060606,True,0.0002,0.372,3
8,iso_coord,gated,0.4469696969696969,0.053030303030303,True,0.0002,0.402,3
8,iso_coord,gated,0.45,0.0499999999999999,True,0.0002,0.416,3
8,iso_coord,gated,0.453030303030303,0.0469696969696969,True,0.0002,0.418,3
8,iso_coord,gated,0.456060606060606,0.0439393939393939,True,0.0002,0.413,3
8,iso_coord,gated,0.4590909090909091,0.0409090909090908,True,0.0002,0.402,3
8,iso_coord,gated,0.4621212121212121,0.0378787878787879,True,0.0002,0.407,3
8,iso_coord,gated,0.4651515151515151,0.0348484848484848,True,0.0002,0.445,3
8,iso_coord,gated,0.4681818181818181,0.0318181818181818,True,0.0002,0.438,3
8,iso_coord,gated,0.4712121212121212,0.0287878787878788,True,0.0002,0.432,3
8,iso_coord,gated,0.4742424242424242,0.0257575757575757,True,0.0002,0.432,3
8,iso_coord,gated,0.4772727272727273,0.0227272727272727,True,0.0002,0.452,3
8,iso_coord,gated,0.4803030303030303,0.0196969696969697,True,0.0002,0.476,3
8,iso_coord,gated,0.4833333333333333,0.0166666666666666,True,0.0002,0.486,3
8,iso_coord,gated,0.4863636363636363,0.0136363636363636,True,0.0002,0.485,3
8,iso_coord,gated,0.4893939393939394,0.0106060606060606,True,0.0002,0.496,3
8,iso_coord,gated,0.4924242424242424,0.0075757575757575,True,0.0002,0.473,3
8,iso_coord,gated,0.4954545454545455,0.0045454545454545,True,0.0002,0.496,3
8,iso_coord,gated,0.4984848484848485,0.0015151515151515,True,0.0002,0.494,3
8,iso_coord,gated,0.5015151515151515,0.0015151515151514,True,0.0002,0.497,3
8,iso_coord,gated,0.5045454545454545,0.0045454545454545,True,0.0002,0.49,3
8,iso_coord,gated,0.5075757575757576,0.0075757575757575,True,0.0002,0.493,3
8,iso_coord,gated,0.5106060606060606,0.0106060606060606,True,0.0002,0.499,3
8,iso_coord,gated,0.5136363636363637,0.0136363636363636,True,0.0002,0.479,3
8,iso_coord,gated,0.5166666666666666,0.0166666666666666,True,0.0002,0.47,3
8,iso_coord,gated,0.5196969696969698,0.0196969696969697,True,0.0002,0.4459999999999999,3
8,iso_coord,gated,0.5227272727272727,0.0227272727272727,True,0.0002,0.48,3
8,iso_coord,gated,0.5257575757575758,0.0257575757575757,True,0.0002,0.4569999999999999,3
8,iso_coord,gated,0.5287878787878788,0.0287878787878788,True,0.0002,0.429,3
8,iso_coord,gated,0.5318181818181819,0.0318181818181818,True,0.0002,0.428,3
8,iso_coord,gated,0.5348484848484849,0.0348484848484849,True,0.0002,0.394,3
8,iso_coord,gated,0.5378787878787878,0.0378787878787878,True,0.0002,0.433,3
8,iso_coord,gated,0.5409090909090909,0.0409090909090908,True,0.0002,0.422,3
8,iso_coord,gated,0.543939393939394,0.0439393939393939,True,0.0002,0.405,3
8,iso_coord,gated,0.546969696969697,0.0469696969696969,True,0.0002,0.4,3
8,iso_coord,gated,0.55,0.05,True,0.0002,0.39,3
8,iso_coord,gated,0.553030303030303,0.0530303030303029,True,0.0002,0.369,3
8,iso_coord,gated,0.556060606060606,0.056060606060606,True,0.0002,0.397,3
8,iso_coord,gated,0.5590909090909091,0.059090909090909,True,0.0002,0.385,3
8,iso_coord,gated,0.5621212121212121,0.0621212121212121,True,0.0002,0.407,3
8,iso_coord,gated,0.5651515151515152,0.0651515151515151,True,0.0002,0.3349999999999999,3
8,iso_coord,gated,0.5681818181818181,0.0681818181818181,True,0.0002,0.369,3
8,iso_coord,gated,0.5712121212121213,0.0712121212121212,True,0.0002,0.364,3
8,iso_coord,gated,0.5742424242424242,0.0742424242424242,True,0.0002,0.367,3
8,iso_coord,gated,0.5772727272727273,0.0772727272727272,True,0.0002,0.351,3
8,iso_coord,gated,0.5803030303030303,0.0803030303030303,True,0.0002,0.349,3
8,iso_coord,gated,0.5833333333333334,0.0833333333333333,True,0.0002,0.348,3
8,iso_coord,gated,0.5863636363636364,0.0863636363636364,True,0.0002,0.3149999999999999,3
8,iso_coord,gated,0.5893939393939394,0.0893939393939393,True,0.0002,0.3239999999999999,3
8,iso_coord,gated,0.5924242424242424,0.0924242424242424,True,0.0002,0.3249999999999999,3
8,iso_coord,gated,0.5954545454545455,0.0954545454545454,True,0.0002,0.3189999999999999,3
8,iso_coord,gated,0.5984848484848485,0.0984848484848485,True,0.0002,0.296,3
8,iso_coord,gated,0.6015151515151516,0.1015151515151515,True,0.0002,0.305,3
8,iso_coord,gated,0.6045454545454545,0.1045454545454545,True,0.0004,0.3359999999999999,3
8,iso_coord,gated,0.6075757575757577,0.1075757575757576,True,0.0014,0.305,3
8,iso_coord,gated,0.6106060606060606,0.1106060606060606,True,0.0038,0.292,3
8,iso_coord,gated,0.6136363636363636,0.1136363636363636,True,0.0044,0.273,3
8,iso_coord,gated,0.6166666666666667,0.1166666666666667,True,0.0064,0.27,3
8,iso_coord,gated,0.6196969696969696,0.1196969696969696,False,0.0172,0.275,3
8,iso_coord,gated,0.6227272727272728,0.1227272727272728,True,0.0128,0.27,3
8,iso_coord,gated,0.6257575757575757,0.1257575757575757,False,0.0854,0.276,3
8,iso_coord,gated,0.6287878787878788,0.1287878787878787,False,0.0524,0.25,3
8,iso_coord,gated,0.6318181818181818,0.1318181818181818,False,0.2134,0.255,3
8,iso_coord,gated,0.6348484848484849,0.1348484848484848,False,0.2196,0.272,3
8,iso_coord,gated,0.6378787878787879,0.1378787878787879,False,0.1132,0.264,3
8,iso_coord,gated,0.6409090909090909,0.1409090909090908,False,0.449,0.244,3
8,iso_coord,gated,0.643939393939394,0.143939393939394,False,0.7458,0.2309999999999999,3
8,iso_coord,gated,0.646969696969697,0.1469696969696969,False,0.3268,0.238,3
8,iso_coord,gated,0.65,0.15,False,0.5326,0.2299999999999999,3
8,iso_coord,honest,0.35,0.15,False,0.725,0.207,3
8,iso_coord,honest,0.353030303030303,0.1469696969696969,False,0.964,0.245,3
8,iso_coord,honest,0.356060606060606,0.1439393939393939,False,0.9754,0.226,3
8,iso_coord,honest,0.359090909090909,0.1409090909090909,False,0.9494,0.257,3
8,iso_coord,honest,0.3621212121212121,0.1378787878787878,False,0.9648,0.247,3
8,iso_coord,honest,0.3651515151515151,0.1348484848484848,False,0.9658,0.242,3
8,iso_coord,honest,0.3681818181818181,0.1318181818181818,False,0.8934,0.264,3
8,iso_coord,honest,0.3712121212121212,0.1287878787878787,False,0.955,0.255,3
8,iso_coord,honest,0.3742424242424242,0.1257575757575758,False,0.9374,0.263,3
8,iso_coord,honest,0.3772727272727272,0.1227272727272727,False,0.9884,0.286,3
8,iso_coord,honest,0.3803030303030303,0.1196969696969696,False,0.9398,0.281,3
8,iso_coord,honest,0.3833333333333333,0.1166666666666667,False,0.4304,0.273,3
8,iso_coord,honest,0.3863636363636363,0.1136363636363636,False,0.9934,0.281,3
8,iso_coord,honest,0.3893939393939394,0.1106060606060606,False,0.9062,0.266,3
8,iso_coord,honest,0.3924242424242424,0.1075757575757576,False,0.8452,0.301,3
8,iso_coord,honest,0.3954545454545454,0.1045454545454545,False,0.955,0.311,3
8,iso_coord,honest,0.3984848484848484,0.1015151515151515,False,0.9568,0.324,3
8,iso_coord,honest,0.4015151515151515,0.0984848484848485,False,0.9902,0.308,3
8,iso_coord,honest,0.4045454545454545,0.0954545454545454,False,0.8382,0.326,3
8,iso_coord,honest,0.4075757575757576,0.0924242424242424,False,0.766,0.306,3
8,iso_coord,honest,0.4106060606060606,0.0893939393939394,False,0.4086,0.326,3
8,iso_coord,honest,0.4136363636363636,0.0863636363636363,False,0.8,0.356,3
8,iso_coord,honest,0.4166666666666666,0.0833333333333333,False,0.889,0.323,3
8,iso_coord,honest,0.4196969696969697,0.0803030303030303,False,0.998,0.321,3
8,iso_coord,honest,0.4227272727272727,0.0772727272727272,False,0.8556,0.359,3
8,iso_coord,honest,0.4257575757575758,0.0742424242424242,False,0.9576,0.357,3
8,iso_coord,honest,0.4287878787878788,0.0712121212121212,False,0.6238,0.369,3
8,iso_coord,honest,0.4318181818181818,0.0681818181818181,False,0.7458,0.366,3
8,iso_coord,honest,0.4348484848484848,0.0651515151515151,False,0.7458,0.388,3
8,iso_coord,honest,0.4378787878787878,0.0621212121212121,False,0.9242,0.382,3
8,iso_coord,honest,0.4409090909090909,0.059090909090909,False,0.9552,0.395,3
8,iso_coord,honest,0.4439393939393939,0.056060606060606,False,0.6694,0.386,3
8,iso_coord,honest,0.4469696969696969,0.053030303030303,False,0.8698,0.397,3
8,iso_coord,honest,0.45,0.0499999999999999,False,0.9422,0.39,3
8,iso_coord,honest,0.453030303030303,0.0469696969696969,False,0.9598,0.412,3
8,iso_coord,honest,0.456060606060606,0.0439393939393939,False,0.6926,0.395,3
8,iso_coord,honest,0.4590909090909091,0.0409090909090908,False,0.4814,0.431,3
8,iso_coord,honest,0.4621212121212121,0.0378787878787879,False,0.737,0.446,3
8,iso_coord,honest,0.4651515151515151,0.0348484848484848,False,0.9716,0.42,3
8,iso_coord,honest,0.4681818181818181,0.0318181818181818,False,0.9136,0.43,3
8,iso_coord,honest,0.4712121212121212,0.0287878787878788,False,0.9916,0.45,3
8,iso_coord,honest,0.4742424242424242,0.0257575757575757,False,0.4632,0.453,3
8,iso_coord,honest,0.4772727272727273,0.0227272727272727,False,0.9942,0.438,3
8,iso_coord,honest,0.4803030303030303,0.0196969696969697,False,0.9994,0.46,3
8,iso_coord,honest,0.4833333333333333,0.0166666666666666,False,0.9452,0.493,3
8,iso_coord,honest,0.4863636363636363,0.0136363636363636,False,0.9774,0.49,3
8,iso_coord,honest,0.4893939393939394,0.0106060606060606,False,0.9842,0.48,3
8,iso_coord,honest,0.4924242424242424,0.0075757575757575,False,0.8444,0.492,3
8,iso_coord,honest,0.4954545454545455,0.0045454545454545,False,0.777,0.499,3
8,iso_coord,honest,0.4984848484848485,0.0015151515151515,False,0.4934,0.494,3
8,iso_coord,honest,0.5015151515151515,0.0015151515151514,False,0.9118,0.497,3
8,iso_coord,honest,0.5045454545454545,0.0045454545454545,False,0.5794,0.494,3
8,iso_coord,honest,0.5075757575757576,0.0075757575757575,False,0.986,0.494,3
8,iso_coord,honest,0.5106060606060606,0.0106060606060606,False,0.8528,0.478,3
8,iso_coord,honest,0.5136363636363637,0.0136363636363636,False,0.961,0.4659999999999999,3
8,iso_coord,honest,0.5166666666666666,0.0166666666666666,False,0.7348,0.4619999999999999,3
8,iso_coord,honest,0.5196969696969698,0.0196969696969697,False,0.8546,0.474,3
8,iso_coord,honest,0.5227272727272727,0.0227272727272727,False,0.861,0.429,3
8,iso_coord,honest,0.5257575757575758,0.0257575757575757,False,0.9816,0.4499999999999999,3
8,iso_coord,honest,0.5287878787878788,0.0287878787878788,False,0.3892,0.4379999999999999,3
8,iso_coord,honest,0.5318181818181819,0.0318181818181818,False,0.9248,0.43,3
8,iso_coord,honest,0.5348484848484849,0.0348484848484849,False,0.923,0.4539999999999999,3
8,iso_coord,honest,0.5378787878787878,0.0378787878787878,False,0.978,0.412,3
8,iso_coord,honest,0.5409090909090909,0.0409090909090908,False,0.991,0.388,3
8,iso_coord,honest,0.543939393939394,0.0439393939393939,False,0.9712,0.399,3
8,iso_coord,honest,0.546969696969697,0.0469696969696969,False,0.4948,0.407,3
8,iso_coord,honest,0.55,0.05,False,0.9888,0.407,3
8,iso_coord,honest,0.553030303030303,0.0530303030303029,False,0.6654,0.387,3
8,iso_coord,honest,0.556060606060606,0.056060606060606,False,0.993,0.387,3
8,iso_coord,honest,0.5590909090909091,0.059090909090909,False,0.8028,0.386,3
8,iso_coord,honest,0.5621212121212121,0.0621212121212121,False,0.7838,0.393,3
8,iso_coord,honest,0.5651515151515152,0.0651515151515151,False,0.632,0.382,3
8,iso_coord,honest,0.5681818181818181,0.0681818181818181,False,0.9942,0.373,3
8,iso_coord,honest,0.5712121212121213,0.0712121212121212,False,0.7802,0.358,3
8,iso_coord,honest,0.5742424242424242,0.0742424242424242,False,0.7668,0.352,3
8,iso_coord,honest,0.5772727272727273,0.0772727272727272,False,0.9382,0.347,3
8,iso_coord,honest,0.5803030303030303,0.0803030303030303,False,0.978,0.3269999999999999,3
8,iso_coord,honest,0.5833333333333334,0.0833333333333333,False,0.9994,0.3379999999999999,3
8,iso_coord,honest,0.5863636363636364,0.0863636363636364,False,0.8026,0.345,3
8,iso_coord,honest,0.5893939393939394,0.0893939393939393,False,0.9936,0.3319999999999999,3
8,iso_coord,honest,0.5924242424242424,0.0924242424242424,False,0.962,0.3229999999999999,3
8,iso_coord,honest,0.5954545454545455,0.0954545454545454,False,0.9822,0.285,3
8,iso_coord,honest,0.5984848484848485,0.0984848484848485,False,0.9734,0.299,3
8,iso_coord,honest,0.6015151515151516,0.1015151515151515,False,0.7132,0.293,3
8,iso_coord,honest,0.6045454545454545,0.1045454545454545,False,0.9684,0.289,3
8,iso_coord,honest,0.6075757575757577,0.1075757575757576,False,0.9032,0.3239999999999999,3
8,iso_coord,honest,0.6106060606060606,0.1106060606060606,False,0.9994,0.3159999999999999,3
8,iso_coord,honest,0.6136363636363636,0.1136363636363636,False,0.941,0.311,3
8,iso_coord,honest,0.6166666666666667,0.1166666666666667,False,0.9802,0.265,3
8,iso_coord,honest,0.6196969696969696,0.1196969696969696,False,0.9356,0.269,3
8,iso_coord,honest,0.6227272727272728,0.1227272727272728,False,0.955,0.26,3
8,iso_coord,honest,0.6257575757575757,0.1257575757575757,False,0.8096,0.251,3
8,iso_coord,honest,0.6287878787878788,0.1287878787878787,False,0.9486,0.268,3
8,iso_coord,honest,0.6318181818181818,0.1318181818181818,False,0.758,0.256,3
8,iso_coord,honest,0.6348484848484849,0.1348484848484848,False,0.9416,0.261,3
8,iso_coord,honest,0.6378787878787879,0.1378787878787879,False,0.9342,0.2259999999999999,3
8,iso_coord,honest,0.6409090909090909,0.1409090909090908,False,0.849,0.2179999999999999,3
8,iso_coord,honest,0.643939393939394,0.143939393939394,False,0.82,0.2339999999999999,3
8,iso_coord,honest,0.646969696969697,0.1469696969696969,False,0.7338,0.247,3
8,iso_coord,honest,0.65,0.15,False,0.925,0.2239999999999999,3
8,iso_resid,gated,0.35,0.15,False,0.2682,0.209,3
8,iso_resid,gated,0.353030303030303,0.1469696969696969,False,0.2676,0.233,3
8,iso_resid,gated,0.356060606060606,0.1439393939393939,False,0.2206,0.224,3
8,iso_resid,gated,0.359090909090909,0.1409090909090909,False,0.1648,0.247,3
8,iso_resid,gated,0.3621212121212121,0.1378787878787878,False,0.1264,0.253,3
8,iso_resid,gated,0.3651515151515151,0.1348484848484848,False,0.2754,0.243,3
8,iso_resid,gated,0.3681818181818181,0.1318181818181818,False,0.1772,0.261,3
8,iso_resid,gated,0.3712121212121212,0.1287878787878787,False,0.1376,0.247,3
8,iso_resid,gated,0.3742424242424242,0.1257575757575758,False,0.675,0.241,3
8,iso_resid,gated,0.3772727272727272,0.1227272727272727,False,0.3794,0.279,3
8,iso_resid,gated,0.3803030303030303,0.1196969696969696,False,0.4428,0.291,3
8,iso_resid,gated,0.3833333333333333,0.1166666666666667,False,0.7534,0.264,3
8,iso_resid,gated,0.3863636363636363,0.1136363636363636,False,0.1102,0.264,3
8,iso_resid,gated,0.3893939393939394,0.1106060606060606,False,0.7758,0.267,3
8,iso_resid,gated,0.3924242424242424,0.1075757575757576,False,0.7038,0.297,3
8,iso_resid,gated,0.3954545454545454,0.1045454545454545,False,0.5654,0.319,3
8,iso_resid,gated,0.3984848484848484,0.1015151515151515,False,0.2354,0.325,3
8,iso_resid,gated,0.4015151515151515,0.0984848484848485,False,0.525,0.322,3
8,iso_resid,gated,0.4045454545454545,0.0954545454545454,False,0.5268,0.296,3
8,iso_resid,gated,0.4075757575757576,0.0924242424242424,False,0.276,0.34,3
8,iso_resid,gated,0.4106060606060606,0.0893939393939394,False,0.6624,0.332,3
8,iso_resid,gated,0.4136363636363636,0.0863636363636363,False,0.3436,0.356,3
8,iso_resid,gated,0.4166666666666666,0.0833333333333333,False,0.0866,0.35,3
8,iso_resid,gated,0.4196969696969697,0.0803030303030303,False,0.3484,0.377,3
8,iso_resid,gated,0.4227272727272727,0.0772727272727272,False,0.5152,0.313,3
8,iso_resid,gated,0.4257575757575758,0.0742424242424242,False,0.1332,0.36,3
8,iso_resid,gated,0.4287878787878788,0.0712121212121212,False,0.3278,0.371,3
8,iso_resid,gated,0.4318181818181818,0.0681818181818181,False,0.06,0.371,3
8,iso_resid,gated,0.4348484848484848,0.0651515151515151,False,0.182,0.376,3
8,iso_resid,gated,0.4378787878787878,0.0621212121212121,False,0.0732,0.38,3
8,iso_resid,gated,0.4409090909090909,0.059090909090909,False,0.1488,0.393,3
8,iso_resid,gated,0.4439393939393939,0.056060606060606,False,0.3208,0.411,3
8,iso_resid,gated,0.4469696969696969,0.053030303030303,False,0.0408,0.398,3
8,iso_resid,gated,0.45,0.0499999999999999,False,0.9198,0.432,3
8,iso_resid,gated,0.453030303030303,0.0469696969696969,False,0.2986,0.381,3
8,iso_resid,gated,0.456060606060606,0.0439393939393939,False,0.5342,0.406,3
8,iso_resid,gated,0.4590909090909091,0.0409090909090908,True,0.0054,0.432,3
8,iso_resid,gated,0.4621212121212121,0.0378787878787879,False,0.1286,0.412,3
8,iso_resid,gated,0.4651515151515151,0.0348484848484848,False,0.1348,0.421,3
8,iso_resid,gated,0.4681818181818181,0.0318181818181818,False,0.149,0.455,3
8,iso_resid,gated,0.4712121212121212,0.0287878787878788,False,0.2692,0.476,3
8,iso_resid,gated,0.4742424242424242,0.0257575757575757,False,0.4696,0.423,3
8,iso_resid,gated,0.4772727272727273,0.0227272727272727,False,0.7164,0.458,3
8,iso_resid,gated,0.4803030303030303,0.0196969696969697,False,0.1304,0.472,3
8,iso_resid,gated,0.4833333333333333,0.0166666666666666,False,0.3662,0.468,3
8,iso_resid,gated,0.4863636363636363,0.0136363636363636,False,0.4854,0.437,3
8,iso_resid,gated,0.4893939393939394,0.0106060606060606,False,0.7642,0.474,3
8,iso_resid,gated,0.4924242424242424,0.0075757575757575,False,0.0926,0.493,3
8,iso_resid,gated,0.4954545454545455,0.0045454545454545,False,0.0272,0.487,3
8,iso_resid,gated,0.4984848484848485,0.0015151515151515,False,0.1656,0.482,3
8,iso_resid,gated,0.5015151515151515,0.0015151515151514,False,0.5258,0.497,3
8,iso_resid,gated,0.5045454545454545,0.0045454545454545,False,0.0612,0.499,3
8,iso_resid,gated,0.5075757575757576,0.0075757575757575,False,0.1754,0.479,3
8,iso_resid,gated,0.5106060606060606,0.0106060606060606,False,0.1152,0.495,3
8,iso_resid,gated,0.5136363636363637,0.0136363636363636,False,0.1516,0.47,3
8,iso_resid,gated,0.5166666666666666,0.0166666666666666,False,0.0374,0.4479999999999999,3
8,iso_resid,gated,0.5196969696969698,0.0196969696969697,False,0.1106,0.4529999999999999,3
8,iso_resid,gated,0.5227272727272727,0.0227272727272727,False,0.4304,0.4579999999999999,3
8,iso_resid,gated,0.5257575757575758,0.0257575757575757,False,0.2584,0.4609999999999999,3
8,iso_resid,gated,0.5287878787878788,0.0287878787878788,False,0.2552,0.426,3
8,iso_resid,gated,0.5318181818181819,0.0318181818181818,False,0.0322,0.4399999999999999,3
8,iso_resid,gated,0.5348484848484849,0.0348484848484849,False,0.7214,0.417,3
8,iso_resid,gated,0.5378787878787878,0.0378787878787878,False,0.3624,0.42,3
8,iso_resid,gated,0.5409090909090909,0.0409090909090908,False,0.1742,0.423,3
8,iso_resid,gated,0.543939393939394,0.0439393939393939,False,0.834,0.413,3
8,iso_resid,gated,0.546969696969697,0.0469696969696969,False,0.5038,0.4569999999999999,3
8,iso_resid,gated,0.55,0.05,False,0.158,0.383,3
8,iso_resid,gated,0.553030303030303,0.0530303030303029,False,0.4656,0.406,3
8,iso_resid,gated,0.556060606060606,0.056060606060606,False,0.2806,0.406,3
8,iso_resid,gated,0.5590909090909091,0.059090909090909,False,0.2612,0.377,3
8,iso_resid,gated,0.5621212121212121,0.0621212121212121,False,0.4056,0.379,3
8,iso_resid,gated,0.5651515151515152,0.0651515151515151,False,0.167,0.362,3
8,iso_resid,gated,0.5681818181818181,0.0681818181818181,False,0.0204,0.383,3
8,iso_resid,gated,0.5712121212121213,0.0712121212121212,False,0.2516,0.38,3
8,iso_resid,gated,0.5742424242424242,0.0742424242424242,False,0.1138,0.357,3
8,iso_resid,gated,0.5772727272727273,0.0772727272727272,False,0.2168,0.346,3
8,iso_resid,gated,0.5803030303030303,0.0803030303030303,False,0.0968,0.367,3
8,iso_resid,gated,0.5833333333333334,0.0833333333333333,False,0.6132,0.348,3
8,iso_resid,gated,0.5863636363636364,0.0863636363636364,False,0.801,0.3279999999999999,3
8,iso_resid,gated,0.5893939393939394,0.0893939393939393,False,0.6332,0.349,3
8,iso_resid,gated,0.5924242424242424,0.0924242424242424,False,0.5368,0.3299999999999999,3
8,iso_resid,gated,0.5954545454545455,0.0954545454545454,False,0.4138,0.3209999999999999,3
8,iso_resid,gated,0.5984848484848485,0.0984848484848485,False,0.1656,0.3,3
8,iso_resid,gated,0.6015151515151516,0.1015151515151515,False,0.9558,0.299,3
8,iso_resid,gated,0.6045454545454545,0.1045454545454545,False,0.2172,0.3199999999999999,3
8,iso_resid,gated,0.6075757575757577,0.1075757575757576,False,0.3468,0.297,3
8,iso_resid,gated,0.6106060606060606,0.1106060606060606,False,0.5806,0.278,3
8,iso_resid,gated,0.6136363636363636,0.1136363636363636,False,0.3974,0.271,3
8,iso_resid,gated,0.6166666666666667,0.1166666666666667,False,0.7802,0.29,3
8,iso_resid,gated,0.6196969696969696,0.1196969696969696,False,0.6592,0.281,3
8,iso_resid,gated,0.6227272727272728,0.1227272727272728,False,0.7884,0.285,3
8,iso_resid,gated,0.6257575757575757,0.1257575757575757,False,0.4498,0.273,3
8,iso_resid,gated,0.6287878787878788,0.1287878787878787,False,0.0722,0.236,3
8,iso_resid,gated,0.6318181818181818,0.1318181818181818,False,0.4528,0.248,3
8,iso_resid,gated,0.6348484848484849,0.1348484848484848,False,0.0968,0.237,3
8,iso_resid,gated,0.6378787878787879,0.1378787878787879,False,0.432,0.2249999999999999,3
8,iso_resid,gated,0.6409090909090909,0.1409090909090908,False,0.2136,0.242,3
8,iso_resid,gated,0.643939393939394,0.143939393939394,False,0.678,0.247,3
8,iso_resid,gated,0.646969696969697,0.1469696969696969,False,0.4494,0.2259999999999999,3
8,iso_resid,gated,0.65,0.15,False,0.0292,0.2339999999999999,3
8,iso_resid,honest,0.35,0.15,False,0.8938,0.231,3
8,iso_resid,honest,0.353030303030303,0.1469696969696969,False,0.988,0.228,3
8,iso_resid,honest,0.356060606060606,0.1439393939393939,False,0.965,0.216,3
8,iso_resid,honest,0.359090909090909,0.1409090909090909,False,0.8966,0.233,3
8,iso_resid,honest,0.3621212121212121,0.1378787878787878,False,0.734,0.216,3
8,iso_resid,honest,0.3651515151515151,0.1348484848484848,False,0.9198,0.246,3
8,iso_resid,honest,0.3681818181818181,0.1318181818181818,False,0.9902,0.255,3
8,iso_resid,honest,0.3712121212121212,0.1287878787878787,False,0.9208,0.272,3
8,iso_resid,honest,0.3742424242424242,0.1257575757575758,False,0.9904,0.27,3
8,iso_resid,honest,0.3772727272727272,0.1227272727272727,False,0.883,0.289,3
8,iso_resid,honest,0.3803030303030303,0.1196969696969696,False,0.646,0.28,3
8,iso_resid,honest,0.3833333333333333,0.1166666666666667,False,0.9128,0.259,3
8,iso_resid,honest,0.3863636363636363,0.1136363636363636,False,0.937,0.316,3
8,iso_resid,honest,0.3893939393939394,0.1106060606060606,False,0.992,0.285,3
8,iso_resid,honest,0.3924242424242424,0.1075757575757576,False,0.6996,0.311,3
8,iso_resid,honest,0.3954545454545454,0.1045454545454545,False,0.8492,0.336,3
8,iso_resid,honest,0.3984848484848484,0.1015151515151515,False,0.978,0.313,3
8,iso_resid,honest,0.4015151515151515,0.0984848484848485,False,0.8518,0.297,3
