target,anchor,r_frac,d_hat,sigma_per_coord,frac_real,crosses,n_resp_vals,gap
cc,1339,0.5,18,0.6238209829656485,0.0,False,2,
cc,1339,0.75,18,0.9357314744484727,0.0,False,2,
cc,1339,1.0,18,1.247641965931297,0.0,False,2,
cc,720,0.02,18,0.03172807985413957,0.0,False,2,
cc,720,0.05,18,0.07932019963534893,0.0,False,2,
cc,720,0.1,18,0.15864039927069787,0.0,False,2,
cc,720,0.2,18,0.31728079854139574,0.0,False,2,
cc,720,0.35,18,0.5552413974474424,0.0,False,2,
cc,720,0.5,18,0.7932019963534892,0.0,False,2,
cc,720,0.75,18,1.1898029945302337,0.0,False,2,
cc,720,1.0,18,1.5864039927069784,0.0,False,2,
cc,507,0.02,18,0.026818425129135237,0.0033333333333333335,False,1,
cc,507,0.05,18,0.06704606282283809,0.0033333333333333335,False,1,
cc,507,0.1,18,0.13409212564567619,0.0,False,1,
cc,507,0.2,18,0.26818425129135237,0.0,False,1,
cc,507,0.35,18,0.4693224397598666,0.0,False,1,
cc,507,0.5,18,0.6704606282283809,0.0,False,1,
cc,507,0.75,18,1.0056909423425713,0.0,False,2,
cc,507,1.0,18,1.3409212564567619,0.0,False,2,
cc,1057,0.02,15,0.053070071552465965,0.0,False,2,
cc,1057,0.05,15,0.13267517888116492,0.0,False,2,
cc,1057,0.1,15,0.26535035776232985,0.0,False,2,
cc,1057,0.2,15,0.5307007155246597,0.0,False,2,
cc,1057,0.35,15,0.9287262521681543,0.0,False,2,
cc,1057,0.5,15,1.3267517888116491,0.0,False,2,
cc,1057,0.75,15,1.9901276832174737,0.0,False,2,
cc,1057,1.0,15,2.6535035776232982,0.0,False,2,
cc,325,0.02,16,0.039882072300792694,0.0,False,1,
cc,325,0.05,16,0.09970518075198173,0.0,False,1,
cc,325,0.1,16,0.19941036150396346,0.0,False,1,
cc,325,0.2,16,0.3988207230079269,0.0,False,1,
cc,325,0.35,16,0.6979362652638721,0.0,False,1,
cc,325,0.5,16,0.9970518075198173,0.0,False,2,
cc,325,0.75,16,1.495577711279726,0.0,False,2,
cc,325,1.0,16,1.9941036150396345,0.0,False,2,
cc,812,0.02,13,0.07569445974090751,0.0,False,2,
cc,812,0.05,13,0.18923614935226876,0.0,False,2,
cc,812,0.1,13,0.3784722987045375,0.0,False,2,
cc,812,0.2,13,0.756944597409075,0.0,False,2,
cc,812,0.35,13,1.3246530454658814,0.0,False,2,
cc,812,0.5,13,1.8923614935226876,0.0,False,2,
cc,812,0.75,13,2.8385422402840317,0.0,False,2,
cc,812,1.0,13,3.784722987045375,0.0,False,2,
cc,289,0.02,18,0.024049851094386464,0.0,False,1,
cc,289,0.05,18,0.060124627735966156,0.0,False,1,
cc,289,0.1,18,0.12024925547193231,0.0,False,1,
cc,289,0.2,18,0.24049851094386462,0.0,False,1,
cc,289,0.35,18,0.42087239415176303,0.0,False,1,
cc,289,0.5,18,0.6012462773596615,0.0,False,1,
cc,289,0.75,18,0.9018694160394923,0.0,False,2,
cc,289,1.0,18,1.202492554719323,0.0,False,2,
cc,531,0.02,17,0.03310008619824879,0.0,False,2,
cc,531,0.05,17,0.08275021549562199,0.0,False,2,
cc,531,0.1,17,0.16550043099124398,0.0,False,2,
cc,531,0.2,17,0.33100086198248796,0.0,False,2,
cc,531,0.35,17,0.5792515084693538,0.0,False,2,
cc,531,0.5,17,0.8275021549562198,0.0,False,2,
cc,531,0.75,17,1.2412532324343297,0.0,False,2,
cc,531,1.0,17,1.6550043099124396,0.0,False,2,
cc,1239,0.02,18,0.027518494691768213,0.0,False,1,
cc,1239,0.05,18,0.06879623672942053,0.0,False,1,
cc,1239,0.1,18,0.13759247345884107,0.0,False,1,
cc,1239,0.2,18,0.27518494691768214,0.0,False,1,
cc,1239,0.35,18,0.4815736571059437,0.0,False,1,
cc,1239,0.5,18,0.6879623672942053,0.0,False,1,
cc,1239,0.75,18,1.0319435509413082,0.0,False,2,
cc,1239,1.0,18,1.3759247345884107,0.0,False,2,
cc,38,0.02,17,0.04993741581101489,0.0,False,2,
cc,38,0.05,17,0.12484353952753723,0.0,False,2,
cc,38,0.1,17,0.24968707905507445,0.0,False,2,
cc,38,0.2,17,0.4993741581101489,0.0,False,2,
cc,38,0.35,17,0.8739047766927606,0.0,False,2,
cc,38,0.5,17,1.2484353952753724,0.0,False,2,
cc,38,0.75,17,1.8726530929130585,0.0,False,2,
cc,38,1.0,17,2.496870790550745,0.0,False,2,
cc,1272,0.02,16,0.03848587880487544,0.0,False,1,
cc,1272,0.05,16,0.0962146970121886,0.0,False,1,
cc,1272,0.1,16,0.1924293940243772,0.0,False,1,
cc,1272,0.2,16,0.3848587880487544,0.0,False,1,
cc,1272,0.35,16,0.67350287908532,0.0,False,1,
cc,1272,0.5,16,0.9621469701218859,0.0,False,2,
cc,1272,0.75,16,1.443220455182829,0.0,False,2,
cc,1272,1.0,16,1.9242939402437718,0.0,False,2,
cc,1303,0.02,18,0.024958128654693323,0.0,False,2,
cc,1303,0.05,18,0.062395321636733315,0.0,False,2,
cc,1303,0.1,18,0.12479064327346663,0.0,False,2,
cc,1303,0.2,18,0.24958128654693326,0.0,False,2,
cc,1303,0.35,18,0.43676725145713313,0.0,False,2,
cc,1303,0.5,18,0.6239532163673331,0.0,False,2,
cc,1303,0.75,18,0.9359298245509997,0.0,False,2,
cc,1303,1.0,18,1.2479064327346663,0.0,False,2,
cc,378,0.02,13,0.08042911589963724,0.006666666666666667,False,2,
cc,378,0.05,13,0.2010727897490931,0.0033333333333333335,False,2,
cc,378,0.1,13,0.4021455794981862,0.01,False,2,
cc,378,0.2,13,0.8042911589963724,0.016666666666666666,False,2,
cc,378,0.35,13,1.4075095282436516,0.0033333333333333335,False,2,
cc,378,0.5,13,2.0107278974909306,0.0,False,2,
cc,378,0.75,13,3.016091846236396,0.0,False,2,
cc,378,1.0,13,4.021455794981861,0.0,False,2,
cc,210,0.02,14,0.15580359284798825,0.0,False,2,
cc,210,0.05,14,0.38950898211997065,0.0,False,2,
cc,210,0.1,14,0.7790179642399413,0.0,False,2,
cc,210,0.2,14,1.5580359284798826,0.0,False,2,
cc,210,0.35,14,2.7265628748397943,0.0,False,2,
cc,210,0.5,14,3.8950898211997065,0.0,False,2,
cc,210,0.75,14,5.842634731799559,0.0,False,2,
cc,210,1.0,14,7.790179642399413,0.0,False,2,
cc,1201,0.02,18,0.028736968027801808,0.0,False,1,
cc,1201,0.05,18,0.07184242006950452,0.0,False,1,
cc,1201,0.1,18,0.14368484013900903,0.0,False,1,
cc,1201,0.2,18,0.28736968027801807,0.0,False,1,
cc,1201,0.35,18,0.5028969404865316,0.0,False,1,
cc,1201,0.5,18,0.7184242006950451,0.0,False,1,
cc,1201,0.75,18,1.0776363010425676,0.0,False,2,
cc,1201,1.0,18,1.4368484013900902,0.0,False,2,
cc,560,0.02,14,0.06533689649986513,0.0,False,1,
cc,560,0.05,14,0.16334224124966282,0.0,False,1,
cc,560,0.1,14,0.32668448249932563,0.0,False,1,
cc,560,0.2,14,0.6533689649986513,0.0,False,1,
cc,560,0.35,14,1.1433956887476395,0.0,False,2,
cc,560,0.5,14,1.6334224124966281,0.0,False,2,
cc,560,0.75,14,2.450133618744942,0.0,False,2,
cc,560,1.0,14,3.2668448249932562,0.0,False,2,
cc,1068,0.02,18,0.030559821606288423,0.0,False,2,
cc,1068,0.05,18,0.07639955401572106,0.0,False,2,
cc,1068,0.1,18,0.15279910803144212,0.0,False,2,
cc,1068,0.2,18,0.30559821606288423,0.0,False,2,
cc,1068,0.35,18,0.5347968781100473,0.0,False,2,
cc,1068,0.5,18,0.7639955401572105,0.0,False,2,
cc,1068,0.75,18,1.1459933102358157,0.0,False,2,
cc,1068,1.0,18,1.527991080314421,0.0,False,2,
cc,1666,0.02,10,0.051846163378110495,0.0,False,2,
cc,1666,0.05,10,0.12961540844527625,0.0,False,2,
cc,1666,0.1,10,0.2592308168905525,0.0,False,2,
cc,1666,0.2,10,0.518461633781105,0.0,False,2,
cc,1666,0.35,10,0.9073078591169335,0.0,False,2,
cc,1666,0.5,10,1.2961540844527624,0.0,False,2,
cc,1666,0.75,10,1.9442311266791434,0.0,False,2,
cc,1666,1.0,10,2.5923081689055247,0.0,False,2,
cc,1951,0.02,18,0.026442751584284982,0.0,False,2,
cc,1951,0.05,18,0.06610687896071245,0.0,False,2,
cc,1951,0.1,18,0.1322137579214249,0.0,False,2,
cc,1951,0.2,18,0.2644275158428498,0.0,False,2,
cc,1951,0.35,18,0.46274815272498715,0.0,False,2,
cc,1951,0.5,18,0.6610687896071245,0.0,False,2,
cc,1951,0.75,18,0.9916031844106866,0.0,False,2,
cc,1951,1.0,18,1.322137579214249,0.0,False,2,
cc,729,0.02,18,0.022728965783472426,0.0,False,2,
cc,729,0.05,18,0.056822414458681074,0.0,False,2,
cc,729,0.1,18,0.11364482891736215,0.0,False,2,
cc,729,0.2,18,0.2272896578347243,0.0,False,2,
cc,729,0.35,18,0.39775690121076746,0.0,False,2,
cc,729,0.5,18,0.5682241445868107,0.0,False,2,
cc,729,0.75,18,0.8523362168802161,0.0,False,2,
cc,729,1.0,18,1.1364482891736214,0.0,False,2,
