theta_deg,dt_ratio,rep,N,axis_true,thr_perm,null_max_med,obs_max_med,fire_perm,fire_boot,ucb_med,correct_axis,t_hat_med,t_err_med,ci_coverage,ci_width_med,n_pool,fire_equiv_5,fire_equiv_10,fire_equiv_15
30.0,5.0,1,100,0,0.8649155630821118,0.7328254367631338,0.8662333836884601,1.0,1.0,30.015138667787557,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,1,200,0,0.8660651239397165,0.781617331321645,0.8662294772806448,1.0,1.0,30.00367933651628,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,2,25,12,0.865077535557384,0.6566643526197156,0.8661759167890377,0.905,1.0,30.142403343751827,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,2,50,12,0.8586825021566438,0.61413267053071,0.8662326838889278,1.0,1.0,30.09202535477349,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,2,100,12,0.8533224210779137,0.6169206080950136,0.8662705262492748,1.0,1.0,30.055606756079328,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,2,200,12,0.857490107872675,0.6397928121487684,0.8662505628769082,1.0,1.0,30.028405250688067,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,3,25,5,0.8650093205156016,0.6146333106995001,0.8657480565668694,0.92,1.0,30.14714939855885,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,3,50,5,0.8638891236699789,0.6291521768480505,0.8658394974090582,1.0,1.0,30.09345855849117,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,3,100,5,0.8657187506888536,0.6468849989755956,0.8658157764205929,0.725,1.0,30.07984832641734,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,3,200,5,0.8629225526739972,0.6495120533315715,0.8658089704419298,1.0,1.0,30.0593400942289,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,4,25,17,0.8659575091338279,0.4857699877694373,0.8663198486852701,0.635,1.0,30.20812571881328,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,4,50,17,0.8621012223056921,0.463523182765147,0.8663268053039702,1.0,1.0,30.110199995784008,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,4,100,17,0.860629515456092,0.3837267522459506,0.8662893955254343,1.0,1.0,30.079082071151305,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,4,200,17,0.8370040257196923,0.364497123871608,0.8663261689146391,1.0,1.0,30.037249368995937,1.0,,,,,220,0.0,0.0,0.0
45.0,1.0,0,25,9,0.7280730412554091,0.5510992688149399,0.6205811306472349,0.035,0.25,70.12421331456913,0.785,,,,,220,0.0,0.0,0.0
45.0,1.0,0,50,9,0.7280358570795239,0.550611289340193,0.6367150636446539,0.025,0.3166666666666666,69.4691934447988,0.955,,,,,220,0.0,0.0,0.0
45.0,1.0,0,100,9,0.7234216044519026,0.5474494460263664,0.6393184716395561,0.005,0.6333333333333333,61.10969421941991,0.995,,,,,220,0.0,0.0,0.0
45.0,1.0,0,200,9,0.7277999203205657,0.5634798972600558,0.6355833681371803,0.0,1.0,56.834792883909216,1.0,,,,,220,0.0,0.0,0.0
45.0,1.0,1,25,18,0.7064792178847875,0.5188004089161597,0.6482970338746087,0.06,0.2833333333333333,70.7280224837159,0.83,,,,,220,0.0,0.0,0.0
45.0,1.0,1,50,18,0.7043863100755051,0.5273740543987184,0.668378381165586,0.145,0.45,64.17304373012826,0.945,,,,,220,0.0,0.0,0.0
45.0,1.0,1,100,18,0.7056590596278004,0.5497516842549752,0.6753087382869589,0.07,0.55,60.833295544629735,0.99,,,,,220,0.0,0.0,0.0
45.0,1.0,1,200,18,0.7068357958022877,0.5862971214014346,0.6780289763466915,0.0,0.9833333333333332,55.08497480626501,1.0,,,,,220,0.0,0.0,0.0
45.0,1.0,2,25,4,0.734180838316057,0.5453758100823487,0.6199913440169804,0.105,0.2833333333333333,76.28162841521693,0.75,,,,,220,0.0,0.0,0.0
45.0,1.0,2,50,4,0.7366062198366633,0.5451055323402305,0.643162082110586,0.095,0.1833333333333333,81.16496469497403,0.775,,,,,220,0.0,0.0,0.0
45.0,1.0,2,100,4,0.7372271950755717,0.5872940267482833,0.6874135772429018,0.07,0.15,75.21869747793896,0.875,,,,,220,0.0,0.0,0.0
45.0,1.0,2,200,4,0.7345152068496446,0.542496493482883,0.7139148819587944,0.11,0.1166666666666666,71.78890942485256,1.0,,,,,220,0.0,0.0,0.0
45.0,1.0,3,25,2,0.7045867636876058,0.4602324010231017,0.6314991028608271,0.09,0.2666666666666666,75.0491806179818,0.79,,,,,219,0.0,0.0,0.0
45.0,1.0,3,50,2,0.6986272013818874,0.5138280136179176,0.6492366506173528,0.245,0.3,77.16183975933004,0.85,,,,,219,0.0,0.0,0.0
45.0,1.0,3,100,2,0.6877540518351318,0.4790011916698696,0.6782537235735964,0.455,0.25,79.22083997194676,0.955,,,,,219,0.0,0.0,0.0
45.0,1.0,3,200,2,0.6330180011735892,0.4650313102957653,0.7045858320874415,0.995,0.4166666666666667,68.74724504573129,1.0,,,,,219,0.0,0.0,0.0
45.0,1.0,4,25,6,0.7051333460912245,0.6531389342197401,0.6385456593397044,0.03,0.0666666666666666,78.55400233584919,0.52,,,,,220,0.0,0.0,0.0
45.0,1.0,4,50,6,0.6981280811658962,0.6407545217634256,0.647515983257621,0.1,0.1666666666666666,74.56215552975601,0.45,,,,,220,0.0,0.0,0.0
45.0,1.0,4,100,6,0.699115700713757,0.6582656875229758,0.6505740039361974,0.14,0.05,79.44712052498355,0.545,,,,,220,0.0,0.0,0.0
45.0,1.0,4,200,6,0.7056971448058246,0.6597720394008513,0.6479571346981332,0.06,0.0,84.33873737529079,0.69,,,,,220,0.0,0.0,0.0
45.0,1.5,0,25,8,0.6990450587497494,0.5064491688359849,0.7009148865849573,0.535,0.8666666666666667,50.91843781577541,0.99,,,,,220,0.0,0.0,0.0
45.0,1.5,0,50,8,0.6857256434572867,0.4976016578582872,0.7045714778664829,0.915,1.0,48.22506064839054,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,0,100,8,0.5431666568450104,0.4893117688616589,0.7063571308954748,1.0,1.0,46.92690108273322,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,0,200,8,0.5203432580801646,0.4813842630885126,0.7076191406102095,1.0,1.0,45.79280168121909,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,1,25,17,0.707456490950088,0.591966954284185,0.6867363688382437,0.135,0.4,65.83123321195521,0.93,,,,,220,0.0,0.0,0.0
45.0,1.5,1,50,17,0.7076662473224405,0.613718866708947,0.7009935325193688,0.145,0.75,53.11033067783037,0.99,,,,,220,0.0,0.0,0.0
45.0,1.5,1,100,17,0.7075419253704053,0.6208022148243609,0.7049239772459226,0.23,1.0,49.079912755862345,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,1,200,17,0.7041819921714119,0.6325687460501777,0.7066010431734244,0.865,1.0,46.92340829349848,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,2,25,19,0.7426001572917862,0.5360022812856728,0.6970398655799087,0.125,0.55,62.470285673752414,0.95,,,,,220,0.0,0.0,0.0
45.0,1.5,2,50,19,0.7383088627916028,0.5350561620742971,0.7121648464683004,0.225,0.9,53.10074383883085,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,2,100,19,0.7463450438342145,0.536478353069944,0.7168844782668577,0.03,1.0,49.53146339234415,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,2,200,19,0.7374408304460828,0.5317097779303591,0.7158152289255766,0.0,1.0,47.63242291073888,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,3,25,8,0.7780386081319849,0.6513069478861317,0.6621371480615779,0.08,0.4166666666666667,68.29315110037658,0.83,,,,,219,0.0,0.0,0.0
45.0,1.5,3,50,8,0.7782819838013253,0.6358546182074344,0.6487771064646588,0.03,0.3333333333333333,69.09514261561102,0.9,,,,,219,0.0,0.0,0.0
45.0,1.5,3,100,8,0.7782318781850498,0.6447496366705896,0.6508584438532858,0.01,0.4333333333333333,66.48581407266903,0.985,,,,,219,0.0,0.0,0.0
45.0,1.5,3,200,8,0.7740739044868185,0.6629981370829934,0.6550172925796021,0.0,1.0,57.40194938583292,1.0,,,,,219,0.0,0.0,0.0
45.0,1.5,4,25,15,0.7065879401286445,0.5592937132345119,0.6976344715413989,0.215,0.6666666666666666,53.56074147346017,0.94,,,,,220,0.0,0.0,0.0
45.0,1.5,4,50,15,0.7067615897782705,0.5509026668279278,0.7025773583140471,0.29,0.7666666666666667,51.77348997332933,0.995,,,,,220,0.0,0.0,0.0
45.0,1.5,4,100,15,0.7075102526289702,0.5682932934130533,0.7053145034539887,0.27,1.0,48.15924071858382,1.0,,,,,220,0.0,0.0,0.0
45.0,1.5,4,200,15,0.7076227414981405,0.6188010746941276,0.7054913249261578,0.09,1.0,46.90546031693801,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,0,25,1,0.7157633203221399,0.5833624407524589,0.7104232084444462,0.01,1.0,45.40143925138001,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,0,50,1,0.7155253077289673,0.6389080235997151,0.7101278764762575,0.0,1.0,45.22081104785346,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,0,100,1,0.715604650381565,0.6700020106920127,0.7102588363635303,0.0,1.0,45.02728278775429,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,0,200,1,0.7159717915482663,0.6922656833609366,0.7103547210235323,0.0,1.0,44.95454946930198,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,1,25,4,0.7218704721970063,0.5364470176061711,0.7047721579024846,0.0,1.0,46.58725802445238,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,1,50,4,0.7198548559089861,0.5455409671143394,0.7039831168709871,0.0,1.0,46.265300297861,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,1,100,4,0.722879429822508,0.534875622792748,0.7037864317075673,0.0,1.0,45.92189271361365,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,1,200,4,0.6983912332810717,0.5213218520621936,0.7034721697847457,1.0,1.0,45.720518172391365,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,2,25,14,0.7092028103479242,0.5740926401039661,0.7057513560473474,0.16,1.0,46.09257734336977,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,2,50,14,0.7098512690968134,0.5673814929283165,0.7052468710727541,0.015,1.0,45.62345423127218,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,2,100,14,0.7091347000681858,0.5418305886148655,0.7050620473322746,0.005,1.0,45.56910812054876,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,2,200,14,0.7098780992484575,0.6219237175209127,0.704957033030489,0.0,1.0,45.45592606758261,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,3,25,13,0.7240441086595277,0.4973593826324616,0.7076153666278575,0.045,1.0,46.54173730339349,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,3,50,13,0.6478536205033831,0.4849295546919923,0.7078391442746139,1.0,1.0,46.03526406342453,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,3,100,13,0.6208205068378445,0.47985712055602,0.7071470292210773,1.0,1.0,45.80898038359059,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,3,200,13,0.5003815353626474,0.4623051539327505,0.7068197997910748,1.0,1.0,45.632801716121264,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,4,25,16,0.7043363486704625,0.4748779569309056,0.7065548908262357,0.92,1.0,45.40100925833053,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,4,50,16,0.7041600998422709,0.4714311246964053,0.7068020364142091,0.96,1.0,45.21540393937758,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,4,100,16,0.7016123046782109,0.4673718495619294,0.7067672970795786,1.0,1.0,45.17161545587969,1.0,,,,,220,0.0,0.0,0.0
45.0,2.5,4,200,16,0.6755360882498733,0.462956477406607,0.706819358189422,1.0,1.0,45.10332474873378,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,0,25,4,0.7318697423184098,0.5778177095528947,0.7072206460327667,0.0,1.0,45.347825341949786,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,0,50,4,0.7320786532033754,0.585831183494742,0.7076896125848885,0.0,1.0,45.24528037539943,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,0,100,4,0.7337695562598087,0.5907623174344381,0.7075947672936629,0.0,1.0,45.13698127470495,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,0,200,4,0.7332455070229857,0.5846040000461893,0.7074896619254377,0.0,1.0,45.09637967910007,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,1,25,13,0.7078493152142741,0.6157612164744721,0.7068513063345532,0.065,1.0,45.10772629648663,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,1,50,13,0.7087710020151291,0.6170641819110276,0.7068447824952124,0.0,1.0,45.09485774773431,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,1,100,13,0.7075756905517403,0.6447297861528198,0.7068754974389873,0.0,1.0,45.06462734803964,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,1,200,13,0.7090230109441964,0.6704516531799016,0.7068628883454808,0.0,1.0,45.05434058038131,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,2,25,9,0.7163571441946306,0.5378752679678712,0.7067068370794013,0.0,1.0,45.26558602342679,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,2,50,9,0.7158284009051398,0.5629539355197832,0.7067564677302058,0.0,1.0,45.18512117927924,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,2,100,9,0.7151315324220316,0.5777895629150631,0.7067388298902886,0.0,1.0,45.14200054403854,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,2,200,9,0.7135126136703196,0.5921068130200173,0.706644040499697,0.0,1.0,45.11586329838874,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,3,25,7,0.7339913672531496,0.4826802276206922,0.7079655133185492,0.0,1.0,45.23957155320679,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,3,50,7,0.7275986254785526,0.4818606170469633,0.7079478779548276,0.0,1.0,45.18317064944635,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,3,100,7,0.7099979189321245,0.4614518095706487,0.7077211296933152,0.01,1.0,45.12335524980298,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,3,200,7,0.6281010506020359,0.4304234602066359,0.7079153240140386,1.0,1.0,45.05585831235477,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,4,25,14,0.7112303112707674,0.5122781355920503,0.7065618407362382,0.0,1.0,45.24249079569379,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,4,50,14,0.7052923330758414,0.5086433768229162,0.7064234454251186,0.88,1.0,45.21336570691319,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,4,100,14,0.6968876172918778,0.5025879385995262,0.7065383624104145,1.0,1.0,45.13976209883579,1.0,,,,,220,0.0,0.0,0.0
45.0,5.0,4,200,14,0.5647641433289875,0.4979772242413084,0.7064879768432302,1.0,1.0,45.11549211489247,1.0,,,,,220,0.0,0.0,0.0
90.0,1.0,0,25,4,0.5842419901819806,0.5392771311875837,0.5146206152955553,0.035,0.15,76.38680020084082,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,0,50,4,0.5845956565974674,0.529613056309945,0.5194499021163014,0.05,0.1166666666666666,79.07784395599512,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,0,100,4,0.5831899424191211,0.5382399482614891,0.5115164690198497,0.05,0.0166666666666666,77.99259813733909,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,0,200,4,0.5829748037620328,0.5292810938247727,0.5276640911253242,0.08,0.0,84.31497479442204,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,1,25,19,0.4759381577987729,0.4534958252403068,0.4493377051981342,0.025,0.0,75.98532092891409,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,1,50,19,0.4755217148266271,0.4540289730090523,0.4436450090803569,0.04,0.0,80.01017187116543,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,1,100,19,0.4755539476703139,0.452525774097501,0.4442584024858927,0.015,0.0,80.83428166028492,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,1,200,19,0.4737834246234814,0.4542692004111453,0.4551890511159304,0.0,0.0,79.71266957310235,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,2,25,6,0.6186916616112267,0.5128580271762642,0.5244921098507833,0.05,0.1333333333333333,73.71099675116884,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,2,50,6,0.6191182775313716,0.5150057111871595,0.5359606097129332,0.06,0.0166666666666666,79.70017273307737,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,2,100,6,0.617324315481986,0.5257645161243463,0.568941584826549,0.105,0.0333333333333333,77.43768416813691,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,2,200,6,0.614269051078687,0.5306719430401188,0.5890809984577614,0.155,0.0,75.3855432762848,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,3,25,19,0.6518604780313391,0.4904493841824065,0.5423695188712161,0.025,0.1333333333333333,77.6665458972128,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,3,50,19,0.6494096384220731,0.448079335554207,0.582338828297569,0.085,0.1333333333333333,80.44574294570862,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,3,100,19,0.6453749869303965,0.4446340557232068,0.5969268942990877,0.21,0.0666666666666666,78.86718491645823,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,3,200,19,0.6415151724321341,0.4415123915091555,0.6454174360611025,0.585,0.0166666666666666,79.14733848858762,0.0,,,,,220,0.0,0.0,0.0
90.0,1.0,4,25,9,0.6176131458783455,0.4483547884079283,0.5359698092650441,0.185,0.0833333333333333,77.90256487658688,0.115,,,,,220,0.0,0.0,0.0
90.0,1.0,4,50,9,0.6220696868872957,0.4860246603762868,0.5778265324013752,0.205,0.2333333333333333,78.26896185718202,0.08,,,,,220,0.0,0.0,0.0
90.0,1.0,4,100,9,0.6199961921469433,0.4693120612376615,0.5991539654362157,0.325,0.15,80.97339654121828,0.06,,,,,220,0.0,0.0,0.0
90.0,1.0,4,200,9,0.6262771868129506,0.5212032134067937,0.6244075407437364,0.325,0.0166666666666666,77.88263461871259,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,0,25,6,0.5112569350593829,0.4329220397236962,0.3809163052144274,0.0,0.1666666666666666,71.36433593343858,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,0,50,6,0.5109270392483841,0.4355568304444653,0.381671265422001,0.0,0.3666666666666666,69.747267501337,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,0,100,6,0.5106682936458978,0.4386331844135024,0.383599945397101,0.0,0.85,68.52648768622419,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,0,200,6,0.5113201458507204,0.4742804630224219,0.384292766845113,0.0,1.0,67.86363673660419,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,1,25,9,0.6543279018170212,0.5098049471959929,0.6051145323698499,0.09,0.35,71.37765215755005,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,1,50,9,0.6541369733400949,0.5538550042404526,0.5976536740021101,0.08,0.45,65.74399397734162,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,1,100,9,0.6562963649834643,0.5686465248602794,0.609752500097579,0.005,0.8166666666666667,59.20148617488557,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,1,200,9,0.6557640040980979,0.6026547954622141,0.6048198141298031,0.0,1.0,57.84272849121188,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,2,25,10,0.6656003240833485,0.5069351123666864,0.5066255511791603,0.0,0.1833333333333333,65.98246803121815,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,2,50,10,0.6669043877375594,0.5087949743336049,0.5115733467922186,0.0,0.1,63.4573308853219,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,2,100,10,0.6576265356116455,0.5048194217055727,0.5133694710413267,0.0,0.1833333333333333,61.66845252185385,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,2,200,10,0.6352903325576849,0.487705580553279,0.5125457793404042,0.0,0.2166666666666666,61.10005619403117,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,3,25,0,0.5961862160183403,0.526567508010701,0.4909827269417176,0.025,0.0166666666666666,72.58592273040568,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,3,50,0,0.595728770609082,0.5163044250906346,0.4921357480496967,0.0,0.0,67.70929496284714,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,3,100,0,0.6024499683317509,0.5242306866647952,0.4903272000128573,0.0,0.05,65.30614237055207,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,3,200,0,0.5963427521424419,0.5306507013570001,0.4925013530530508,0.0,0.1833333333333333,62.91198166929699,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,4,25,7,0.6880877655989877,0.4989656044663325,0.654950001117501,0.105,0.5,61.96292967982506,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,4,50,7,0.6860093486658321,0.4989533976304188,0.6788377050891222,0.285,0.5666666666666667,58.1917975251354,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,4,100,7,0.6846951498975327,0.4983949576537795,0.6844341484404348,0.49,0.9333333333333332,53.09231677814352,0.0,,,,,220,0.0,0.0,0.0
90.0,1.5,4,200,7,0.6645707742439029,0.4972555905686491,0.6861319811111439,1.0,1.0,49.29739156649475,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,0,25,15,0.5589750596927268,0.5219399919269425,0.4988880373201417,0.0,0.8,60.90568412586053,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,0,50,15,0.5582203378414098,0.5210715558546373,0.4988972169017824,0.0,1.0,60.712710824770426,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,0,100,15,0.5579712153812179,0.5225010590227384,0.499428126549378,0.0,1.0,60.45144853421955,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,0,200,15,0.5590975403348417,0.5223968871468327,0.4994045059314403,0.0,1.0,60.34014537399652,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,1,25,14,0.5592977644729261,0.4954949799605368,0.5164884450515375,0.0,1.0,59.10317654150104,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,1,50,14,0.5413550838923363,0.4880035054530742,0.5167206103147951,0.0,1.0,59.00609155256562,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,1,100,14,0.5193266728492921,0.4906843573432738,0.5167040211537219,0.0,1.0,58.94807934393454,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,1,200,14,0.5162430506408556,0.488729966628884,0.5167425437127293,1.0,1.0,58.91804430754952,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,2,25,4,0.5974258096088351,0.4869073571019272,0.4910728642244644,0.0,1.0,60.963462886014696,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,2,50,4,0.5969412165088765,0.4907799365541637,0.4913922561979603,0.0,1.0,60.79770954845823,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,2,100,4,0.5983440972794077,0.4853994780160858,0.4911436550859379,0.0,1.0,60.75012220457819,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,2,200,4,0.5948254624046796,0.4915172541439716,0.4913366089383222,0.0,1.0,60.68350129105575,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,3,25,10,0.5236234343544608,0.4884243497496183,0.4416284170849428,0.0,0.1666666666666666,63.92696245860064,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,3,50,10,0.5270261429021581,0.4940763810401015,0.4416311834237007,0.0,0.4,63.86213686806964,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,3,100,10,0.524853446904417,0.4949529525217951,0.4416328804731786,0.0,0.7666666666666667,63.83481282166623,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,3,200,10,0.5198457046607042,0.4981309496839351,0.441658322844035,0.0,1.0,63.81416595022377,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,4,25,15,0.5053109487968505,0.4664763485651585,0.4705657294883815,0.0,0.5833333333333334,63.132891232078094,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,4,50,15,0.4890470205217141,0.4660490817556066,0.4715709970688043,0.005,0.9,62.53716915015792,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,4,100,15,0.4898856798228459,0.4669601524150099,0.4711094649605263,0.0,1.0,62.36932458117799,0.0,,,,,220,0.0,0.0,0.0
90.0,2.5,4,200,15,0.4757372680946142,0.4693245443212585,0.4713388636511861,0.0,1.0,62.257322126025805,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,0,25,2,0.5326366438851325,0.4880439481691574,0.4906689546707016,0.0,1.0,60.81676256846914,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,0,50,2,0.5246511207452464,0.4837940780705145,0.4905382810423474,0.0,1.0,60.76442073564439,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,0,100,2,0.5134873488118521,0.4821708316464466,0.490589727548627,0.0,1.0,60.731925161663526,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,0,200,2,0.5035849682348976,0.4690993067147142,0.490604580601805,0.0,1.0,60.69307665016738,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,1,25,18,0.5866752271756168,0.5012210594376391,0.4428469449650531,0.0,1.0,63.78319568743551,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,1,50,18,0.5852891699709349,0.4692868369864884,0.4429162493330307,0.0,1.0,63.75682841049276,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,1,100,18,0.5870602714427395,0.5267885296190351,0.4428179370766109,0.0,1.0,63.74456046810777,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,1,200,18,0.5869500435160795,0.5572491207821133,0.4428385647325851,0.0,1.0,63.73749006669955,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,2,25,11,0.5126931368680079,0.4815964791269198,0.5165008543761809,1.0,1.0,58.94619708688008,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,2,50,11,0.5115147622061009,0.483469928495844,0.5164388742266685,1.0,1.0,58.93803615186225,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,2,100,11,0.5093186437824486,0.4970884917433095,0.5164798762776805,1.0,1.0,58.92356603183431,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,2,200,11,0.5092985895486619,0.5024280647334307,0.5164848357199321,1.0,1.0,58.917568876182,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,3,25,7,0.4904169324756522,0.4202064254519375,0.4324551470456056,0.0,1.0,64.69035203609442,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,3,50,7,0.490523561391637,0.4204760317845583,0.4323524718507003,0.0,1.0,64.59284150459428,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,3,100,7,0.4861246747328034,0.4174239302034783,0.432050346573426,0.0,1.0,64.53805278754213,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,3,200,7,0.484598262284133,0.4060715216092238,0.4320951552474862,0.0,1.0,64.50216889602251,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,4,25,14,0.5550912643829409,0.5061298395938644,0.5471366177777865,0.0,1.0,56.98113122196108,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,4,50,14,0.5539858964955741,0.5083571952452712,0.5472337921409068,0.0,1.0,56.93426749839532,0.0,,,,,220,0.0,0.0,0.0
90.0,5.0,4,100,14,0.5547252280720836,0.5055863203620489,0.5471448540619548,0.0,1.0,56.89827181037359,0.0,,,,,220,0.0,0.0,0.0
