kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
2.0,honest,0,0.5126206262178402,0,0,,False,False,False,0.4536326158357301,0.4235534823673954,0.0082333815239325,0.0067954479664319,0.5,2.0
2.0,honest,1,0.5126206262178402,0,0,,False,False,False,0.1956009079739509,0.4380577292743476,0.0180797391992205,0.0182652938690576,0.5,2.0
2.0,honest,2,0.5126206262178402,0,0,,False,False,False,0.4396738602156664,0.3506276191422597,0.0100667703202767,0.0169345112590327,0.5,2.0
2.0,honest,3,0.5126206262178402,0,0,,False,False,False,0.2443264489847813,0.428473633813227,0.0242684379593566,0.0208573396887313,0.5,2.0
2.0,honest,4,0.5126206262178402,0,0,,False,False,False,0.2722150246085613,0.420291727034255,0.0163068957738046,0.0053580732335979,0.5,2.0
2.0,honest,5,0.5126206262178402,0,0,,False,False,False,0.2559170800412992,0.3640588871484783,0.0227142747182402,0.0259256823129446,0.5,2.0
2.0,honest,6,0.5126206262178402,0,0,,False,False,False,0.3836301580197345,0.2633888359880201,0.0067687382154394,0.0091114809050175,0.5,2.0
2.0,honest,7,0.5126206262178402,0,0,,False,False,False,0.4206514565142334,0.3381732905116574,0.0150552368008386,0.0185969946707362,0.5,2.0
2.0,honest,8,0.5126206262178402,1,1,,False,False,True,0.3988364055253203,0.2441336549399758,0.0217133077851839,0.0240538987003758,0.5,2.0
2.0,honest,9,0.5126206262178402,0,0,,False,False,False,0.3550423095483958,0.4329905738687739,0.024524467237835,0.0161477388106414,0.5,2.0
2.0,honest,10,0.5126206262178402,0,0,,False,False,False,0.4170189138028115,0.4182245307123001,0.0229757825727797,0.0200757778887899,0.5,2.0
2.0,honest,11,0.5126206262178402,0,0,,False,False,False,0.3975827028948476,0.2826388551037025,0.0210259623155087,0.0117662776935328,0.5,2.0
2.0,honest,12,0.5126206262178402,0,0,,False,False,False,0.3050193255364927,0.4401418906702574,0.0187291760796423,0.0143997876187245,0.5,2.0
2.0,honest,13,0.5126206262178402,0,0,,False,False,False,0.3750074551745633,0.3768133612833476,0.009868261500803,0.0214105126432436,0.5,2.0
2.0,honest,14,0.5126206262178402,0,0,,False,False,False,0.388519330010761,0.3956476445874945,0.0119031913474491,0.0088354291490604,0.5,2.0
2.0,honest,15,0.5126206262178402,0,0,,False,False,False,0.390654753985709,0.3653765440609426,0.0173615780244059,0.020017006981687,0.5,2.0
2.0,honest,16,0.5126206262178402,0,0,,False,False,False,0.337690867420098,0.2457495235670428,0.0180898093275024,0.0222242377435751,0.5,2.0
2.0,honest,17,0.5126206262178402,0,0,,False,False,False,0.1605917853972198,0.4853226351200178,0.0116534944519772,0.0221494430280466,0.5,2.0
2.0,honest,18,0.5126206262178402,0,0,,False,False,False,0.3180259947241917,0.3886946649904035,0.0167113280576007,0.0183007973539228,0.5,2.0
2.0,honest,19,0.5126206262178402,0,0,,False,False,False,0.3478076933459237,0.3540299365771086,0.0239250609210025,0.0183705799048186,0.5,2.0
2.0,honest,20,0.5126206262178402,0,0,,False,False,False,0.4616884488986333,0.4436501652002677,0.0134390449679034,0.0089540660262977,0.5,2.0
2.0,honest,21,0.5126206262178402,0,0,,False,False,False,0.4388347874491747,0.4197860746547165,0.0130403095860293,0.017516399899915,0.5,2.0
2.0,honest,22,0.5126206262178402,1,1,,False,False,True,0.324359830406105,0.2160230711225431,0.0250465202024649,0.0265678763560136,0.5,2.0
2.0,honest,23,0.5126206262178402,1,1,,True,False,False,0.2997765741558656,0.4975809682825249,0.0263125439590655,0.0203443170262926,0.5,2.0
2.0,honest,24,0.5126206262178402,0,0,,False,False,False,0.0488122466133339,0.2957509810504837,0.0278667968566211,0.0195220786023314,0.5,2.0
2.0,honest,25,0.5126206262178402,0,0,,False,False,False,0.2451353921977607,0.4911400558241372,0.0119760491676963,0.0240934736085602,0.5,2.0
2.0,honest,26,0.5126206262178402,1,1,,True,False,False,0.4943964477569398,0.4872066230490655,0.024247652343436,0.0215939869535513,0.5,2.0
2.0,honest,27,0.5126206262178402,0,0,,False,False,False,0.3771219694306151,0.4143685658415674,0.0112291614043579,0.0173741268602242,0.5,2.0
2.0,honest,28,0.5126206262178402,0,0,,False,False,False,0.4616600075660146,0.337359882937036,0.0204676499400193,0.0188270288893107,0.5,2.0
2.0,honest,29,0.5126206262178402,0,0,,False,False,False,0.3977551564912429,0.4980251433359553,0.0208423470116479,0.022874925385544,0.5,2.0
2.0,honest,30,0.5126206262178402,0,0,,False,False,False,0.3468455387251354,0.4566242377803099,0.0238282532288215,0.0060515836891463,0.5,2.0
2.0,honest,31,0.5126206262178402,0,0,,False,False,False,0.2878701788336625,0.427434125937972,0.021148809998722,0.0184960234234668,0.5,2.0
2.0,honest,32,0.5126206262178402,0,0,,False,False,False,0.3399958005898841,0.276879864987256,0.0141808708856511,0.0145438473406708,0.5,2.0
2.0,honest,33,0.5126206262178402,0,0,,False,False,False,0.3374306879678023,0.3707010030332423,0.0089141344182456,0.022690186007438,0.5,2.0
2.0,honest,34,0.5126206262178402,0,0,,False,False,False,0.4523554820741763,0.4440052311221736,0.0244943118687535,0.0220337272400848,0.5,2.0
2.0,honest,35,0.5126206262178402,0,0,,False,False,False,0.1682249939275525,0.4730026332247192,0.0049072785970119,0.024106656602963,0.5,2.0
2.0,honest,36,0.5126206262178402,0,0,,False,False,False,0.3230839732392968,0.4523263423693788,0.0228504398925693,0.0222402863722818,0.5,2.0
2.0,honest,37,0.5126206262178402,0,0,,False,False,False,0.4954531445511159,0.1998790409789288,0.0002905833474655,0.0179710235417985,0.5,2.0
2.0,honest,38,0.5126206262178402,0,0,,False,False,False,0.4310664244517529,0.3115239015150771,0.010268718568286,0.022127723566461,0.5,2.0
2.0,honest,39,0.5126206262178402,0,0,,False,False,False,0.4810323404945996,0.385785471276735,0.0234146057123537,0.0136491498978979,0.5,2.0
2.0,honest,40,0.5126206262178402,0,0,,False,False,False,0.2894772039739793,0.3163280334854287,0.0112528109855921,0.0225747000574751,0.5,2.0
2.0,honest,41,0.5126206262178402,0,0,,False,False,False,0.3789589679940432,0.4620206780938559,0.0104901320212174,0.0187644842727601,0.5,2.0
2.0,honest,42,0.5126206262178402,0,0,,False,False,False,0.3512243525021972,0.4971586249238908,0.0184523958469938,0.0027419410473541,0.5,2.0
2.0,honest,43,0.5126206262178402,0,0,,False,False,False,0.4579155024149788,0.0608158437885249,0.0230309782353608,0.0226286856155642,0.5,2.0
2.0,honest,44,0.5126206262178402,0,0,,False,False,False,0.4976665914254861,0.3443321228107953,0.0189872889355479,0.02058101271284,0.5,2.0
2.0,honest,45,0.5126206262178402,1,1,,False,False,True,0.4866030134324707,0.0520181699955614,0.0062541687107319,0.0330099931483152,0.5,2.0
2.0,honest,46,0.5126206262178402,0,0,,False,False,False,0.0077524233001704,0.2835194535937502,0.05706625597015,0.0159287986797408,0.5,2.0
2.0,honest,47,0.5126206262178402,0,0,,False,False,False,0.4549609356649504,0.4750783194432533,0.0111612320890737,0.0057638328580614,0.5,2.0
2.0,honest,48,0.5126206262178402,0,0,,False,False,False,0.4450655887568704,0.3894771629309235,0.0217162387015149,0.0217008985274088,0.5,2.0
2.0,honest,49,0.5126206262178402,0,0,,False,False,False,0.3172887657935087,0.3302817147207111,0.0188544813134171,0.0193981941045463,0.5,2.0
2.0,honest,50,0.5126206262178402,0,0,,False,False,False,0.1890851042783027,0.4991192337382757,0.0192178711556106,0.0022029110787846,0.5,2.0
2.0,honest,51,0.5126206262178402,0,0,,False,False,False,0.2754921186821474,0.3032558577158675,0.0230602466200263,0.0212644241005778,0.5,2.0
2.0,honest,52,0.5126206262178402,2,2,0.0784435494435298,True,True,False,0.165548856292919,0.2739675160936453,0.0256510915040139,0.0153211135790873,0.5,2.0
2.0,honest,53,0.5126206262178402,0,0,,False,False,False,0.4130696357358377,0.4120316354135354,0.0225328454670436,0.0200684004358289,0.5,2.0
2.0,honest,54,0.5126206262178402,0,0,,False,False,False,0.410645661437103,0.4639478277275489,0.020202347923853,0.0083512915114226,0.5,2.0
2.0,honest,55,0.5126206262178402,0,0,,False,False,False,0.3850827056155023,0.386461419380168,0.0145767925437262,0.0232034304753616,0.5,2.0
2.0,honest,56,0.5126206262178402,0,0,,False,False,False,0.4050563526420335,0.3589949211603367,0.0184713856929542,0.0117438114726002,0.5,2.0
2.0,honest,57,0.5126206262178402,0,0,,False,False,False,0.082598162088989,0.416890104264554,0.0251599078105902,0.0131063468791569,0.5,2.0
2.0,honest,58,0.5126206262178402,0,0,,False,False,False,0.3935239424435888,0.455240182798248,0.0221503293293771,0.0196142029546451,0.5,2.0
2.0,honest,59,0.5126206262178402,0,0,,False,False,False,0.2991993491072175,0.3891455414704937,0.0119308534540396,0.0119809859619205,0.5,2.0
2.0,honest,60,0.5126206262178402,0,0,,False,False,False,0.3606687710993882,0.4722912752900313,0.0244122695879283,0.0155824241215601,0.5,2.0
2.0,honest,61,0.5126206262178402,0,0,,False,False,False,0.4898398878011151,0.4744124481861954,0.0160383101725164,0.0206845374872617,0.5,2.0
2.0,honest,62,0.5126206262178402,0,0,,False,False,False,0.2579008939358845,0.2444881274764316,0.0232156419009592,0.0218050123550262,0.5,2.0
2.0,honest,63,0.5126206262178402,0,0,,False,False,False,0.4921060489644095,0.2436203131917978,0.0193199474373342,0.0235503493552127,0.5,2.0
2.0,honest,64,0.5126206262178402,0,0,,False,False,False,0.371372005896857,0.419286734102244,0.0138053050237865,0.0062832724527996,0.5,2.0
2.0,honest,65,0.5126206262178402,0,0,,False,False,False,0.4607811516592651,0.4352422070228358,0.0235294821843445,0.0071196278584395,0.5,2.0
2.0,honest,66,0.5126206262178402,0,0,,False,False,False,0.3723570503882816,0.3715934611042466,0.0211736250782938,0.0074483003576862,0.5,2.0
2.0,honest,67,0.5126206262178402,0,0,,False,False,False,0.008714807665199,0.4269787454875218,0.0397063292425951,0.0187951166956551,0.5,2.0
2.0,honest,68,0.5126206262178402,0,0,,False,False,False,0.4208736073948529,0.2758457350269934,0.0145792469711936,0.0203127074766955,0.5,2.0
2.0,honest,69,0.5126206262178402,0,0,,False,False,False,0.2811076742655786,0.4756035275423788,0.0128172833417233,0.0025968557269513,0.5,2.0
2.0,honest,70,0.5126206262178402,0,0,,False,False,False,0.4967189312793066,0.300256747966364,0.0057091216759134,0.0209315338299253,0.5,2.0
2.0,honest,71,0.5126206262178402,0,0,,False,False,False,0.433533012751198,0.2845786838615587,0.0191095131832377,0.0234045093566976,0.5,2.0
2.0,honest,72,0.5126206262178402,0,0,,False,False,False,0.4898690264291629,0.3603241593121818,0.0179391492397135,0.0229109405381433,0.5,2.0
2.0,honest,73,0.5126206262178402,0,0,,False,False,False,0.2563644798670698,0.4326718265216279,0.0206003015650951,0.0051909801792192,0.5,2.0
2.0,honest,74,0.5126206262178402,0,0,,False,False,False,0.3874559676807693,0.4952131918445303,0.0163473538470097,0.0039804569117137,0.5,2.0
2.0,honest,75,0.5126206262178402,1,1,,False,False,True,0.0225406693983767,0.4786834040060295,0.0399220583488727,0.0263335787330217,0.5,2.0
2.0,honest,76,0.5126206262178402,0,0,,False,False,False,0.418182454222942,0.2660013651991322,0.0196157839749537,0.0237346116817,0.5,2.0
2.0,honest,77,0.5126206262178402,0,0,,False,False,False,0.4394066771991116,0.2882551904858084,0.0133361930410004,0.01875099340272,0.5,2.0
2.0,honest,78,0.5126206262178402,0,0,,False,False,False,0.3381569612854662,0.4201423605893449,0.0156122022518248,0.0125736544808943,0.5,2.0
2.0,honest,79,0.5126206262178402,1,1,,False,False,True,0.4857325139393758,0.4479329853364613,0.0198815308227512,0.0258070529659334,0.5,2.0
2.0,honest,80,0.5126206262178402,0,0,,False,False,False,0.4468552534970758,0.3553153592802165,0.0245731371641969,0.0139946101341899,0.5,2.0
2.0,honest,81,0.5126206262178402,0,0,,False,False,False,0.4001976092249195,0.3180996197363144,0.020945169007432,0.0197366364316783,0.5,2.0
2.0,honest,82,0.5126206262178402,0,0,,False,False,False,0.3691994720694688,0.4855576743121954,0.0189906863295828,0.0201873068513976,0.5,2.0
2.0,honest,83,0.5126206262178402,0,0,,False,False,False,0.4365172711272923,0.4932968372175365,0.0186420951873036,0.0012691313295371,0.5,2.0
2.0,honest,84,0.5126206262178402,1,1,,False,True,False,0.4294043257808034,0.4795599925356004,0.0066494980277753,0.0198452851395141,0.5,2.0
2.0,honest,85,0.5126206262178402,0,0,,False,False,False,0.498735595889167,0.2320717653162532,0.0187922590713418,0.0210596471704815,0.5,2.0
2.0,honest,86,0.5126206262178402,0,0,,False,False,False,0.1624679314886668,0.481971451343829,0.0233501264607066,0.0167780678346635,0.5,2.0
2.0,honest,87,0.5126206262178402,0,0,,False,False,False,0.1611342255282967,0.3594891030860234,0.0139770424298066,0.0160840017727706,0.5,2.0
2.0,honest,88,0.5126206262178402,0,0,,False,False,False,0.4720344152673557,0.2379971461363332,0.0018255884047596,0.0133642739751423,0.5,2.0
2.0,honest,89,0.5126206262178402,0,0,,False,False,False,0.0096549164201309,0.3460513939789471,0.0510298299790798,0.0190442242137337,0.5,2.0
2.0,honest,90,0.5126206262178402,0,0,,False,False,False,0.3905327362894898,0.4883026264827755,0.0143710976315883,0.0027849699766962,0.5,2.0
2.0,honest,91,0.5126206262178402,0,0,,False,False,False,0.3813705491520732,0.3491007092336687,0.0082003597692913,0.0133417830901142,0.5,2.0
2.0,honest,92,0.5126206262178402,0,0,,False,False,False,0.3314507220981164,0.3407686349255631,0.0215810928927901,0.0206945641704383,0.5,2.0
2.0,honest,93,0.5126206262178402,0,0,,False,False,False,0.3695531520321182,0.3834771914626586,0.0235445785013991,0.0229742206874187,0.5,2.0
2.0,honest,94,0.5126206262178402,0,0,,False,False,False,0.428993718625609,0.4135193978359806,0.0238773449411524,0.0114138967143256,0.5,2.0
2.0,honest,95,0.5126206262178402,0,0,,False,False,False,0.3145464794802877,0.4694360454007277,0.0200525277188302,0.0162179613211116,0.5,2.0
2.0,honest,96,0.5126206262178402,0,0,,False,False,False,0.4079166661678471,0.1593986213304641,0.0174806114344929,0.012306943137005,0.5,2.0
2.0,honest,97,0.5126206262178402,0,0,,False,False,False,0.3979684214198517,0.2757793423667183,0.0207855743027896,0.0186875553575475,0.5,2.0
2.0,honest,98,0.5126206262178402,0,0,,False,False,False,0.1844556578613743,0.4013074792514308,0.0185794845837619,0.0130183881271967,0.5,2.0
2.0,honest,99,0.5126206262178402,0,0,,False,False,False,0.4417151375634256,0.2266779560471649,0.0138821631181117,0.0197961812694009,0.5,2.0
2.0,honest,100,0.5126206262178402,2,2,0.0348730687711566,True,True,False,0.3555705511797777,0.1118429272371348,0.0258659009423577,0.0225042422083027,0.5,2.0
2.0,honest,101,0.5126206262178402,0,0,,False,False,False,0.4127014267920501,0.2202874022142125,0.0064687866089297,0.0139840417214474,0.5,2.0
2.0,honest,102,0.5126206262178402,0,0,,False,False,False,0.4062640366387397,0.4714827763060104,0.0097082075443321,0.0171295669494746,0.5,2.0
2.0,honest,103,0.5126206262178402,0,0,,False,False,False,0.479818033922617,0.2886858257077821,0.0113969405855026,0.0214562317625424,0.5,2.0
2.0,honest,104,0.5126206262178402,0,0,,False,False,False,0.4806788144871857,0.3607631814380665,0.0076314503249997,0.016476724624885,0.5,2.0
2.0,honest,105,0.5126206262178402,0,0,,False,False,False,0.4415538499758443,0.2526311485815904,0.0209106550669611,0.0228938266982438,0.5,2.0
2.0,honest,106,0.5126206262178402,0,0,,False,False,False,0.4980228458088083,0.4426959401324626,0.0062279137294023,0.0083149697313798,0.5,2.0
2.0,honest,107,0.5126206262178402,0,0,,False,False,False,0.3556524781655363,0.4672771215119684,0.0224464145807072,0.0060659275373867,0.5,2.0
2.0,honest,108,0.5126206262178402,0,0,,False,False,False,0.1879389719973716,0.4939170913490757,0.0114943743884822,0.0066394034615932,0.5,2.0
2.0,honest,109,0.5126206262178402,1,1,,False,True,False,0.367198767260475,0.4345395955655779,0.0150220701239641,0.0229859787407825,0.5,2.0
2.0,honest,110,0.5126206262178402,0,0,,False,False,False,0.4520125409046336,0.4336567940245441,0.0191869429670113,0.0140196118657507,0.5,2.0
2.0,honest,111,0.5126206262178402,0,0,,False,False,False,0.3586379211007744,0.2817853163189812,0.017367842621088,0.0229076685561114,0.5,2.0
2.0,honest,112,0.5126206262178402,0,0,,False,False,False,0.1013367875893022,0.4752810180543891,0.0255841905788901,0.0200234072611542,0.5,2.0
2.0,honest,113,0.5126206262178402,0,0,,False,False,False,0.2647481581188544,0.35233855881401,0.0227220939017376,0.0247304135615974,0.5,2.0
2.0,honest,114,0.5126206262178402,0,0,,False,False,False,0.4026012567917453,0.3301235296690012,0.0218629501090983,0.0226615237417384,0.5,2.0
2.0,honest,115,0.5126206262178402,0,0,,False,False,False,0.4997312955001181,0.4148815239880162,0.0180642412272376,0.0155776996275335,0.5,2.0
2.0,honest,116,0.5126206262178402,0,0,,False,False,False,0.4250534297870328,0.3901586143466617,0.0118904711375288,0.0191189038588352,0.5,2.0
2.0,honest,117,0.5126206262178402,0,0,,False,False,False,0.3353331593469484,0.4014235778137237,0.010536922526623,0.0119417904982641,0.5,2.0
2.0,honest,118,0.5126206262178402,0,0,,False,False,False,0.4700006795803385,0.2672153734137385,0.019252819779733,0.0170233008317119,0.5,2.0
2.0,honest,119,0.5126206262178402,0,0,,False,False,False,0.4302740748482332,0.1602570233004658,0.0208699987562142,0.0252189778255886,0.5,2.0
2.0,honest,120,0.5126206262178402,0,0,,False,False,False,0.2054708160509464,0.4886160081214571,0.0055368698713639,0.0027546096063295,0.5,2.0
2.0,honest,121,0.5126206262178402,0,0,,False,False,False,0.3765577490909708,0.365309619416295,0.016604671701679,0.0203428701736912,0.5,2.0
2.0,honest,122,0.5126206262178402,0,0,,False,False,False,0.2734518943858418,0.4995652988592998,0.0227433385065268,0.0002917455518978,0.5,2.0
2.0,honest,123,0.5126206262178402,0,0,,False,False,False,0.4757656414567071,0.4998248064842044,0.023271411185374,0.0004009409021976,0.5,2.0
2.0,honest,124,0.5126206262178402,0,0,,False,False,False,0.4950548704088481,0.3889427756928608,0.0052652912403664,0.0232492673348866,0.5,2.0
2.0,honest,125,0.5126206262178402,0,0,,False,False,False,0.4979271696817716,0.21134404737008,0.0198796522649101,0.0199453671179248,0.5,2.0
2.0,honest,126,0.5126206262178402,0,0,,False,False,False,0.4685548214992161,0.3273982749403559,0.0187189545994311,0.0160094705397381,0.5,2.0
2.0,honest,127,0.5126206262178402,0,0,,False,False,False,0.3507834926838021,0.2901938995659707,0.011064845701733,0.0200464773231703,0.5,2.0
2.0,honest,128,0.5126206262178402,0,0,,False,False,False,0.3812463968944253,0.3887531559742905,0.007316151629414,0.0242893482773609,0.5,2.0
2.0,honest,129,0.5126206262178402,0,0,,False,False,False,0.4744053068500382,0.4883902359565408,0.0013784231222775,0.0013881953844675,0.5,2.0
2.0,honest,130,0.5126206262178402,0,0,,False,False,False,0.4920516209971364,0.3408330892215981,0.021497294998257,0.0115942869892,0.5,2.0
2.0,honest,131,0.5126206262178402,0,0,,False,False,False,0.2997678738161795,0.4411727150231773,0.0078773199424312,0.0207824329133006,0.5,2.0
2.0,honest,132,0.5126206262178402,1,1,,False,True,False,0.4729621761489996,0.4824503841870909,0.0144694419864368,0.0185442992651026,0.5,2.0
2.0,honest,133,0.5126206262178402,0,0,,False,False,False,0.3413305536988689,0.3982431131223339,0.0175163359543474,0.0121376701440533,0.5,2.0
2.0,honest,134,0.5126206262178402,0,0,,False,False,False,0.4982423753607399,0.3474486263855489,0.0002121986647188,0.0121016634160252,0.5,2.0
2.0,honest,135,0.5126206262178402,0,0,,False,False,False,0.3063811528475998,0.3342074404413815,0.015944602497469,0.0206578090857917,0.5,2.0
2.0,honest,136,0.5126206262178402,0,0,,False,False,False,0.1915019319442875,0.3299676003971987,0.0189610062377943,0.0145894391861633,0.5,2.0
2.0,honest,137,0.5126206262178402,0,0,,False,False,False,0.4980569594776337,0.489947026899728,0.00023068239785,0.0011587763953891,0.5,2.0
2.0,honest,138,0.5126206262178402,0,0,,False,False,False,0.3670557494585852,0.3322235161221692,0.0149612792339266,0.0156863584429524,0.5,2.0
2.0,honest,139,0.5126206262178402,0,0,,False,False,False,0.2247881204536801,0.4680695228054496,0.0192848187547505,0.0164842713941255,0.5,2.0
2.0,honest,140,0.5126206262178402,0,0,,False,False,False,0.4058094763120917,0.1918573578292646,0.0155629183229415,0.0211313032324621,0.5,2.0
2.0,honest,141,0.5126206262178402,0,0,,False,False,False,0.1180173841124292,0.441850161547128,0.0205907402021834,0.0244297115367044,0.5,2.0
2.0,honest,142,0.5126206262178402,0,0,,False,False,False,0.3166603642129928,0.4957934785231568,0.0175674932530722,0.0204953538639183,0.5,2.0
2.0,honest,143,0.5126206262178402,0,0,,False,False,False,0.4752505529897008,0.3920858855983145,0.0209889216175191,0.0168380992481441,0.5,2.0
2.0,honest,144,0.5126206262178402,0,0,,False,False,False,0.3798034382216443,0.1722207355250912,0.0060567294195348,0.024322487010955,0.5,2.0
2.0,honest,145,0.5126206262178402,0,0,,False,False,False,0.4611393910317,0.3936971385767354,0.0160074704684624,0.0087546524884441,0.5,2.0
2.0,honest,146,0.5126206262178402,0,0,,False,False,False,0.2040577293235644,0.4155745966998528,0.0157813102647836,0.0111885775111708,0.5,2.0
2.0,honest,147,0.5126206262178402,0,0,,False,False,False,0.4646199193175783,0.13050205996304,0.0089934590894537,0.0125288232589433,0.5,2.0
2.0,honest,148,0.5126206262178402,0,0,,False,False,False,0.4877242965967665,0.2447193207441995,0.0172265209594965,0.0032983332603705,0.5,2.0
2.0,honest,149,0.5126206262178402,1,1,,False,False,True,0.2921550683822813,0.4198261159649156,0.0228066580451458,0.0261526248947745,0.5,2.0
2.0,honest,150,0.5126206262178402,0,0,,False,False,False,0.3816647135629328,0.2371787005237853,0.0160784168883926,0.0135069526933933,0.5,2.0
2.0,honest,151,0.5126206262178402,0,0,,False,False,False,0.4221367170628667,0.3332645672690565,0.020088518934399,0.0191909984158421,0.5,2.0
2.0,honest,152,0.5126206262178402,0,0,,False,False,False,0.3853127140772902,0.3844894986407834,0.0095153166419867,0.018994936545164,0.5,2.0
2.0,honest,153,0.5126206262178402,0,0,,False,False,False,0.4762884649683429,0.2473461099410972,0.007775796096077,0.0115837000643787,0.5,2.0
2.0,honest,154,0.5126206262178402,0,0,,False,False,False,0.4635556153581256,0.1940542238236057,0.0120743710772012,0.0205886006654447,0.5,2.0
2.0,honest,155,0.5126206262178402,1,1,,False,True,False,0.4732637141035816,0.2604730093268463,0.0235127952131295,0.0225852179141372,0.5,2.0
2.0,honest,156,0.5126206262178402,0,0,,False,False,False,0.3708346222006415,0.1088996425277726,0.0223915743338982,0.0215420156076758,0.5,2.0
2.0,honest,157,0.5126206262178402,0,0,,False,False,False,0.4449784932744726,0.2303672374014901,0.0075406351965299,0.0240213940530359,0.5,2.0
2.0,honest,158,0.5126206262178402,1,1,,False,False,True,0.4870596305717628,0.3006840594417276,0.0014899194887472,0.0242188127329388,0.5,2.0
2.0,honest,159,0.5126206262178402,0,0,,False,False,False,0.3535178421883247,0.439729620150274,0.0214493975551284,0.0222683648879501,0.5,2.0
2.0,honest,160,0.5126206262178402,1,1,,False,True,False,0.4201676431303568,0.4258776364705914,0.0235307433745022,0.0202072644248986,0.5,2.0
2.0,honest,161,0.5126206262178402,0,0,,False,False,False,0.441629353949075,0.4890478410443304,0.0216302553595674,0.006779604121565,0.5,2.0
2.0,honest,162,0.5126206262178402,0,0,,False,False,False,0.3461451414517779,0.2831154562825584,0.0158557434146904,0.0250026724051505,0.5,2.0
2.0,honest,163,0.5126206262178402,0,0,,False,False,False,0.3743086963389059,0.3719254882655803,0.0240642691400205,0.0085492638620496,0.5,2.0
2.0,honest,164,0.5126206262178402,1,1,,True,False,False,0.265398004462185,0.456373870789965,0.0267404348154817,0.0052097028465504,0.5,2.0
2.0,honest,165,0.5126206262178402,0,0,,False,False,False,0.4243419844588431,0.4307467460027538,0.0056707330990101,0.0182080283623638,0.5,2.0
2.0,honest,166,0.5126206262178402,1,1,,False,True,False,0.4234290267760088,0.4115140739424556,0.0229061316672086,0.0163220554538767,0.5,2.0
2.0,honest,167,0.5126206262178402,1,1,,False,False,True,0.2294235816019985,0.0620850535767287,0.0205498628495069,0.0332811331600943,0.5,2.0
2.0,honest,168,0.5126206262178402,0,0,,False,False,False,0.4860584702239489,0.4713562263999432,0.0078067417833437,0.0156612877628951,0.5,2.0
2.0,honest,169,0.5126206262178402,0,0,,False,False,False,0.4783558326632755,0.4939708855488531,0.0097542514540027,0.0011386232498043,0.5,2.0
2.0,honest,170,0.5126206262178402,1,1,,True,False,False,0.0890814760911511,0.1829570961128855,0.0287219453892699,0.0202139990776591,0.5,2.0
2.0,honest,171,0.5126206262178402,0,0,,False,False,False,0.3521626003591459,0.2656752741190209,0.0152704305422005,0.0231500254459902,0.5,2.0
2.0,honest,172,0.5126206262178402,0,0,,False,False,False,0.4911062874952467,0.4383367114120438,0.0240738118344704,0.0209463297374728,0.5,2.0
2.0,honest,173,0.5126206262178402,0,0,,False,False,False,0.2572470394472698,0.1706822716128874,0.0218449163901802,0.0228669193822438,0.5,2.0
2.0,honest,174,0.5126206262178402,0,0,,False,False,False,0.42954726981237,0.3831015597469366,0.019480843029387,0.017303049972913,0.5,2.0
2.0,honest,175,0.5126206262178402,0,0,,False,False,False,0.4357403948069118,0.4780866035098363,0.0143012254641186,0.0192603960482947,0.5,2.0
2.0,honest,176,0.5126206262178402,0,0,,False,False,False,0.4856268163906727,0.4308318858215247,0.0101612667038902,0.0181921183842563,0.5,2.0
2.0,honest,177,0.5126206262178402,0,0,,False,False,False,0.3946987898078871,0.4265809347777187,0.0170017025652586,0.0146629671638816,0.5,2.0
2.0,honest,178,0.5126206262178402,0,0,,False,False,False,0.4357008780128807,0.172421856158894,0.0100541907489667,0.0236965369920398,0.5,2.0
2.0,honest,179,0.5126206262178402,0,0,,False,False,False,0.4203876726685954,0.1046167302136208,0.0104104471819757,0.0053644995886542,0.5,2.0
2.0,honest,180,0.5126206262178402,0,0,,False,False,False,0.3815904570338571,0.4394562555629308,0.0225437520250004,0.0191782068410303,0.5,2.0
2.0,honest,181,0.5126206262178402,0,0,,False,False,False,0.1578835606837684,0.2930616370323738,0.0187989544605715,0.0201919002974327,0.5,2.0
2.0,honest,182,0.5126206262178402,0,0,,False,False,False,0.2107827111986248,0.2041400881375209,0.0209460608841511,0.0182176249382397,0.5,2.0
2.0,honest,183,0.5126206262178402,0,0,,False,False,False,0.2300668012331252,0.3884126321872987,0.0221694528465898,0.0210699177304449,0.5,2.0
2.0,honest,184,0.5126206262178402,0,0,,False,False,False,0.3164495692580169,0.211648642563445,0.0190596922126253,0.0196592215971507,0.5,2.0
2.0,honest,185,0.5126206262178402,0,0,,False,False,False,0.3660154633379251,0.2496086773140876,0.013360908953711,0.0188921655865262,0.5,2.0
2.0,honest,186,0.5126206262178402,0,0,,False,False,False,0.3752815187039145,0.3706604278799006,0.0205578014431061,0.0175323080674418,0.5,2.0
2.0,honest,187,0.5126206262178402,0,0,,False,False,False,0.4284956461550642,0.3280962402302013,0.0071635392044123,0.020796984193579,0.5,2.0
2.0,honest,188,0.5126206262178402,0,0,,False,False,False,0.377543677536184,0.485060652264113,0.0174156783570569,0.0053525056432235,0.5,2.0
2.0,honest,189,0.5126206262178402,0,0,,False,False,False,0.1818198833410097,0.1762567097351695,0.0176711835878219,0.0184824450724831,0.5,2.0
2.0,honest,190,0.5126206262178402,1,1,,False,False,True,0.4974738700281112,0.4825949641859165,0.0016375622198486,0.0257412230807522,0.5,2.0
