n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,idx,x1,x2,gated_side,dist
2,0.0004,True,0.1455449531904992,0.8359697612571754,0.8062059546837718,0,0.2672161329621835,0.0919999999999999,True,False,gated,318,0.2870109048589351,0.7782902805212178,True,0.2410418540202629
2,0.0002,True,0.1465630268151156,0.8471289419081263,0.3753243578925568,0,0.270720808644704,0.123,True,False,gated,319,0.93722036432617,0.2595181829864791,False,0.1683724329097667
2,0.6164,False,0.140107764832139,0.822487633915263,0.2650157185395993,1,0.2553446688229037,0.03,False,False,gated,320,0.0364520695550925,0.091796733539196,False,0.4098275980508382
2,0.9994,False,0.1398614269950696,0.863495948639992,0.1234287377795129,1,0.0190916514129554,0.019,False,False,gated,321,0.5559155932688701,0.0711075990933571,False,0.3852007881447453
2,0.0002,True,0.2783777160917981,0.0342472898303923,0.8570000002278094,0,0.2688440337664454,0.256,True,False,gated,322,0.7551103315038326,0.6310225244797141,True,0.1000812329481644
3,0.0002,True,0.1434148658598661,0.8593569995935629,0.737160328132682,0,0.2666594346831734,0.2039999999999999,True,False,gated,323,0.2846201772867905,0.6605608763191573,True,0.141519082030653
3,0.9956,False,0.0193198308839745,0.1285854147477536,0.4582750134544183,0,0.0218040793511754,0.006,False,False,gated,324,0.3877267503435574,0.977856040520636,True,0.4529658802474008
2,0.7868,False,0.0123595021193934,,0.4982024103128151,0,,0.008,False,False,gated,325,0.876593914383785,0.9748447409285655,True,0.4566662959507823
2,0.053,False,0.2652956990766356,,0.064000036198446,1,0.2652956990766356,0.063,True,False,gated,326,0.3208640223639434,0.1931514465774325,False,0.2315879300951382
2,0.0004,True,0.1365854268175873,0.9430814634047752,0.3338267898855224,0,0.2653966110214265,0.097,True,False,gated,327,0.4648128723566,0.2332149160460433,False,0.2013908219960226
2,0.0002,True,0.28153525978626,0.0481300470701912,0.2684999981583889,1,0.2950855650917393,0.42,True,False,gated,328,0.0278328147268676,0.4423511641474398,False,0.0640160436982446
2,0.9232,False,0.0012272790374088,,0.4557159007824209,0,0.0012272790374088,0.018,False,False,gated,329,0.2281946447206569,0.9671647115516018,True,0.3984164255166633
2,0.0002,True,0.2805170264932521,0.029251184110957,0.8635002049921248,0,0.2723115713050106,0.2079999999999999,True,False,gated,330,0.5903368437028852,0.6699892093887149,True,0.0934825568176863
3,0.0002,True,0.2896320709838665,0.0308066679884761,0.3460000046740231,1,0.2951479478946802,0.354,True,False,gated,331,0.3570129294418511,0.4158383351965943,False,0.0060556569818599
2,0.8694,False,0.0195794258353282,,0.389231417139965,1,,0.014,False,False,gated,332,0.0481015326851601,0.9568116453646331,True,0.3832403273667387
3,0.0002,True,0.2890678306233052,0.0414807608895397,0.454,0,0.2950293921246617,0.439,True,False,gated,333,0.347330518887184,0.4336223054572462,True,0.0083141025626828
3,0.0002,True,0.2834788770973775,0.0331159654075143,0.565999973765211,0,0.2931897775068835,0.481,True,False,gated,334,0.2109085863332427,0.5385462876847658,True,0.0006086944859888
2,0.4122,False,0.1377767656861112,0.9005760237955951,0.6273844636344617,0,0.2618552175000272,0.04,False,False,gated,335,0.2179907170156929,0.8854496530161626,True,0.3164894955316336
2,0.0002,True,0.2782200032807327,0.0208051854749464,0.773500000006192,0,0.2840084220518493,0.379,True,False,gated,336,0.7831291037241874,0.577027537611036,True,0.0779992873310262
2,0.0002,True,0.27380862118157,0.0292089357769677,0.8240000000831137,0,0.2658109627502682,0.285,True,False,gated,337,0.278860998803729,0.614761622003122,True,0.1027142736925736
1,0.2488,False,0.2694488702987661,,0.9430000010123922,0,0.2694488702987661,0.049,False,False,gated,338,0.5600226675334459,0.8480200802998544,True,0.2740327520997787
2,0.0002,True,0.2804768680118735,0.0366288636311487,0.1399999999008053,1,0.2702033190617383,0.235,True,False,gated,339,0.9799278512683292,0.3630654140253332,False,0.0903360232900367
3,0.002,True,0.0213937190462047,1.1359356784037475,0.3822159680399328,1,0.2698655059522271,0.082,True,False,gated,340,0.6244442492995795,0.2266909318578044,False,0.285672515052125
2,0.0002,True,0.2815950487430143,0.0360062928183749,0.8980000012476674,0,0.2714558549617327,0.163,True,False,gated,341,0.6133449418056728,0.6960572191099846,True,0.1164048239354179
3,0.2124,False,0.0248589487167575,1.113191631825766,0.4949692138385949,0,0.2698531199389329,0.052,True,False,gated,342,0.567687989660698,0.8256643730200299,True,0.2506695315488078
2,0.0318,False,0.1384490140031598,0.8555231749417863,0.7197121159808613,0,0.2568953540315585,0.0719999999999999,True,False,gated,343,0.2810126115099601,0.8225295704708345,True,0.2777907429954004
3,0.0002,True,0.1405971492803337,0.9055403364931052,0.4790732657167043,0,0.267913539150524,0.2249999999999999,True,False,gated,344,0.9766331389466324,0.6690757845951709,True,0.1706828378366145
2,0.0002,True,0.269051520086796,,0.8970000001892875,0,0.269051520086796,0.1139999999999999,True,False,gated,345,0.6689737207490527,0.7502411633944941,True,0.1740759554594049
2,0.0002,True,0.2749443728309397,0.0192042510955745,0.1240000004813674,1,0.2696642720577599,0.221,True,False,gated,346,0.2871738985643949,0.3299069777015396,False,0.1108372422727379
2,0.0002,True,0.266071704355637,,0.21800000099445,1,0.266071704355637,0.222,True,False,gated,347,0.0623682963200032,0.345625997620798,False,0.1664966576133995
3,0.0002,True,0.1367386600896566,0.9555906051089268,0.2104235597739894,1,0.2674048390274711,0.189,True,False,gated,348,0.2144386420479803,0.3122603458805932,False,0.1637475895668658
2,0.002,True,0.1339060097883145,0.996879903105374,0.7143456887937023,0,0.2673942198523137,0.0759999999999999,True,False,gated,349,0.0788472450622788,0.8085204052731497,True,0.231956277839429
3,0.695,False,0.0227106151264815,1.1036585874859333,0.3634056793764291,1,0.0227106151264815,0.017,False,False,gated,350,0.310698678538896,0.0814316529297664,False,0.3434811905586583
3,0.0002,True,0.1474674118337482,0.8628932131842282,0.6373819637782561,0,0.2747160406717961,0.152,True,False,gated,351,0.4686667152028274,0.7097644559960967,True,0.1794285376925906
1,1.0,False,,,,-1,,0.025,False,False,gated,352,0.5390019049291337,0.0825348334065221,False,0.3683108833169619
2,0.0002,True,0.2732657014011266,,0.3119999994737224,1,0.2732657014011266,0.297,True,False,gated,353,0.6109839007289516,0.4075858455819749,False,0.1438440133107318
3,0.0002,True,0.2900202389129909,0.0438814894920061,0.632,0,0.2961451614334217,0.453,True,False,gated,354,0.8121099817744165,0.4772993539656681,True,0.0264462141581129
3,0.0002,True,0.2789828159417903,0.0253424256237975,0.6875000701146976,0,0.2860529172051381,0.434,True,False,gated,355,0.2798899978069932,0.532580691015592,True,0.0441683148027649
3,0.0002,True,0.2766088174270248,0.0301194807909222,0.3419999926815645,1,0.2849401313901479,0.45,True,False,gated,356,0.1968446657703504,0.4760573653283508,False,0.0545123030202711
2,0.0002,True,0.2814841047324178,0.0440354959588381,0.7765000000809299,0,0.2690888125759522,0.373,True,False,gated,357,0.9279761590629144,0.5634041560692655,True,0.0957766030938316
2,0.0002,True,0.1462679854203228,0.8400174093324834,0.2997008750949232,1,0.2691356396022239,0.099,True,False,gated,358,0.4694099305639133,0.2359329366437621,False,0.2002974634468029
2,0.0976,False,0.1383293740193485,0.955380565135312,0.8402473733552049,0,0.2704865695457231,0.058,True,False,gated,359,0.5277627569336368,0.8173824514835247,True,0.251875083307375
2,0.0006,True,0.1467403134598161,0.8503666985546586,0.2901331787697465,1,0.2715233893623661,0.087,True,False,gated,360,0.5322742020350589,0.2093372815561315,False,0.2497386818932634
2,0.7642,False,0.1401994483276881,0.9823863431951396,0.7686340807943318,0,0.277929471689284,0.039,False,False,gated,361,0.4235520530436894,0.8602759438636192,True,0.3319131729453135
2,0.0002,True,0.2809845272261549,0.0344448710766755,0.6519999993649603,0,0.290663003041035,0.498,True,False,gated,362,0.3717537561659148,0.494724453948505,True,0.0740736166066948
2,0.0002,True,0.2668223236847048,,0.1660000251180013,1,0.2668223236847048,0.189,True,False,gated,363,0.9276216861663974,0.3017815650706994,False,0.1250519899498344
2,0.663,False,0.1347539253081786,0.9362426979864136,0.6814246549383107,0,0.2609163039039036,0.018,False,False,gated,364,0.8193975954295413,0.9233286006377028,True,0.3854244459736446
3,0.0002,True,0.2734497991017998,0.6844367039613336,0.7770000000228028,0,0.2734497991017998,0.2199999999999999,True,False,gated,365,0.5968521859424052,0.6651149053883274,True,0.0874982315048241
2,0.3306,False,0.0090483899350894,,0.730583874049879,0,0.0090483899350894,0.014,False,False,gated,366,0.2310481451888893,0.9708593680556932,True,0.4026421997953074
2,0.0002,True,0.2723043027433611,,0.1240000004247142,1,0.2723043027433611,0.119,True,False,gated,367,0.5088825372141049,0.2629782300756907,False,0.1913641325830209
2,0.9162,False,0.1380529132887042,0.832861984885187,0.7459612216492686,0,0.2530319366703499,0.015,False,False,gated,368,0.1687122334853355,0.9331842389264864,True,0.355387045850786
2,0.9522,False,0.0213718853120102,,0.498239895326612,1,0.0213718853120102,0.01,False,False,gated,369,0.5938915568730103,0.9726040901167472,True,0.3936285085634489
2,0.0062,True,0.1449308188222092,0.8526235686907675,0.7083203809493744,0,0.2685022507805289,0.0759999999999999,True,False,gated,370,0.8150412090639243,0.776996873779947,True,0.2541884276392129
2,0.0002,True,0.2654750452776999,,0.827999999652678,0,0.2654750452776999,0.1979999999999999,True,False,gated,371,0.7117104382072409,0.6814203241590062,True,0.1206317107882199
2,0.404,False,0.1442128395513215,0.8242428690537811,0.8889563351394012,0,0.2630792441783197,0.043,False,False,gated,372,0.6286852542434083,0.8740640189639474,True,0.2940823378112297
2,0.0004,True,0.2659549485184403,,0.093999999434184,1,0.2659549485184403,0.101,True,False,gated,373,0.2816951448618336,0.23044995183227,False,0.2051214299244499
2,0.0002,True,0.2701410683682836,,0.1950000039685689,1,0.2701410683682836,0.17,True,False,gated,374,0.6163160999889099,0.3096799912448379,False,0.2174427456496535
3,0.0002,True,0.2782140181482273,0.0350747171024608,0.7589999998713642,0,0.2879722961287503,0.295,True,False,gated,375,0.1829918059476231,0.6092236039481254,True,0.0430520831690307
2,0.982,False,0.1381575485889391,0.8975330395326117,0.2436734514845738,1,0.2621585131092417,0.025,False,False,gated,376,0.6330354877793947,0.1031291438233042,False,0.3836271250256426
2,0.9626,False,0.0158144574467394,,0.5779729073311912,0,0.0158144574467394,0.009,False,False,gated,377,0.8404915060245037,0.0431877623571414,False,0.3781157853559633
2,0.0002,True,0.1372489250438054,0.9536203077265912,0.2544275792504756,1,0.2681322871801765,0.113,True,False,gated,378,0.1039674802928571,0.2464361988952829,False,0.2740507949069261
2,0.261,False,0.1283614325710849,0.9579164000063672,0.2043542233507832,1,0.2513209539601966,0.051,True,False,gated,379,0.0424496629597827,0.1602549639966459,False,0.3423867161183673
3,0.0002,True,0.2975386220085781,0.04296783492101,0.787,0,0.2975386220085781,0.364,True,False,gated,380,0.5167844091505773,0.5738542258847934,True,0.0418869863954658
2,0.0004,True,0.261505416616311,,0.088999822325597,1,0.261505416616311,0.094,True,False,gated,381,0.0312250312585188,0.2372999687467006,False,0.264549256278637
2,0.9286,False,0.0062529620574667,,0.4658630802010923,1,0.0062529620574667,0.017,False,False,gated,382,0.1158066518157685,0.9378454854246407,True,0.3579421960795666
2,0.0044,True,0.143851202239135,0.8980160514962419,0.6785248765144445,0,0.2730318908778085,0.0719999999999999,True,False,gated,383,0.6195629507222933,0.7929843651545606,True,0.2130350804294337
2,0.0002,True,0.2684389433029305,,0.1759999996525522,1,0.2684389433029305,0.176,True,False,gated,384,0.9749500585797084,0.2972270617199324,False,0.1455612325905315
2,0.0002,True,0.277498201046514,0.0366172721986927,0.1155000000016666,1,0.2673369738841096,0.183,True,False,gated,385,0.9398952964347184,0.3216893066194137,False,0.1096057817397125
2,0.0002,True,0.2878487604805267,0.0471784370392069,0.7829999863612642,0,0.3014290151037182,0.3359999999999999,True,False,gated,386,0.4998198419902523,0.5928380403219131,True,0.0673404597861219
2,0.9896,False,0.1443359877880591,0.9172207447981618,0.2842814739089291,0,0.2767239500091184,0.022,False,False,gated,387,0.8524653375491479,0.1088694354029888,False,0.3117804490788524
2,0.0002,True,0.1408107365452757,0.8914377803138658,0.6790771712887252,0,0.2663347469764482,0.119,True,False,gated,388,0.5061981538045198,0.7346582008520186,True,0.1824483815891488
1,0.8402,False,0.2633320406733507,,0.9720000000031674,0,0.2633320406733507,0.034,False,False,gated,389,0.0820723897751821,0.8857158442138281,True,0.3081005423422861
1,0.8974,False,,,,-1,,0.011,False,False,gated,390,0.1078850231629519,0.9295267277034088,True,0.3498682384322695
2,0.0002,True,0.1366572732295284,0.949841781954636,0.6761292764607523,0,0.2664600611518751,0.13,True,False,gated,391,0.3059186816317396,0.7340379214957643,True,0.2133049577178997
2,0.0058,True,0.1451442069711349,0.8280025833262373,0.7986950315348174,0,0.2653239852989006,0.0659999999999999,True,False,gated,392,0.8768372630226495,0.8230267537871179,True,0.3268770244932086
2,0.7758,False,0.1431038892268761,0.819593060386364,0.2833569024165852,0,0.2603908437523424,0.025,False,False,gated,393,0.7576117360671751,0.078417434327601,False,0.3575780395980538
2,0.0002,True,0.2790132946064768,0.0346339563370468,0.1560000040456331,1,0.2693499603435859,0.217,True,False,gated,394,0.9086901713563944,0.3385142722301832,False,0.0849565658368223
2,0.0002,True,0.2666279507108898,,0.849000000038218,0,0.2666279507108898,0.136,True,False,gated,395,0.9663651910686484,0.7316273231982722,True,0.2340566538764608
2,0.0002,True,0.2631010645276009,,0.8449974744906594,0,0.2631010645276009,0.136,True,False,gated,396,0.9682300132791812,0.7166227662647542,True,0.2189400715274281
3,0.0002,True,0.2932993416758646,0.0457169897702762,0.437,1,0.303998368787481,0.43,True,False,gated,397,0.0917014930282743,0.5404188174802849,False,0.0294026928591241
2,0.0002,True,0.2794294274158351,0.022770465447062,0.8584999999999874,0,0.2730666892939477,0.271,True,False,gated,398,0.7595159179248568,0.6399146314883138,True,0.1098224523836886
2,0.0002,True,0.2791055506561685,0.036980561856714,0.1464999942650676,1,0.2687840705755389,0.228,True,False,gated,399,0.9469455505443772,0.3492634730580823,False,0.0865921298544369
2,0.0246,True,0.1418220299133815,0.8483729557259269,0.5998269406143879,0,0.2621400046188963,0.062,True,False,gated,400,0.7261256702225277,0.8366383078172209,True,0.2714367608817834
3,0.0002,True,0.2889701188634277,0.0339914771316825,0.4669999999640952,1,0.2944871770000252,0.466,True,False,gated,401,0.7608825093103646,0.4859876364377284,False,0.0022024121759302
2,0.0164,True,0.1317960863597489,0.9672271733257704,0.3182291331083368,0,0.2592728424258552,0.078,True,False,gated,402,0.278882263527785,0.1851154063912738,False,0.2491602915278311
3,0.0002,True,0.2810554609124222,0.0325350064806019,0.5965000000466055,0,0.2901996021546489,0.473,True,False,gated,403,0.8621980209428974,0.4828442381586623,True,0.0594935501670527
2,0.0002,True,0.2647193848386543,,0.7949999860908693,0,0.2647193848386543,0.2159999999999999,True,False,gated,404,0.3036888644845781,0.6724180322507115,True,0.1627090975555855
2,0.0002,True,0.2649642257203977,,0.8170000016207952,0,0.2649642257203977,0.177,True,False,gated,405,0.6676120634827567,0.6948361163787007,True,0.1194323782674389
2,0.92,False,0.0222516218387371,,0.5057748907908922,0,,0.008,False,False,gated,406,0.8282716198463415,0.9585230203762608,True,0.4212071840897695
2,0.085,False,0.142422854104327,0.8219177900933179,0.2486963236992438,0,0.2594827316093605,0.061,True,False,gated,407,0.0942750324526097,0.2027417594015651,False,0.311849712758594
3,0.0002,True,0.2777448926599982,0.0300184692697488,0.8165000001596897,0,0.286082369185172,0.288,True,False,gated,408,0.6744039346294165,0.6284532851667362,True,0.0574455911653499
2,0.0002,True,0.2817728559667456,0.0420657938630772,0.2224999997646905,1,0.2699198570913959,0.33,True,False,gated,409,0.1265535818032115,0.4388218910800415,False,0.1299653471996315
2,0.0002,True,0.2692122269157311,,0.1249999887320234,1,0.2692122269157311,0.123,True,False,gated,410,0.827097240770453,0.2488045676807138,False,0.1757203091874415
2,0.3004,False,0.1344793449014862,0.9018710689394864,0.6136532870744699,0,0.2557623754389733,0.047,False,False,gated,411,0.1624101487854876,0.8605227523870588,True,0.2824615225767168
2,0.0002,True,0.1416552828236712,0.921462694885364,0.3994695479027172,0,0.2721853414800412,0.259,True,False,gated,412,0.6361055400153762,0.3652287300007726,False,0.1758150603695041
2,0.0384,False,0.1438227850196195,0.8626371210316836,0.6810404715443645,0,0.2678896582285655,0.06,True,False,gated,413,0.1330550139194335,0.8200012181584851,True,0.2401028537406576
3,0.0002,True,0.2832684921659583,0.0395833001726775,0.7830000001641028,0,0.2944811939208648,0.273,True,False,gated,414,0.5758145163651847,0.6210489840560947,True,0.0504351999953495
2,0.3842,False,0.135701196774529,0.968361327918503,0.2820354439689019,0,0.2671089878842104,0.051,True,False,gated,415,0.6157575329567684,0.1754244364913078,False,0.3218152985748662
2,0.0002,True,0.2742868738769815,0.0192116764161908,0.8260000594922767,0,0.2690173632108292,0.3249999999999999,True,False,gated,416,0.2975629260440696,0.6056921179336284,True,0.1086788013919644
2,0.0002,True,0.2628472728772435,,0.2200067064834163,1,0.2628472728772435,0.222,True,False,gated,417,0.112029742031972,0.3502275639101469,False,0.1870359476465402
2,0.5148,False,0.1457649325064336,0.8492771598033986,0.7345407443049937,0,0.2695597603852809,0.039,False,False,gated,418,0.6728020354838252,0.8903100844809785,True,0.3132297485718361
3,0.0002,True,0.2779875968735332,0.0307299749428917,0.6379999999971815,0,0.2865301487599224,0.488,True,False,gated,419,0.8278027087444182,0.5003033872389273,True,0.0541244383740945
1,0.9828,False,0.2619818371269725,,0.0240000046737417,1,0.2619818371269725,0.026,False,False,gated,420,0.7561918716441698,0.0944486130593315,False,0.3425404390951616
3,0.0002,True,0.2650783535274188,0.637783068330346,0.7670000010062795,0,0.2650783535274188,0.25,True,False,gated,421,0.1424345139261882,0.6537196602199088,True,0.0747084159053589
3,0.0002,True,0.2894030038450577,0.0409171906504706,0.6219999946405925,0,0.2968626351260625,0.386,True,False,gated,422,0.6921093766017143,0.565613908039188,True,0.0100486467241256
2,0.0614,False,0.1481315466839965,0.8419486324080911,0.2167583883756632,1,0.2728506998319246,0.061,True,False,gated,423,0.9277195376707243,0.1797488360589406,False,0.2445633060847904
3,0.0002,True,0.2902598314393667,0.0415662962989063,0.658,0,0.2967137620176017,0.379,True,False,gated,424,0.6243426486226856,0.5865204840566312,True,0.0065230206170404
3,0.0002,True,0.287140492521786,0.0390982160655858,0.587,0,0.287140492521786,0.411,True,False,gated,425,0.3456665543055909,0.4617062476970203,True,0.0331835144137875
2,0.5812,False,0.1442679601017297,0.8726292655875041,0.844768874332378,0,0.2701604041739821,0.039,False,False,gated,426,0.250238897818885,0.867739767101604,True,0.308367395767439
2,0.0002,True,0.277496001984291,0.0377746496219323,0.7960000000284633,0,0.2670136877378096,0.345,True,False,gated,427,0.8989902018951609,0.5799884449294811,True,0.1280027219071116
2,0.9002,False,0.1412252115236377,0.903716950576392,0.0782835969327784,1,0.0135975940200861,0.029,False,False,gated,428,0.4965990668878501,0.1008708807854218,False,0.3371741551851372
2,0.0004,True,0.1345460266356356,0.9718411425995532,0.6969483012509579,0,0.2653033908944135,0.0829999999999999,True,False,gated,429,0.0531488051250241,0.7945895969232765,True,0.2232055289716009
2,0.0002,True,0.2738255694799001,,0.8229999999256461,0,0.2738255694799001,0.1999999999999999,True,False,gated,430,0.5331822161448162,0.6794093333694508,True,0.1209632919833217
3,0.0002,True,0.2863973772796377,0.0342757859722319,0.505,1,0.2933196487245498,0.494,True,False,gated,431,0.2391746250722042,0.5091306733815827,False,0.0012177929153118
3,0.0002,True,0.2817646220911822,0.032596960149757,0.620499999996414,0,0.2909492922491324,0.495,True,False,gated,432,0.904191356265499,0.4903936476453209,True,0.05757530424087
3,0.0002,True,0.292110021313075,0.0327222854757564,0.394,1,0.292110021313075,0.416,True,False,gated,433,0.5958031872626037,0.5404554963486312,False,0.0313397562247018
2,0.3308,False,0.1419556228170976,0.8567130780457235,0.2656601023620162,1,0.0203403842467074,0.039,False,False,gated,434,0.5943790276442141,0.1326167930593245,False,0.3468044310531705
2,0.5482,False,0.1322869166672468,0.991544955385348,0.8480471573111125,0,0.2634553415531289,0.041,False,False,gated,435,0.247675660886498,0.8746815326048277,True,0.3141584848638654
2,0.0002,True,0.1409687113448207,0.875330639396226,0.13990725925464,1,0.2643629435820199,0.177,True,False,gated,436,0.1205372296121532,0.3053698519914344,False,0.2289325626388896
3,0.0002,True,0.2774722683552711,0.017350687528771,0.2629999999575083,1,0.2822866029814201,0.334,True,False,gated,437,0.2692254747842553,0.4097051578825317,False,0.0530061817498768
2,0.0002,True,0.2696601539416162,,0.8250001391371706,0,0.2696601539416162,0.175,True,False,gated,438,0.5125709138087049,0.6972741372630438,True,0.1461976825401888
3,0.0002,True,0.271738340148228,0.6439159477483926,0.1979999413095985,1,0.271738340148228,0.198,True,False,gated,439,0.3820484194319904,0.3314619306773522,False,0.0886860935346962
2,0.7756,False,0.1305509783315189,0.9911399116022526,0.6843672501269739,0,0.2599452634555993,0.025,False,False,gated,440,0.9273662900352982,0.8748891843798854,True,0.3818606504842469
2,0.6948,False,0.1424059794490643,0.8445696004083365,0.200695382999015,1,0.2626777406089629,0.04,False,False,gated,441,0.4684350845785592,0.1347725644695271,False,0.2969629320129605
3,0.0002,True,0.2862010060914691,0.0369646741326185,0.5769999399740409,0,0.2954385319008029,0.48,True,False,gated,442,0.7117606619601968,0.5390235001987377,True,0.0015305954586015
2,0.0002,True,0.2638822215152658,,0.1629993606058617,1,0.2638822215152658,0.132,True,False,gated,443,0.3537530894486526,0.273054525744975,False,0.1479405601298929
3,0.0712,False,0.0273250548108835,1.090434529715938,0.6168159797721926,0,0.2699159709985924,0.0669999999999999,True,False,gated,444,0.3833781511863421,0.7849831006237086,True,0.290135326169117
1,0.8556,False,0.2575931565442314,,0.9609999997225744,0,0.2575931565442314,0.037,False,False,gated,445,0.2132441300828721,0.8652484645555636,True,0.2957383572967417
2,0.0002,True,0.270500905466785,,0.8870000000011427,0,0.270500905466785,0.127,True,False,gated,446,0.6531384973588039,0.7583775157393814,True,0.1799083284538266
2,0.8002,False,0.0211425199530015,,0.3958877785479998,0,0.0211425199530015,0.016,False,False,gated,447,0.8951771616608676,0.0636344931862685,False,0.3568326066748696
3,0.0002,True,0.2890349139945063,0.0416698937788743,0.585,1,0.2966843044654677,0.496,True,False,gated,448,0.6676246886542313,0.5659298796192996,False,0.0025458614078842
3,0.0002,True,0.2807309464955821,0.0365424415136323,0.2049999999879326,1,0.2909895406890002,0.276,True,False,gated,449,0.4219578378586271,0.3737011294320699,False,0.0545895257674753
2,0.9738,False,0.1353080549424896,0.9057638628354346,0.2395088449014309,1,0.0127509084241252,0.026,False,False,gated,450,0.2021815290117932,0.1033982960233796,False,0.3522918101435523
2,0.0002,True,0.2786992642412224,0.0203260866599432,0.7984999351736837,0,0.2843641296382722,0.253,True,False,gated,451,0.1734133899496573,0.6346654384556484,True,0.0629673601649846
2,0.0002,True,0.2720141059627011,,0.1350118044151475,1,0.2720141059627011,0.153,True,False,gated,452,0.7231556527777532,0.2722697154772912,False,0.1921824123171316
2,0.988,False,0.0244533580387645,,0.5772024517830275,0,,0.007,False,False,gated,453,0.7456509779650247,0.9786359889616012,True,0.4135836657251455
3,0.0002,True,0.2692203253063678,0.6255207845995667,0.3409999978119196,1,0.2692203253063678,0.353,True,False,gated,454,0.5289622205542954,0.4132063219669561,False,0.0821672885313195
3,0.0002,True,0.2861548350908988,0.0357976536721319,0.44,0,0.2948282395279093,0.4569999999999999,True,False,gated,455,0.3078313480015038,0.450448486071378,True,0.0028704610621934
3,0.0002,True,0.1456050029735152,0.8523894821047421,0.638282020934192,0,0.2697171760508218,0.2089999999999999,True,False,gated,456,0.3583087460999214,0.6634272103749009,True,0.1923807207085973
2,0.0014,True,0.1377881394869866,0.9210457607164388,0.8723138974004185,0,0.2646973212394021,0.0819999999999999,True,False,gated,457,0.8701750587186272,0.7745810705122733,True,0.284035887766396
2,0.3962,False,0.1432567629721357,0.857250385122061,0.2709874788020175,1,0.0204498477420753,0.029,False,False,gated,458,0.9336300371872254,0.1351863221700398,False,0.2894970237552313
2,0.0002,True,0.1361299760798815,0.9724237948666395,0.7157382253063127,0,0.2685060040155572,0.0969999999999999,True,False,gated,459,0.8109996457324805,0.7517624446209359,True,0.2308274401077306
1,0.0002,True,0.2678883466420886,,0.1690000002972236,1,0.2678883466420886,0.183,True,False,gated,460,0.6619120563889774,0.3095557347152892,False,0.1986685634788263
3,0.0004,True,0.0195083149567845,1.210173073799255,0.4156543472028976,1,0.2667211057824243,0.097,True,False,gated,461,0.4801089230543895,0.2211133381019858,False,0.2178608867928782
2,0.0002,True,0.2674542083172672,,0.8270000000010304,0,0.2674542083172672,0.174,True,False,gated,462,0.6239853304387601,0.700402249190754,True,0.1204048647351148
2,0.0002,True,0.1418794600689587,0.8716101354844268,0.3119601182033421,1,0.2655430354829927,0.129,True,False,gated,463,0.0830852023460642,0.2710511987981209,False,0.243558420960278
3,0.0002,True,0.2789264396429823,0.0318071203921114,0.3760000000564148,1,0.2877982864892814,0.472,True,False,gated,464,0.7006766194780601,0.4853407826909536,False,0.0452082815663874
2,0.9832,False,0.0063797542816246,,0.4526724057736215,0,0.0063797542816246,0.017,False,False,gated,465,0.8274092223008066,0.0411867327090227,False,0.3812778697219617
2,0.001,True,0.2671876037986681,,0.913999999690558,0,0.2671876037986681,0.0809999999999999,True,False,gated,466,0.1134512146026734,0.7938908233689427,True,0.2141183541999278
2,0.844,False,0.1408139000842226,0.913935974245949,0.2799723316586032,1,0.2695087890459823,0.026,False,False,gated,467,0.9247386268623864,0.084666922277254,False,0.3383040372157808
2,0.0002,True,0.2809704117507358,0.0515542438808088,0.1434997026596257,1,0.2664851946199955,0.251,True,False,gated,468,0.0241701679991447,0.3707903444295531,False,0.1314508733852323
2,0.2892,False,0.140791348566147,0.8436614950006491,0.2748078458440651,1,0.2595715881814637,0.053,True,False,gated,469,0.7266353037184775,0.1826374183474446,False,0.2699015947735061
3,0.0002,True,0.2870235079595441,0.0433003571526668,0.659,0,0.2870235079595441,0.466,True,False,gated,470,0.3039872843604599,0.4910282564840912,True,0.0313278849165479
3,0.0002,True,0.2977185505283193,0.0403196487364664,0.438,1,0.3014152217834826,0.484,True,False,gated,471,0.5122433678080578,0.5026245174565757,False,0.0068220121885026
2,0.0002,True,0.2789839004463278,0.0357129077026347,0.673500010139092,0,0.2889472267335242,0.495,True,False,gated,472,0.8364347625866285,0.5104173229278498,True,0.0674208109819404
3,0.0002,True,0.2682050500103991,0.7028193340045549,0.2959999942566369,1,0.281602702298645,0.281,True,False,gated,473,0.2527064483492683,0.3855201776651534,False,0.0822221959885606
1,0.7124,False,0.2641280053583765,,0.970999999999978,0,0.2641280053583765,0.038,False,False,gated,474,0.133074969099188,0.8903350003900558,True,0.3104187892651971
2,0.0002,True,0.1474486495168768,0.8090245241997428,0.5247359394846375,0,0.2667382230369718,0.174,True,False,gated,475,0.9172122518094848,0.6856542083550725,True,0.2032764037718221
2,0.0002,True,0.2822548387680219,0.0317837610276102,0.170000001256672,1,0.2732837184237006,0.264,True,False,gated,476,0.4685653942807476,0.3664003519562975,False,0.0814750127248914
2,0.8634,False,0.144188978515101,0.8390701021625391,0.3343043585728834,1,0.2651736394493181,0.031,False,False,gated,477,0.7581083534882611,0.0916104248787732,False,0.3447397091321596
3,0.0002,True,0.2956750096706697,0.0456493265513205,0.54,0,0.3008896908360152,0.4639999999999999,True,False,gated,478,0.4254995537146555,0.4564444856288837,True,0.0175462250704316
2,0.972,False,0.1326713616309363,0.9623236817601196,0.7489598428105215,0,0.004998568441163,0.012,False,False,gated,479,0.8300288243182463,0.9014493470788564,True,0.3701616737955603
