manifold,method,model,x1,x2,gated_side,pi_true_max,n_tests,flag,p_min,abstain
clumpy,resid,gated,0.6860792690388331,0.8742505325190753,True,0.4489999999999999,3,False,0.845,False
clumpy,resid,gated,0.3869635315572212,0.8203805297435027,False,0.094,3,False,0.7612,False
clumpy,resid,gated,0.203540452990863,0.2341642745878076,False,0.027,3,False,0.9152,False
clumpy,resid,gated,0.1204189891597696,0.7677932402187188,False,0.009,3,False,0.4084,False
clumpy,resid,gated,0.8531862658705001,0.2325571171372133,True,0.0939999999999999,3,False,0.882,False
clumpy,resid,gated,0.2601236122510741,0.6727469906164261,False,0.04,3,False,0.6164,False
clumpy,resid,gated,0.2057031952076339,0.8064088141655101,False,0.022,3,False,0.937,False
clumpy,resid,gated,0.4146915162623852,0.9325735775092192,False,0.115,3,False,0.9624,False
clumpy,resid,gated,0.4604715644524974,0.8580740913815885,False,0.167,3,False,0.0204,False
clumpy,resid,gated,0.1729667328985847,0.7393783655593675,False,0.018,3,False,0.2864,False
clumpy,resid,gated,0.4423591208131503,0.9336572080837736,False,0.153,3,False,0.5314,False
clumpy,resid,gated,0.2317925842371845,0.7345247693673671,False,0.032,3,False,0.8584,False
clumpy,resid,gated,0.7986923161396998,0.2650962101133543,True,0.169,3,False,0.9902,False
clumpy,resid,gated,0.5169104985987965,0.4225437404672351,False,0.246,3,True,0.0064,False
clumpy,resid,gated,0.4605083769291946,0.380922481889581,False,0.196,3,False,0.0354,False
clumpy,resid,gated,0.4520445035626556,0.4311416370834702,False,0.182,3,True,0.0116,False
clumpy,resid,gated,0.4461932612582138,0.838968817164287,False,0.152,3,False,0.0368,False
clumpy,resid,gated,0.8292568602876904,0.1681021124573782,True,0.0809999999999999,3,False,0.8634,False
clumpy,resid,gated,0.1692498229990191,0.1858879436582811,False,0.017,3,False,0.9332,False
clumpy,resid,gated,0.8798660078235796,0.1394100968759038,True,0.056,3,False,0.54,False
clumpy,resid,gated,0.8482288143080794,0.1934826853476955,True,0.0899999999999999,3,False,0.7218,False
clumpy,resid,gated,0.4204274731896484,0.8132905546782833,False,0.151,3,True,0.0038,False
clumpy,resid,gated,0.1275044863393465,0.7732955863001104,False,0.008,3,False,0.9542,False
clumpy,resid,gated,0.4062506565012536,0.8381504544710496,False,0.111,3,False,0.2514,False
clumpy,resid,gated,0.5225937322941097,0.4357745949185886,False,0.274,3,False,0.2756,False
clumpy,resid,gated,0.1814679785483786,0.7809807455710205,False,0.01,3,False,1.0,False
clumpy,resid,gated,0.1958757559907676,0.7983369287866523,False,0.019,3,False,0.8876,False
clumpy,resid,gated,0.4424787500370181,0.4433017634449676,False,0.15,3,False,0.0372,False
clumpy,resid,gated,0.750846697569029,0.8632886089139651,True,0.3129999999999999,3,False,0.859,False
clumpy,resid,gated,0.2225182090448544,0.7034568539938935,False,0.031,3,False,0.843,False
clumpy,resid,gated,0.8118919226680887,0.1913748943022918,True,0.124,3,False,0.9566,False
clumpy,resid,gated,0.1582722065466236,0.8040421323620295,False,0.009,3,False,0.9468,False
clumpy,resid,gated,0.2819596597136286,0.1800877846434291,False,0.058,3,False,0.9964,False
clumpy,resid,gated,0.5839201541472184,0.4364990254282342,True,0.362,3,False,0.0344,False
clumpy,resid,gated,0.202294464761052,0.727391927696119,False,0.021,3,False,0.9232,False
clumpy,resid,gated,0.2471626790911917,0.225207990689534,False,0.037,3,False,0.8818,False
clumpy,resid,gated,0.5725693962642752,0.5512987095654913,True,0.316,3,False,0.017,False
clumpy,resid,gated,0.4502489075448941,0.8271277197151601,False,0.156,3,True,0.0004,False
clumpy,resid,gated,0.4614555358690679,0.3663074100799665,False,0.203,3,False,0.0462,False
clumpy,resid,gated,0.4819292790521479,0.8550441154819343,False,0.18,3,True,0.0002,False
clumpy,resid,gated,0.6022978737553408,0.4635515569006556,True,0.462,3,False,0.055,False
clumpy,resid,gated,0.503272836457191,0.8075461192326113,False,0.213,3,True,0.0102,False
clumpy,resid,gated,0.13899966667436,0.0938313563649145,False,0.007,3,False,0.8812,False
clumpy,resid,gated,0.1484811429772063,0.3108369873515432,False,0.017,3,False,0.9618,False
clumpy,resid,gated,0.2900208707560702,0.1406284278868842,False,0.064,3,False,0.8714,False
clumpy,resid,gated,0.1638067643339865,0.7701581094094448,False,0.011,3,False,0.8028,False
clumpy,resid,gated,0.7887609093100655,0.8600471978986328,True,0.256,3,False,0.9668,False
clumpy,resid,gated,0.7700842292424579,0.233356059121471,True,0.178,3,False,0.9922,False
clumpy,resid,gated,0.4303560764956702,0.3908559278436802,False,0.161,3,False,0.0732,False
clumpy,resid,gated,0.2372337952714718,0.7026559672042726,False,0.023,3,False,0.7906,False
clumpy,resid,gated,0.1860732029666068,0.7131147628921821,False,0.019,3,False,0.9658,False
clumpy,resid,gated,0.8061195454457049,0.1543856798060405,True,0.0919999999999999,3,False,0.956,False
clumpy,resid,gated,0.1453842327211629,0.1399003066417648,False,0.007,3,False,0.9504,False
clumpy,resid,gated,0.1784352046936788,0.7087637016335577,False,0.021,3,False,0.9946,False
clumpy,resid,gated,0.7182100806789405,0.8068004781033314,True,0.358,3,False,0.9014,False
clumpy,resid,gated,0.5276097259841933,0.8383104728512712,False,0.243,3,False,0.0406,False
clumpy,resid,gated,0.8725705855953514,0.7858112513481605,True,0.166,3,False,0.985,False
clumpy,resid,gated,0.8382140093052556,0.7268710385188987,True,0.2029999999999999,3,False,0.9284,False
clumpy,resid,gated,0.4364703690936587,0.3936800360302137,False,0.178,3,True,0.014,False
clumpy,resid,gated,0.1874084689683825,0.7839435190959487,False,0.017,3,False,0.9974,False
clumpy,resid,gated,0.7543310274065014,0.2138902095805866,True,0.187,3,False,0.858,False
clumpy,resid,gated,0.4469326126188776,0.956297463600942,False,0.121,3,False,0.7312,False
clumpy,resid,gated,0.739202407494528,0.7616649388584069,True,0.3329999999999999,3,False,0.9494,False
clumpy,resid,gated,0.4839038324058024,0.3374541838516385,False,0.28,3,False,0.018,False
clumpy,resid,gated,0.8018340691845132,0.8098940519843276,True,0.2209999999999999,3,False,0.9128,False
clumpy,resid,gated,0.5266632709859862,0.4743645031708845,False,0.277,3,False,0.048,False
clumpy,resid,gated,0.8820063010644138,0.7438054964863242,True,0.146,3,False,0.8126,False
clumpy,resid,gated,0.8062449086581066,0.7755040710073049,True,0.2159999999999999,3,False,0.7394,False
clumpy,resid,gated,0.7452162773890622,0.6886162092046365,True,0.35,3,False,0.468,False
clumpy,resid,gated,0.5491616656013443,0.7645383457849986,False,0.262,3,False,0.1264,False
clumpy,resid,gated,0.4698367310125474,0.8783937066554598,False,0.197,3,True,0.0032,False
clumpy,resid,gated,0.4226447109339464,0.8780559363554897,False,0.136,3,False,0.7078,False
clumpy,resid,gated,0.8529529297336741,0.2026700437573366,True,0.0879999999999999,3,False,0.993,False
clumpy,resid,gated,0.7440938920028941,0.2636420570992048,True,0.239,3,False,0.9428,False
clumpy,resid,gated,0.748413764552439,0.8274616469466713,True,0.289,3,False,0.9382,False
clumpy,resid,gated,0.2157467754449334,0.8111348176533488,False,0.026,3,False,0.8402,False
clumpy,resid,gated,0.2130018402890821,0.2209575349915123,False,0.021,3,False,0.9858,False
clumpy,resid,gated,0.3901170926128767,0.8164533363934868,False,0.09,3,False,0.1568,False
clumpy,resid,gated,0.4111319461606905,0.800147996649945,False,0.128,3,False,0.079,False
clumpy,resid,gated,0.2231235355907654,0.2250057185408338,False,0.026,3,False,0.914,False
clumpy,resid,gated,0.238820041767635,0.7059824176295738,False,0.024,3,False,0.7026,False
clumpy,resid,gated,0.7621435268881667,0.1647076334325335,True,0.145,3,False,0.4518,False
clumpy,resid,gated,0.1905564335870073,0.7724076532228512,False,0.012,3,False,0.8696,False
clumpy,resid,gated,0.4736211092732367,0.5191004504363916,False,0.185,3,True,0.0002,False
clumpy,resid,gated,0.8854594524945577,0.3074712327826147,True,0.1079999999999999,3,False,0.9072,False
clumpy,resid,gated,0.4497215921626705,0.4711179020990339,False,0.192,3,True,0.0002,False
clumpy,resid,gated,0.8194891580772673,0.2447380677101788,True,0.134,3,False,0.9796,False
clumpy,resid,gated,0.4212216163955229,0.8240619330943311,False,0.124,3,False,0.129,False
clumpy,resid,gated,0.1395284414722346,0.7197101773061092,False,0.011,3,False,0.7038,False
clumpy,resid,gated,0.4865647627402529,0.8412592663383147,False,0.206,3,True,0.0002,False
clumpy,resid,gated,0.1783670765693592,0.2076974634847675,False,0.014,3,False,0.9696,False
clumpy,resid,gated,0.1578197124033381,0.1187748376115888,False,0.01,3,False,0.8632,False
clumpy,resid,gated,0.4888768952547648,0.492375460353174,False,0.203,3,True,0.0008,False
clumpy,resid,gated,0.2289026735155879,0.1902593379456039,False,0.031,3,False,0.6728,False
clumpy,resid,gated,0.5434347053840691,0.8598424137551408,False,0.281,3,False,0.6912,False
clumpy,resid,honest,0.1267994651148849,0.2495262381788289,False,0.012,3,False,0.9776,False
clumpy,resid,honest,0.8041452696775802,0.2090226011185259,True,0.13,3,False,0.7466,False
clumpy,resid,honest,0.8180613495715553,0.2107310656315504,True,0.1019999999999999,3,False,0.908,False
clumpy,resid,honest,0.7876552623305384,0.2573072342534906,True,0.163,3,False,0.9368,False
clumpy,resid,honest,0.8177640467417956,0.2439565759954953,True,0.1109999999999999,3,False,0.9934,False
clumpy,resid,honest,0.8721134428227293,0.1697241705431636,True,0.0659999999999999,3,False,0.9732,False
clumpy,resid,honest,0.6223013703535629,0.429299796928889,True,0.401,3,False,0.5678,False
clumpy,resid,honest,0.2423583490531413,0.1881461485153606,False,0.043,3,False,0.944,False
clumpy,resid,honest,0.7736259080588759,0.2175185638813074,True,0.167,3,False,0.9958,False
clumpy,resid,honest,0.2509950587876349,0.1805220017471347,False,0.044,3,False,0.939,False
clumpy,resid,honest,0.5303154494372629,0.5282046514255521,False,0.25,3,False,0.6336,False
clumpy,resid,honest,0.2727252471740103,0.7319047692580862,False,0.054,3,False,0.9562,False
clumpy,resid,honest,0.8031163835991045,0.7579532611702381,True,0.2269999999999999,3,False,0.97,False
clumpy,resid,honest,0.5868829019884972,0.4661202283197556,True,0.391,3,False,0.947,False
clumpy,resid,honest,0.2672880027295909,0.1505357802791468,False,0.049,3,False,0.9242,False
clumpy,resid,honest,0.2384339511724555,0.1305358633462719,False,0.026,3,False,0.9952,False
clumpy,resid,honest,0.1745011055871277,0.262292659841028,False,0.018,3,False,0.734,False
clumpy,resid,honest,0.5387802094143587,0.4233013288579903,False,0.343,3,False,0.446,False
clumpy,resid,honest,0.826854231226577,0.691691531698121,True,0.2059999999999999,3,False,0.6256,False
clumpy,resid,honest,0.1417497255946902,0.7151834667820686,False,0.015,3,False,0.9922,False
clumpy,resid,honest,0.4903864318783463,0.3448634242312585,False,0.268,3,False,0.9502,False
clumpy,resid,honest,0.2246547752357934,0.1585374975723159,False,0.033,3,False,0.9986,False
clumpy,resid,honest,0.1407163328585475,0.2471624243966447,False,0.019,3,False,0.7998,False
clumpy,resid,honest,0.8461852857204697,0.2146129017907853,True,0.0959999999999999,3,False,0.9258,False
clumpy,resid,honest,0.3530151068709555,0.8223800530052096,False,0.085,3,False,0.7582,False
clumpy,resid,honest,0.7333239124771901,0.8701934497401231,True,0.3199999999999999,3,False,0.8404,False
clumpy,resid,honest,0.7443762729003781,0.0936023026991245,True,0.1019999999999999,3,False,0.8608,False
clumpy,resid,honest,0.8254812481936453,0.7805005369283129,True,0.1909999999999999,3,False,0.1816,False
clumpy,resid,honest,0.555870673379165,0.7986960752603874,True,0.319,3,False,0.6778,False
clumpy,resid,honest,0.7899844090065414,0.1441217556765576,True,0.0979999999999999,3,False,0.6342,False
clumpy,resid,honest,0.4892107962059428,0.8990700564637373,False,0.183,3,False,0.9564,False
clumpy,resid,honest,0.5039221688639716,0.853493331575317,False,0.229,3,False,0.9944,False
clumpy,resid,honest,0.7729357298157379,0.1920686015541571,True,0.146,3,False,0.5712,False
clumpy,resid,honest,0.7210867776284302,0.1412320729123573,True,0.181,3,False,0.8616,False
clumpy,resid,honest,0.4376961943554091,0.8648536930151285,False,0.157,3,False,0.953,False
clumpy,resid,honest,0.6860792690388331,0.8742505325190753,True,0.4529999999999999,3,False,0.5494,False
clumpy,resid,honest,0.3869635315572212,0.8203805297435027,False,0.101,3,False,0.9832,False
clumpy,resid,honest,0.203540452990863,0.2341642745878076,False,0.026,3,False,0.8998,False
clumpy,resid,honest,0.1204189891597696,0.7677932402187188,False,0.01,3,False,0.7816,False
clumpy,resid,honest,0.8531862658705001,0.2325571171372133,True,0.1029999999999999,3,False,0.6256,False
clumpy,resid,honest,0.2601236122510741,0.6727469906164261,False,0.036,3,False,0.9536,False
clumpy,resid,honest,0.2057031952076339,0.8064088141655101,False,0.026,3,False,0.912,False
clumpy,resid,honest,0.4146915162623852,0.9325735775092192,False,0.126,3,False,0.9888,False
clumpy,resid,honest,0.4604715644524974,0.8580740913815885,False,0.16,3,False,0.9204,False
clumpy,resid,honest,0.1729667328985847,0.7393783655593675,False,0.01,3,False,0.939,False
clumpy,resid,honest,0.4423591208131503,0.9336572080837736,False,0.149,3,False,0.9778,False
clumpy,resid,honest,0.2317925842371845,0.7345247693673671,False,0.028,3,False,0.9404,False
clumpy,resid,honest,0.7986923161396998,0.2650962101133543,True,0.163,3,False,0.9902,False
clumpy,resid,honest,0.5169104985987965,0.4225437404672351,False,0.278,3,False,0.9624,False
clumpy,resid,honest,0.4605083769291946,0.380922481889581,False,0.185,3,False,0.8556,False
clumpy,resid,honest,0.4520445035626556,0.4311416370834702,False,0.169,3,False,0.9356,False
clumpy,resid,honest,0.4461932612582138,0.838968817164287,False,0.147,3,False,0.9382,False
clumpy,resid,honest,0.8292568602876904,0.1681021124573782,True,0.0919999999999999,3,False,0.9628,False
clumpy,resid,honest,0.1692498229990191,0.1858879436582811,False,0.012,3,False,0.8018,False
clumpy,resid,honest,0.8798660078235796,0.1394100968759038,True,0.044,3,False,0.968,False
clumpy,resid,honest,0.8482288143080794,0.1934826853476955,True,0.0999999999999999,3,False,0.6468,False
clumpy,resid,honest,0.4204274731896484,0.8132905546782833,False,0.12,3,False,0.6366,False
clumpy,resid,honest,0.1275044863393465,0.7732955863001104,False,0.006,3,False,0.9004,False
clumpy,resid,honest,0.4062506565012536,0.8381504544710496,False,0.099,3,False,0.988,False
clumpy,resid,honest,0.5225937322941097,0.4357745949185886,False,0.237,3,False,0.8584,False
clumpy,resid,honest,0.1814679785483786,0.7809807455710205,False,0.012,3,False,0.9622,False
clumpy,resid,honest,0.1958757559907676,0.7983369287866523,False,0.016,3,False,0.5552,False
clumpy,resid,honest,0.4424787500370181,0.4433017634449676,False,0.179,3,False,0.9704,False
clumpy,resid,honest,0.750846697569029,0.8632886089139651,True,0.3239999999999999,3,False,0.9226,False
clumpy,resid,honest,0.2225182090448544,0.7034568539938935,False,0.021,3,False,0.9942,False
clumpy,resid,honest,0.8118919226680887,0.1913748943022918,True,0.1159999999999999,3,False,0.8332,False
clumpy,resid,honest,0.1582722065466236,0.8040421323620295,False,0.017,3,False,0.8172,False
clumpy,resid,honest,0.2819596597136286,0.1800877846434291,False,0.05,3,False,0.9934,False
clumpy,resid,honest,0.5839201541472184,0.4364990254282342,True,0.374,3,False,0.8966,False
clumpy,resid,honest,0.202294464761052,0.727391927696119,False,0.025,3,False,0.985,False
clumpy,resid,honest,0.2471626790911917,0.225207990689534,False,0.044,3,False,0.3808,False
clumpy,resid,honest,0.5725693962642752,0.5512987095654913,True,0.318,3,False,0.9026,False
clumpy,resid,honest,0.4502489075448941,0.8271277197151601,False,0.164,3,False,0.9854,False
clumpy,resid,honest,0.4614555358690679,0.3663074100799665,False,0.207,3,False,0.9014,False
clumpy,resid,honest,0.4819292790521479,0.8550441154819343,False,0.185,3,False,0.9418,False
clumpy,resid,honest,0.6022978737553408,0.4635515569006556,True,0.464,3,False,0.9794,False
clumpy,resid,honest,0.503272836457191,0.8075461192326113,False,0.218,3,False,0.8774,False
clumpy,resid,honest,0.13899966667436,0.0938313563649145,False,0.014,3,False,0.987,False
clumpy,resid,honest,0.1484811429772063,0.3108369873515432,False,0.017,3,False,0.7492,False
clumpy,resid,honest,0.2900208707560702,0.1406284278868842,False,0.06,3,False,0.5906,False
clumpy,resid,honest,0.1638067643339865,0.7701581094094448,False,0.018,3,False,0.9398,False
clumpy,resid,honest,0.7887609093100655,0.8600471978986328,True,0.246,3,False,0.8772,False
clumpy,resid,honest,0.7700842292424579,0.233356059121471,True,0.185,3,False,0.8616,False
clumpy,resid,honest,0.4303560764956702,0.3908559278436802,False,0.137,3,False,0.9258,False
clumpy,resid,honest,0.2372337952714718,0.7026559672042726,False,0.022,3,False,0.8028,False
clumpy,resid,honest,0.1860732029666068,0.7131147628921821,False,0.018,3,False,0.9266,False
clumpy,resid,honest,0.8061195454457049,0.1543856798060405,True,0.1109999999999999,3,False,0.9696,False
clumpy,resid,honest,0.1453842327211629,0.1399003066417648,False,0.011,3,False,0.9076,False
clumpy,resid,honest,0.1784352046936788,0.7087637016335577,False,0.013,3,False,0.7496,False
clumpy,resid,honest,0.7182100806789405,0.8068004781033314,True,0.362,3,False,0.652,False
clumpy,resid,honest,0.5276097259841933,0.8383104728512712,False,0.281,3,False,0.9732,False
clumpy,resid,honest,0.8725705855953514,0.7858112513481605,True,0.142,3,False,0.6202,False
clumpy,resid,honest,0.8382140093052556,0.7268710385188987,True,0.2009999999999999,3,False,0.934,False
clumpy,resid,honest,0.4364703690936587,0.3936800360302137,False,0.18,3,False,0.9206,False
clumpy,resid,honest,0.1874084689683825,0.7839435190959487,False,0.019,3,False,0.857,False
clumpy,resid,honest,0.7543310274065014,0.2138902095805866,True,0.166,3,False,0.9162,False
clumpy,resid,honest,0.4469326126188776,0.956297463600942,False,0.137,3,False,0.912,False
clumpy,resid,honest,0.739202407494528,0.7616649388584069,True,0.3129999999999999,3,False,0.9494,False
clumpy,resid,honest,0.4839038324058024,0.3374541838516385,False,0.245,3,False,0.9226,False
clumpy,resid,honest,0.8018340691845132,0.8098940519843276,True,0.2189999999999999,3,False,0.8956,False
clumpy,resid,honest,0.5266632709859862,0.4743645031708845,False,0.249,3,False,0.9004,False
clumpy,resid,honest,0.8820063010644138,0.7438054964863242,True,0.152,3,False,0.9992,False
clumpy,resid,honest,0.8062449086581066,0.7755040710073049,True,0.241,3,False,0.9542,False
clumpy,resid,honest,0.7452162773890622,0.6886162092046365,True,0.3349999999999999,3,False,0.9004,False
clumpy,resid,honest,0.5491616656013443,0.7645383457849986,False,0.287,3,False,0.9128,False
clumpy,resid,honest,0.4698367310125474,0.8783937066554598,False,0.18,3,False,0.8692,False
clumpy,resid,honest,0.4226447109339464,0.8780559363554897,False,0.13,3,False,0.9594,False
clumpy,resid,honest,0.8529529297336741,0.2026700437573366,True,0.0939999999999999,3,False,0.993,False
clumpy,resid,honest,0.7440938920028941,0.2636420570992048,True,0.2309999999999999,3,False,0.8872,False
clumpy,resid,honest,0.748413764552439,0.8274616469466713,True,0.294,3,False,0.9688,False
clumpy,resid,honest,0.2157467754449334,0.8111348176533488,False,0.011,3,False,0.982,False
clumpy,resid,honest,0.2130018402890821,0.2209575349915123,False,0.037,3,False,0.9556,False
clumpy,resid,honest,0.3901170926128767,0.8164533363934868,False,0.109,3,False,0.9818,False
clumpy,resid,honest,0.4111319461606905,0.800147996649945,False,0.127,3,False,0.956,False
clumpy,resid,honest,0.2231235355907654,0.2250057185408338,False,0.032,3,False,0.288,False
clumpy,resid,honest,0.238820041767635,0.7059824176295738,False,0.025,3,False,0.4652,False
clumpy,resid,honest,0.7621435268881667,0.1647076334325335,True,0.147,3,False,0.9376,False
clumpy,resid,honest,0.1905564335870073,0.7724076532228512,False,0.014,3,False,0.8706,False
clumpy,resid,honest,0.4736211092732367,0.5191004504363916,False,0.164,3,False,0.9064,False
clumpy,resid,honest,0.8854594524945577,0.3074712327826147,True,0.1169999999999999,3,False,0.966,False
clumpy,resid,honest,0.4497215921626705,0.4711179020990339,False,0.153,3,False,0.9268,False
clumpy,resid,honest,0.8194891580772673,0.2447380677101788,True,0.126,3,False,0.787,False
clumpy,resid,honest,0.4212216163955229,0.8240619330943311,False,0.152,3,False,0.9902,False
clumpy,resid,honest,0.1395284414722346,0.7197101773061092,False,0.01,3,False,0.881,False
clumpy,resid,honest,0.4865647627402529,0.8412592663383147,False,0.176,3,False,0.891,False
clumpy,resid,honest,0.1783670765693592,0.2076974634847675,False,0.019,3,False,0.9968,False
clumpy,resid,honest,0.1578197124033381,0.1187748376115888,False,0.016,3,False,0.936,False
clumpy,resid,honest,0.4888768952547648,0.492375460353174,False,0.199,3,False,0.928,False
clumpy,resid,honest,0.2289026735155879,0.1902593379456039,False,0.028,3,False,0.9584,False
clumpy,resid,honest,0.5434347053840691,0.8598424137551408,False,0.266,3,False,0.9856,False
clumpy,resid_rob,gated,0.1267994651148849,0.2495262381788289,False,0.014,3,False,0.9752,False
clumpy,resid_rob,gated,0.8041452696775802,0.2090226011185259,True,0.128,3,False,0.1814,False
clumpy,resid_rob,gated,0.8180613495715553,0.2107310656315504,True,0.1119999999999999,3,False,0.0334,False
clumpy,resid_rob,gated,0.7876552623305384,0.2573072342534906,True,0.187,3,False,0.615,False
clumpy,resid_rob,gated,0.8177640467417956,0.2439565759954953,True,0.1149999999999999,3,True,0.0032,False
clumpy,resid_rob,gated,0.8721134428227293,0.1697241705431636,True,0.0689999999999999,3,False,0.0444,False
clumpy,resid_rob,gated,0.6223013703535629,0.429299796928889,True,0.437,3,True,0.0002,False
clumpy,resid_rob,gated,0.2423583490531413,0.1881461485153606,False,0.029,3,False,0.8712,False
clumpy,resid_rob,gated,0.7736259080588759,0.2175185638813074,True,0.163,3,False,0.9652,False
clumpy,resid_rob,gated,0.2509950587876349,0.1805220017471347,False,0.036,3,False,0.4348,False
clumpy,resid_rob,gated,0.5303154494372629,0.5282046514255521,False,0.251,3,True,0.0002,False
clumpy,resid_rob,gated,0.2727252471740103,0.7319047692580862,False,0.043,3,False,0.1446,False
clumpy,resid_rob,gated,0.8031163835991045,0.7579532611702381,True,0.247,3,False,0.9586,False
clumpy,resid_rob,gated,0.5868829019884972,0.4661202283197556,True,0.369,3,True,0.0002,False
clumpy,resid_rob,gated,0.2672880027295909,0.1505357802791468,False,0.04,3,False,0.2746,False
clumpy,resid_rob,gated,0.2384339511724555,0.1305358633462719,False,0.025,3,False,0.7868,False
clumpy,resid_rob,gated,0.1745011055871277,0.262292659841028,False,0.018,3,False,0.8846,False
clumpy,resid_rob,gated,0.5387802094143587,0.4233013288579903,False,0.268,3,True,0.0002,False
clumpy,resid_rob,gated,0.826854231226577,0.691691531698121,True,0.186,3,False,0.8284,False
clumpy,resid_rob,gated,0.1417497255946902,0.7151834667820686,False,0.006,3,False,0.678,False
clumpy,resid_rob,gated,0.4903864318783463,0.3448634242312585,False,0.264,3,True,0.0002,False
clumpy,resid_rob,gated,0.2246547752357934,0.1585374975723159,False,0.026,3,False,0.9226,False
clumpy,resid_rob,gated,0.1407163328585475,0.2471624243966447,False,0.015,3,False,0.964,False
clumpy,resid_rob,gated,0.8461852857204697,0.2146129017907853,True,0.0919999999999999,3,True,0.0008,False
clumpy,resid_rob,gated,0.3530151068709555,0.8223800530052096,False,0.06,3,True,0.0054,False
clumpy,resid_rob,gated,0.7333239124771901,0.8701934497401231,True,0.3279999999999999,3,True,0.0126,False
clumpy,resid_rob,gated,0.7443762729003781,0.0936023026991245,True,0.1089999999999999,3,False,0.9992,False
clumpy,resid_rob,gated,0.8254812481936453,0.7805005369283129,True,0.1909999999999999,3,False,0.9986,False
clumpy,resid_rob,gated,0.555870673379165,0.7986960752603874,True,0.312,3,True,0.0002,False
clumpy,resid_rob,gated,0.7899844090065414,0.1441217556765576,True,0.0899999999999999,3,True,0.015,False
clumpy,resid_rob,gated,0.4892107962059428,0.8990700564637373,False,0.211,3,False,0.1574,False
clumpy,resid_rob,gated,0.5039221688639716,0.853493331575317,False,0.228,3,True,0.001,False
clumpy,resid_rob,gated,0.7729357298157379,0.1920686015541571,True,0.132,3,False,0.978,False
clumpy,resid_rob,gated,0.7210867776284302,0.1412320729123573,True,0.176,3,False,0.9816,False
clumpy,resid_rob,gated,0.4376961943554091,0.8648536930151285,False,0.146,3,True,0.0002,False
clumpy,resid_rob,gated,0.6860792690388331,0.8742505325190753,True,0.426,3,False,0.8964,False
clumpy,resid_rob,gated,0.3869635315572212,0.8203805297435027,False,0.089,3,True,0.0002,False
clumpy,resid_rob,gated,0.203540452990863,0.2341642745878076,False,0.025,3,False,0.8698,False
clumpy,resid_rob,gated,0.1204189891597696,0.7677932402187188,False,0.005,3,False,0.9962,False
clumpy,resid_rob,gated,0.8531862658705001,0.2325571171372133,True,0.0969999999999999,3,False,0.0202,False
clumpy,resid_rob,gated,0.2601236122510741,0.6727469906164261,False,0.026,3,False,0.8228,False
clumpy,resid_rob,gated,0.2057031952076339,0.8064088141655101,False,0.02,3,False,0.945,False
clumpy,resid_rob,gated,0.4146915162623852,0.9325735775092192,False,0.119,3,True,0.0002,False
clumpy,resid_rob,gated,0.4604715644524974,0.8580740913815885,False,0.167,3,True,0.0002,False
clumpy,resid_rob,gated,0.1729667328985847,0.7393783655593675,False,0.024,3,False,0.5988,False
clumpy,resid_rob,gated,0.4423591208131503,0.9336572080837736,False,0.132,3,True,0.0002,False
clumpy,resid_rob,gated,0.2317925842371845,0.7345247693673671,False,0.024,3,False,0.972,False
clumpy,resid_rob,gated,0.7986923161396998,0.2650962101133543,True,0.1889999999999999,3,False,0.987,False
clumpy,resid_rob,gated,0.5169104985987965,0.4225437404672351,False,0.253,3,True,0.0002,False
clumpy,resid_rob,gated,0.4605083769291946,0.380922481889581,False,0.191,3,True,0.0002,False
clumpy,resid_rob,gated,0.4520445035626556,0.4311416370834702,False,0.171,3,True,0.0002,False
clumpy,resid_rob,gated,0.4461932612582138,0.838968817164287,False,0.152,3,True,0.0002,False
clumpy,resid_rob,gated,0.8292568602876904,0.1681021124573782,True,0.0979999999999999,3,False,0.141,False
clumpy,resid_rob,gated,0.1692498229990191,0.1858879436582811,False,0.014,3,False,0.9424,False
clumpy,resid_rob,gated,0.8798660078235796,0.1394100968759038,True,0.051,3,False,0.1556,False
clumpy,resid_rob,gated,0.8482288143080794,0.1934826853476955,True,0.0799999999999999,3,True,0.0022,False
clumpy,resid_rob,gated,0.4204274731896484,0.8132905546782833,False,0.139,3,True,0.0002,False
clumpy,resid_rob,gated,0.1275044863393465,0.7732955863001104,False,0.008,3,False,0.7404,False
clumpy,resid_rob,gated,0.4062506565012536,0.8381504544710496,False,0.103,3,True,0.0002,False
clumpy,resid_rob,gated,0.5225937322941097,0.4357745949185886,False,0.281,3,True,0.0002,False
clumpy,resid_rob,gated,0.1814679785483786,0.7809807455710205,False,0.025,3,False,0.8786,False
clumpy,resid_rob,gated,0.1958757559907676,0.7983369287866523,False,0.011,3,False,0.9794,False
clumpy,resid_rob,gated,0.4424787500370181,0.4433017634449676,False,0.181,3,True,0.0002,False
clumpy,resid_rob,gated,0.750846697569029,0.8632886089139651,True,0.289,3,False,0.353,False
clumpy,resid_rob,gated,0.2225182090448544,0.7034568539938935,False,0.022,3,False,0.9904,False
clumpy,resid_rob,gated,0.8118919226680887,0.1913748943022918,True,0.0909999999999999,3,True,0.001,False
clumpy,resid_rob,gated,0.1582722065466236,0.8040421323620295,False,0.01,3,False,0.8134,False
clumpy,resid_rob,gated,0.2819596597136286,0.1800877846434291,False,0.054,3,False,0.1404,False
clumpy,resid_rob,gated,0.5839201541472184,0.4364990254282342,True,0.373,3,True,0.0002,False
clumpy,resid_rob,gated,0.202294464761052,0.727391927696119,False,0.015,3,False,0.9922,False
